sample	taxonomy	base_contribution
G3_P261_M_1	d__Archaea	9909765.374869082
G3_P261_M_1	d__Bacteria	59330639.79820926
G3_P261_M_1	p__Methanobacteriota	833065.6865823132
G3_P261_M_1	p__Thermoproteota	2185066.6740622725
G3_P261_M_1	p__Thermoplasmatota	552077.6273474119
G3_P261_M_1	p__Halobacteriota	654194.2271371215
G3_P261_M_1	p__Spirochaetota	2003013.0345571733
G3_P261_M_1	p__Pseudomonadota	2564740.836783545
G3_P261_M_1	p__Actinomycetota	5408005.778336749
G3_P261_M_1	p__Bacillota_B	2665066.655900633
G3_P261_M_1	p__Patescibacteria	572378.6148314308
G3_P261_M_1	p__Chloroflexota	1049181.7080271973
G3_P261_M_1	p__Desulfobacterota	408178.2056363873
G3_P261_M_1	c__Nanoarchaeia	3250209.2850791034
G3_P261_M_1	c__Spirochaetia	323217.74798944464
G3_P261_M_1	c__Gammaproteobacteria	1771322.121340876
G3_P261_M_1	c__Alphaproteobacteria	1607921.6920884547
G3_P261_M_1	c__Actinomycetia	5598756.331139038
G3_P261_M_1	c__Coriobacteriia	136660.54194878074
G3_P261_M_1	c__Thermoleophilia	544060.8303427538
G3_P261_M_1	c__Bacteroidia	13778492.33606179
G3_P261_M_1	c__Clostridia	130418922.74267645
G3_P261_M_1	c__Bacilli	77114847.97127634
G3_P261_M_1	c__Negativicutes	1311976.3810381945
G3_P261_M_1	o__Burkholderiales	715795.385843453
G3_P261_M_1	o__Actinomycetales	5038827.573741006
G3_P261_M_1	o__Mycobacteriales	2408454.538327991
G3_P261_M_1	o__Coriobacteriales	2870319.1306738593
G3_P261_M_1	o__Saccharimonadales	196640.14933539717
G3_P261_M_1	o__Bacteroidales	132325883.45726842
G3_P261_M_1	o__Peptostreptococcales	10032299.829839414
G3_P261_M_1	o__Oscillospirales	12578658.391035516
G3_P261_M_1	o__Lachnospirales	5511672.772897505
G3_P261_M_1	o__TANB77	24847131.73457331
G3_P261_M_1	o__Christensenellales	5987581.390602695
G3_P261_M_1	o__Tissierellales	2513672.160635076
G3_P261_M_1	o__Erysipelotrichales	5945723.507022138
G3_P261_M_1	o__Lactobacillales	1896292.6876018844
G3_P261_M_1	o__RFN20	42814709.42233441
G3_P261_M_1	o__Acholeplasmatales	376482.2142025352
G3_P261_M_1	o__Mycoplasmatales	283350.5435155861
G3_P261_M_1	o__Bacillales	999437.0332713097
G3_P261_M_1	o__ML615J-28	304971.9649493206
G3_P261_M_1	o__Campylobacterales	608250.0304861444
G3_P261_M_1	f__Methanobacteriaceae	375945.3781902793
G3_P261_M_1	f__Sphaerochaetaceae	3618548.4343888387
G3_P261_M_1	f__Burkholderiaceae_A	1485509.161619844
G3_P261_M_1	f__Enterobacteriaceae	5364261.332207326
G3_P261_M_1	f__Succinivibrionaceae	1075151.9994207083
G3_P261_M_1	f__Micrococcaceae	3761164.4399429085
G3_P261_M_1	f__Actinomycetaceae	598663.2411826815
G3_P261_M_1	f__Mycobacteriaceae	562328.1329644346
G3_P261_M_1	f__Coriobacteriaceae	1040312.483515251
G3_P261_M_1	f__Eggerthellaceae	12757147.24582167
G3_P261_M_1	f__Atopobiaceae	2883202.005789716
G3_P261_M_1	f__Bacteroidaceae	343000727.9205835
G3_P261_M_1	f__Muribaculaceae	10868894.550895188
G3_P261_M_1	f__Paludibacteraceae	18871210.683099665
G3_P261_M_1	f__UBA932	8855279.371586237
G3_P261_M_1	f__Tannerellaceae	27028646.99879057
G3_P261_M_1	f__Marinifilaceae	1614910.6239368245
G3_P261_M_1	f__Dysgonomonadaceae	423526.4815880623
G3_P261_M_1	f__Peptostreptococcaceae	7579514.5599711025
G3_P261_M_1	f__Anaerovoracaceae	84628537.41112126
G3_P261_M_1	f__Oscillospiraceae	49274453.01368841
G3_P261_M_1	f__Butyricicoccaceae	1142751.207468097
G3_P261_M_1	f__JAAYXM01	139260.80098963698
G3_P261_M_1	f__Ruminococcaceae	18538375.27555816
G3_P261_M_1	f__CAG-272	987950.1916722159
G3_P261_M_1	f__Acutalibacteraceae	2919846.323667281
G3_P261_M_1	f__Lachnospiraceae	425200445.9990486
G3_P261_M_1	f__Anaerotignaceae	424842.4012856129
G3_P261_M_1	f__CAG-508	16660510.627508156
G3_P261_M_1	f__CAG-465	13000648.969818179
G3_P261_M_1	f__CAG-74	5284558.260433184
G3_P261_M_1	f__Peptoniphilaceae	5397316.6034197705
G3_P261_M_1	f__Clostridiaceae	30668552.230820205
G3_P261_M_1	f__Erysipelotrichaceae	125872713.6557076
G3_P261_M_1	f__Coprobacillaceae	21383057.91262638
G3_P261_M_1	f__Streptococcaceae	474441.613958116
G3_P261_M_1	f__Enterococcaceae	922540.9378706136
G3_P261_M_1	f__UBA1709	20898379.12511659
G3_P261_M_1	f__CAG-826	8451013.007835116
G3_P261_M_1	f__DUOF01	682188.7794653127
G3_P261_M_1	f__Anaeroplasmataceae	6629852.091832668
G3_P261_M_1	f__Mycoplasmoidaceae	168299.92070962704
G3_P261_M_1	f__Planococcaceae	339042.328523751
G3_P261_M_1	f__Staphylococcaceae	1436720.4560380713
G3_P261_M_1	f__UBA660	11272478.682923995
G3_P261_M_1	f__Acidaminococcaceae	4957135.888025773
G3_P261_M_1	f__Selenomonadaceae	1541015.2441007593
G3_P261_M_1	f__Helicobacteraceae	1932397.1505593571
G3_P261_M_1	f__Fusobacteriaceae	3045654.277455249
G3_P261_M_1	g__Methanobrevibacter_A	3334724.917756462
G3_P261_M_1	g__Bullifex	5708844.539097398
G3_P261_M_1	g__Ornithospirochaeta	13908299.954484401
G3_P261_M_1	g__Brachyspira	1831051.8140935558
G3_P261_M_1	g__Sutterella	34969857.64063823
G3_P261_M_1	g__Aphodousia	11504919.984436898
G3_P261_M_1	g__Anaerobiospirillum	2313686.6743313354
G3_P261_M_1	g__Anaerobiospirillum_A	1141214.6745900095
G3_P261_M_1	g__Arthrobacter_B	4762569.374411253
G3_P261_M_1	g__Collinsella	4224523.361834663
G3_P261_M_1	g__Slackia_A	19697923.817381013
G3_P261_M_1	g__Denitrobacterium	676009.1215499268
G3_P261_M_1	g__W1P20-047	2182406.0723990877
