sample	taxonomy	base_contribution
G1_P294_M_1	d__Archaea	10072220.544948904
G1_P294_M_1	d__Bacteria	165062219.3331551
G1_P294_M_1	p__Methanobacteriota	1052293.4988408166
G1_P294_M_1	p__Thermoproteota	3358862.821285808
G1_P294_M_1	p__Halobacteriota	311521.0605414864
G1_P294_M_1	p__Bacteroidota	608610.7231980511
G1_P294_M_1	p__Bacillota_B	1786473.252856468
G1_P294_M_1	p__Pseudomonadota	2225289.84367984
G1_P294_M_1	p__Patescibacteria	1644452.8457855394
G1_P294_M_1	p__Spirochaetota	540495.5807535229
G1_P294_M_1	p__Chloroflexota	1911009.5396209664
G1_P294_M_1	c__Nanoarchaeia	1897849.477651085
G1_P294_M_1	c__Iainarchaeia	128139.65666418454
G1_P294_M_1	c__Bacteroidia	2081126.4465926662
G1_P294_M_1	c__Gammaproteobacteria	5274603.650215053
G1_P294_M_1	c__Alphaproteobacteria	4073401.619957418
G1_P294_M_1	c__Spirochaetia	323217.74798944464
G1_P294_M_1	c__Chloroflexia	285704.1251688623
G1_P294_M_1	c__Actinomycetia	7568689.1143175885
G1_P294_M_1	c__Coriobacteriia	250544.32690609802
G1_P294_M_1	c__Thermoleophilia	544060.8303427538
G1_P294_M_1	c__Acidimicrobiia	505481.6879668179
G1_P294_M_1	c__Clostridia	150798531.46472824
G1_P294_M_1	c__Bacilli	20539270.553117935
G1_P294_M_1	c__Negativicutes	1131901.1914839325
G1_P294_M_1	c__Verrucomicrobiae	933434.076012768
G1_P294_M_1	o__Methanobacteriales	115288.7632870589
G1_P294_M_1	o__Nitrososphaerales	89627.43063026319
G1_P294_M_1	o__Bacteroidales	23276375.63289843
G1_P294_M_1	o__Peptococcales	140129.1600457192
G1_P294_M_1	o__Burkholderiales	1852646.8810065843
G1_P294_M_1	o__Rhizobiales	2693560.601722801
G1_P294_M_1	o__Saccharimonadales	632668.3065573648
G1_P294_M_1	o__Thermomicrobiales	655403.8139967067
G1_P294_M_1	o__Actinomycetales	10821643.11139008
G1_P294_M_1	o__Propionibacteriales	3202492.917449766
G1_P294_M_1	o__Mycobacteriales	10416565.87826856
G1_P294_M_1	o__Coriobacteriales	12009415.242739428
G1_P294_M_1	o__Solirubrobacterales	3156099.515711146
G1_P294_M_1	o__Gaiellales	171110.56221303713
G1_P294_M_1	o__Acidimicrobiales	3120333.1456298563
G1_P294_M_1	o__Peptostreptococcales	16296121.551008187
G1_P294_M_1	o__Lachnospirales	7305412.432716221
G1_P294_M_1	o__Oscillospirales	13746502.883820245
G1_P294_M_1	o__TANB77	54739366.35941531
G1_P294_M_1	o__Christensenellales	5686048.514816948
G1_P294_M_1	o__Clostridiales	411739.98311336664
G1_P294_M_1	o__Eubacteriales	164359.9339890895
G1_P294_M_1	o__Tissierellales	1480012.580560839
G1_P294_M_1	o__Monoglobales	255537.6007922445
G1_P294_M_1	o__Lactobacillales	2889588.8572981097
G1_P294_M_1	o__RFN20	10973837.715429476
