sample	taxonomy	base_contribution
D1_P295_M_1	d__Archaea	13240096.361505413
D1_P295_M_1	d__Bacteria	10705235.534767693
D1_P295_M_1	p__Methanobacteriota	241150.5934843538
D1_P295_M_1	p__Thermoproteota	4713242.991159117
D1_P295_M_1	p__Halobacteriota	1806822.1511406212
D1_P295_M_1	p__Bacteroidota	214803.78465813564
D1_P295_M_1	p__Actinomycetota	2433602.6002515377
D1_P295_M_1	p__Bacillota_B	2342915.741451106
D1_P295_M_1	p__Pseudomonadota	1772688.5195415677
D1_P295_M_1	p__Spirochaetota	1271754.3076553482
D1_P295_M_1	c__Nanoarchaeia	784141.4009456579
D1_P295_M_1	c__Bacteroidia	6135734.8684025165
D1_P295_M_1	c__Coriobacteriia	592195.6817780499
D1_P295_M_1	c__Actinomycetia	4095386.575555408
D1_P295_M_1	c__Gammaproteobacteria	5707593.502098378
D1_P295_M_1	c__Spirochaetia	2438824.8257385367
D1_P295_M_1	c__Clostridia	38908928.71447502
D1_P295_M_1	c__Bacilli	48599161.66937475
D1_P295_M_1	c__Negativicutes	2469602.599601307
D1_P295_M_1	o__Methanobacteriales	115288.7632870589
D1_P295_M_1	o__Halobacteriales	1363554.0133305346
D1_P295_M_1	o__Bacteroidales	148644307.66102967
D1_P295_M_1	o__Cytophagales	308367.7588058534
D1_P295_M_1	o__Coriobacteriales	4202147.207306529
D1_P295_M_1	o__Actinomycetales	1149799.5805851961
D1_P295_M_1	o__Enterobacterales_A	933408.8844178955
D1_P295_M_1	o__Lachnospirales	13241060.034298148
D1_P295_M_1	o__Oscillospirales	7055727.143907736
D1_P295_M_1	o__TANB77	5297358.034782127
D1_P295_M_1	o__Peptostreptococcales	1655074.8450242688
D1_P295_M_1	o__Tissierellales	1738427.4755793982
D1_P295_M_1	o__Christensenellales	3252247.4459748454
D1_P295_M_1	o__Acholeplasmatales	1207880.4372331337
D1_P295_M_1	o__Erysipelotrichales	4343165.218020078
D1_P295_M_1	o__Mycoplasmatales	1256187.409585765
D1_P295_M_1	o__Bacillales	5171000.3025776455
D1_P295_M_1	o__Lactobacillales	1422219.5157014134
D1_P295_M_1	o__RFN20	350066.94515239657
D1_P295_M_1	o__ML615J-28	609943.9298986412
D1_P295_M_1	o__Campylobacterales	482405.1965924594
