sample	taxonomy	base_contribution
G3_P84_M_1	d__Archaea	6741889.558312573
G3_P84_M_1	d__Bacteria	36912208.24001068
G3_P84_M_1	p__Methanobacteriota	482301.1869687076
G3_P84_M_1	p__Bacteroidota	572810.0924216951
G3_P84_M_1	p__Pseudomonadota	2074422.7356337497
G3_P84_M_1	p__Desulfobacterota	222642.6576198476
G3_P84_M_1	p__Bacillota_B	175718.68060883292
G3_P84_M_1	p__Patescibacteria	99939.12322453553
G3_P84_M_1	c__Bacteroidia	825274.2805453677
G3_P84_M_1	c__Gammaproteobacteria	2637301.8251075265
G3_P84_M_1	c__Alphaproteobacteria	214389.5589451273
G3_P84_M_1	c__Clostridia	22811416.76670648
G3_P84_M_1	c__Bacilli	17462653.050015662
G3_P84_M_1	c__Actinomycetia	16485226.975020504
G3_P84_M_1	c__Thermoleophilia	1536171.7562618928
G3_P84_M_1	c__Negativicutes	926100.9748504902
G3_P84_M_1	o__Bacteroidales	20093814.889526263
G3_P84_M_1	o__Burkholderiales	968429.05143526
G3_P84_M_1	o__Enterobacterales_A	689910.9145697488
G3_P84_M_1	o__Peptostreptococcales	1349522.5659428656
G3_P84_M_1	o__TANB77	1923445.476914939
G3_P84_M_1	o__Lachnospirales	2348168.2819444994
G3_P84_M_1	o__Oscillospirales	3673844.1335519594
G3_P84_M_1	o__Tissierellales	422860.73730309686
G3_P84_M_1	o__Christensenellales	990750.8775817411
G3_P84_M_1	o__Acholeplasmatales	439229.24990295776
G3_P84_M_1	o__Bacillales	7387143.289396636
G3_P84_M_1	o__RFN20	517490.26674702106
G3_P84_M_1	o__Lactobacillales	3476536.593936788
G3_P84_M_1	o__Erysipelotrichales	627088.0261312411
G3_P84_M_1	o__Mycoplasmatales	264460.5072812137
G3_P84_M_1	o__Actinomycetales	4463927.783448408
G3_P84_M_1	o__Mycobacteriales	2890145.445993589
G3_P84_M_1	o__Propionibacteriales	982097.8280179283
G3_P84_M_1	o__Solirubrobacterales	573836.2755838447
G3_P84_M_1	o__Coriobacteriales	3214757.426354722
G3_P84_M_1	o__Campylobacterales	125844.83389368505
G3_P84_M_1	f__Methanobacteriaceae	1245319.0652553004
G3_P84_M_1	f__Bacteroidaceae	58680368.93142365
G3_P84_M_1	f__Tannerellaceae	2558436.815152695
G3_P84_M_1	f__Burkholderiaceae_A	1030761.459083157
G3_P84_M_1	f__Enterobacteriaceae	228266.43966839687
G3_P84_M_1	f__Anaerovoracaceae	3460646.511235442
G3_P84_M_1	f__Peptostreptococcaceae	2496781.26681401
G3_P84_M_1	f__CAG-465	522347.5032516232
G3_P84_M_1	f__Lachnospiraceae	65075303.027561024
G3_P84_M_1	f__Oscillospiraceae	2039463.8191664596
G3_P84_M_1	f__Ruminococcaceae	1256839.0017327564
G3_P84_M_1	f__Peptoniphilaceae	1094560.7097844288
G3_P84_M_1	f__Clostridiaceae	9970122.66589087
G3_P84_M_1	f__Anaeroplasmataceae	41185444.81289991
G3_P84_M_1	f__Planococcaceae	678084.657047502
G3_P84_M_1	f__CAG-826	264094.1564948474
G3_P84_M_1	f__Streptococcaceae	247534.75510858223
G3_P84_M_1	f__Lactobacillaceae	4917861.212710137
G3_P84_M_1	f__Enterococcaceae	1113411.4767403959
G3_P84_M_1	f__Coprobacillaceae	3073326.2286113426
G3_P84_M_1	f__Erysipelotrichaceae	10756024.206382804
G3_P84_M_1	f__Mycoplasmoidaceae	832149.607953156
G3_P84_M_1	f__Micrococcaceae	68554007.52390786
G3_P84_M_1	f__Mycobacteriaceae	5521039.850923539
G3_P84_M_1	f__Propionibacteriaceae	1154027.7293423773
G3_P84_M_1	f__Nocardioidaceae	722533.749743583
G3_P84_M_1	f__Coriobacteriaceae	1482998.6467132303
G3_P84_M_1	f__Atopobiaceae	5979099.241514738
G3_P84_M_1	f__Eggerthellaceae	9105197.937540032
G3_P84_M_1	f__Acidaminococcaceae	1437784.0021546616
G3_P84_M_1	f__Selenomonadaceae	548496.9512901007
G3_P84_M_1	f__Helicobacteraceae	200531.77977502762
G3_P84_M_1	f__Fusobacteriaceae	700983.9210016049
G3_P84_M_1	g__Methanobrevibacter_A	3133298.580442313
G3_P84_M_1	g__Methanobrevibacter	1310891.9020493336
G3_P84_M_1	g__Phocaeicola	195733455.30243838
G3_P84_M_1	g__Bacteroides	167668588.6081989
G3_P84_M_1	g__Prevotella	2429638.58553546
G3_P84_M_1	g__Alloprevotella	10220777.051828042
G3_P84_M_1	g__Mediterranea	10836094.176623218
G3_P84_M_1	g__Parabacteroides	15886412.151961833
G3_P84_M_1	g__Cryptobacteroides	9311873.050217405
G3_P84_M_1	g__Sutterella	5482990.684984463
G3_P84_M_1	g__Aphodousia	745861.9114707876
G3_P84_M_1	g__Anaerobiospirillum	243545.96571908792
G3_P84_M_1	g__Escherichia	466184.3686916637
G3_P84_M_1	g__Mailhella	78579.98168317169
G3_P84_M_1	g__Lentihominibacter	861396.6008831728
G3_P84_M_1	g__RUG099	2358654.921575541
G3_P84_M_1	g__CAG-465	6234545.020122102
G3_P84_M_1	g__Avilachnospira	9836361.56737491
G3_P84_M_1	g__Blautia	75790818.70841104
G3_P84_M_1	g__Schaedlerella	167521.54954624892
G3_P84_M_1	g__Blautia_A	22445241.676891394
G3_P84_M_1	g__Faecalimonas	28220970.87337679
G3_P84_M_1	g__Copromonas	219416.8284795762
G3_P84_M_1	g__Tyzzerella	2919853.8045922066
G3_P84_M_1	g__Faecousia	2360227.0769339963
G3_P84_M_1	g__Negativibacillus	559471.4369395002
G3_P84_M_1	g__Anaerosphaera	2329836.1560978205
