sample	taxonomy	base_contribution
G1_P178_M_1	d__Archaea	8346134.362850806
G1_P178_M_1	d__Bacteria	104028473.88168734
G1_P178_M_1	p__Methanobacteriota	460378.4057428572
G1_P178_M_1	p__Thermoproteota	1282146.5608133997
G1_P178_M_1	p__Bacillota_A	475745.49284712883
G1_P178_M_1	p__Actinomycetota	2118135.596515227
G1_P178_M_1	p__Bacillota_B	1054312.0836529976
G1_P178_M_1	p__Spirochaetota	190763.1461483022
G1_P178_M_1	p__Patescibacteria	1853416.4670732047
G1_P178_M_1	c__Nanoarchaeia	488667.82957483025
G1_P178_M_1	c__Clostridia	276618165.0794708
G1_P178_M_1	c__Actinomycetia	6791084.068326056
G1_P178_M_1	c__Thermoleophilia	1088121.6606855076
G1_P178_M_1	c__Bacilli	15440061.913716948
G1_P178_M_1	c__Negativicutes	1492051.5705924563
G1_P178_M_1	c__Bacteroidia	2870519.23667954
G1_P178_M_1	c__Alphaproteobacteria	3251574.977334431
G1_P178_M_1	c__Gammaproteobacteria	2440488.2560696513
G1_P178_M_1	o__Peptostreptococcales	1604149.4651773684
G1_P178_M_1	o__Lachnospirales	8185975.538445407
G1_P178_M_1	o__Oscillospirales	10899881.932657469
G1_P178_M_1	o__TANB77	184398510.6393207
G1_P178_M_1	o__Clostridiales	2994472.6044608485
G1_P178_M_1	o__Tissierellales	892706.0009732045
G1_P178_M_1	o__Eubacteriales	301326.5456466641
G1_P178_M_1	o__Christensenellales	5362977.576475076
G1_P178_M_1	o__Saccharofermentanales	199217.7008416047
G1_P178_M_1	o__Actinomycetales	2874498.9514629897
G1_P178_M_1	o__Mycobacteriales	2408454.538327991
G1_P178_M_1	o__Coriobacteriales	5694713.155256936
G1_P178_M_1	o__Saccharimonadales	239388.00788657047
G1_P178_M_1	o__Lactobacillales	2731564.4666646193
G1_P178_M_1	o__Erysipelotrichales	696764.4734791567
G1_P178_M_1	o__Bacillales	2216142.986818991
G1_P178_M_1	o__Acholeplasmatales	109807.31247573944
G1_P178_M_1	o__Mycoplasmatales	604481.1594999171
G1_P178_M_1	o__Bacteroidales	9079658.591385314
