sample	taxonomy	base_contribution
D1_P47_M_1	d__Archaea	13625927.390444988
D1_P47_M_1	d__Bacteria	107782257.770502
D1_P47_M_1	p__Methanobacteriota	1271521.31109932
D1_P47_M_1	p__Thermoproteota	3069928.385046168
D1_P47_M_1	p__Thermoplasmatota	847833.4991406682
D1_P47_M_1	p__Asgardarchaeota	299575.099759589
D1_P47_M_1	p__Halobacteriota	155760.5302707432
D1_P47_M_1	p__Actinomycetota	12348279.86053558
D1_P47_M_1	p__Bacillota_A	1242224.3424341697
D1_P47_M_1	p__Bacteroidota	608610.7231980511
D1_P47_M_1	p__Chloroflexota	9255281.495811347
D1_P47_M_1	p__Spirochaetota	1271754.3076553482
D1_P47_M_1	p__Pseudomonadota	2376156.9517259314
D1_P47_M_1	p__Patescibacteria	3806772.057370945
D1_P47_M_1	p__Planctomycetota	1743329.5208581537
D1_P47_M_1	p__Bacillota_B	351437.36121766584
D1_P47_M_1	p__Desulfobacterota	630820.8632562349
D1_P47_M_1	c__Nitrososphaeria	194834.84117548438
D1_P47_M_1	c__Nanoarchaeia	1375088.543687313
D1_P47_M_1	c__Coriobacteriia	706079.4667353672
D1_P47_M_1	c__Thermoleophilia	1248139.551962788
D1_P47_M_1	c__Actinomycetia	50285126.30745247
D1_P47_M_1	c__Acidimicrobiia	2170597.836563394
D1_P47_M_1	c__Clostridia	247383603.15133947
D1_P47_M_1	c__Bacteroidia	2439941.351177609
D1_P47_M_1	c__Chloroflexia	4047475.106558882
D1_P47_M_1	c__Dehalococcoidia	1509447.6620671747
D1_P47_M_1	c__Limnocylindria	1386658.5499689023
D1_P47_M_1	c__Anaerolineae	1777196.648586949
D1_P47_M_1	c__Spirochaetia	381984.6112602528
D1_P47_M_1	c__Alphaproteobacteria	5895712.870991
D1_P47_M_1	c__Gammaproteobacteria	3267105.246028727
D1_P47_M_1	c__Saccharimonadia	145203.83305323747
D1_P47_M_1	c__Planctomycetia	3228850.809698239
D1_P47_M_1	c__Bacilli	37517641.21838602
D1_P47_M_1	c__Negativicutes	591675.6228211465
D1_P47_M_1	o__Methanobacteriales	23057.75265741178
D1_P47_M_1	o__Nitrososphaerales	860423.3340505265
D1_P47_M_1	o__Halobacteriales	1621523.6915282032
D1_P47_M_1	o__Coriobacteriales	5602862.943075373
D1_P47_M_1	o__Solirubrobacterales	3801665.325742971
D1_P47_M_1	o__Gaiellales	1169255.5084557538
D1_P47_M_1	o__Actinomycetales	15048847.45177683
D1_P47_M_1	o__Mycobacteriales	19990172.66812232
D1_P47_M_1	o__Streptomycetales	1448767.2342666604
D1_P47_M_1	o__Nanopelagicales	1171839.3881703936
D1_P47_M_1	o__Acidimicrobiales	11288264.02683742
D1_P47_M_1	o__IMCC26256	933617.8788683102
D1_P47_M_1	o__Lachnospirales	4468042.425366617
D1_P47_M_1	o__Oscillospirales	7372018.3607036
D1_P47_M_1	o__TANB77	123809978.11650012
D1_P47_M_1	o__Christensenellales	7710626.39509268
D1_P47_M_1	o__Peptostreptococcales	4150418.457522397
D1_P47_M_1	o__Tissierellales	2372718.5815340434
