sample	taxonomy	base_contribution
D3_P75_M_1	d__Archaea	11757692.934527047
D3_P75_M_1	d__Bacteria	30169300.143436223
D3_P75_M_1	p__Thermoproteota	866803.3087189181
D3_P75_M_1	p__Halobacteriota	2865993.756981675
D3_P75_M_1	p__Actinomycetota	8427475.671241436
D3_P75_M_1	p__Bacteroidota	214803.78465813564
D3_P75_M_1	p__Spirochaetota	190763.1461483022
D3_P75_M_1	p__Bacillota_B	1171457.870725553
D3_P75_M_1	p__Pseudomonadota	1697254.9655185225
D3_P75_M_1	p__Verrucomicrobiota	673738.989180821
D3_P75_M_1	p__Patescibacteria	363414.9935437656
D3_P75_M_1	c__Nanoarchaeia	795505.7690753051
D3_P75_M_1	c__Actinomycetia	32814932.9408427
D3_P75_M_1	c__Thermoleophilia	736082.2998754904
D3_P75_M_1	c__Bacteroidia	789392.7900868735
D3_P75_M_1	c__Spirochaetia	1028420.107239142
D3_P75_M_1	c__Dehalobacteriia	128696.71857309325
D3_P75_M_1	c__Gammaproteobacteria	3857545.953142352
D3_P75_M_1	c__Alphaproteobacteria	2179627.182608794
D3_P75_M_1	c__Bacilli	23986221.64455659
D3_P75_M_1	c__Clostridia	34309639.58654115
D3_P75_M_1	c__Negativicutes	1106176.1644047522
D3_P75_M_1	o__Methanobacteriales	599501.5690927063
D3_P75_M_1	o__Actinomycetales	21440380.414441593
D3_P75_M_1	o__Mycobacteriales	7225363.614983972
D3_P75_M_1	o__Propionibacteriales	469698.96122596564
D3_P75_M_1	o__Solirubrobacterales	1434590.6889596118
D3_P75_M_1	o__Coriobacteriales	1148127.6522695436
D3_P75_M_1	o__Bacteroidales	7987603.434345842
D3_P75_M_1	o__Burkholderiales	1431590.771686906
D3_P75_M_1	o__Enterobacterales_A	771076.9045191309
D3_P75_M_1	o__RF32	173885.4536652799
D3_P75_M_1	o__Bacillales	40846557.01195788
D3_P75_M_1	o__Lactobacillales	4514982.589528296
D3_P75_M_1	o__Acholeplasmatales	125494.07140084507
D3_P75_M_1	o__Staphylococcales	449448.6231668596
D3_P75_M_1	o__RFN20	2937518.2788875015
D3_P75_M_1	o__Erysipelotrichales	1184499.6049145665
D3_P75_M_1	o__Mycoplasmatales	198345.38046091027
D3_P75_M_1	o__Lachnospirales	2413395.1786651798
D3_P75_M_1	o__Peptostreptococcales	4990687.224996257
D3_P75_M_1	o__Christensenellales	4092231.885663713
D3_P75_M_1	o__Oscillospirales	4987669.187934779
D3_P75_M_1	o__TANB77	11603736.647617994
D3_P75_M_1	o__Tissierellales	2231765.0024330113
D3_P75_M_1	o__Eubacteriales	493079.8019672685
D3_P75_M_1	o__Fusobacteriales	257475.4075105433
D3_P75_M_1	o__Campylobacterales	587275.8915038636
D3_P75_M_1	f__Methanobacteriaceae	1127836.134570838
D3_P75_M_1	f__Micrococcaceae	231718749.41338992
D3_P75_M_1	f__Cellulomonadaceae	2200431.296750058
D3_P75_M_1	f__Actinomycetaceae	1848047.3966943647
D3_P75_M_1	f__Microbacteriaceae	4103319.11176159
D3_P75_M_1	f__Mycobacteriaceae	1738105.1382537067
D3_P75_M_1	f__Solirubrobacteraceae	2009566.1359619687
D3_P75_M_1	f__Coriobacteriaceae	2921728.6771066627
D3_P75_M_1	f__Eggerthellaceae	9475327.935001008
D3_P75_M_1	f__Atopobiaceae	2954100.415768151
D3_P75_M_1	f__UMGS124	380656.2917623303
D3_P75_M_1	f__Bacteroidaceae	9780061.488570608
D3_P75_M_1	f__UBA932	415855.66109659127
D3_P75_M_1	f__Paludibacteraceae	737980.3060430038
D3_P75_M_1	f__Muribaculaceae	651001.4965379931
D3_P75_M_1	f__Tannerellaceae	247590.65953090598
D3_P75_M_1	f__Sphaerochaetaceae	892575.2804825802
D3_P75_M_1	f__Succinivibrionaceae	311228.2103586261
D3_P75_M_1	f__Enterobacteriaceae	875021.3520621881
D3_P75_M_1	f__Wohlfahrtiimonadaceae	147421.57521931635
D3_P75_M_1	f__Planococcaceae	13561693.14095004
D3_P75_M_1	f__DSM-1321	47295611.194429964
D3_P75_M_1	f__Bacillaceae_C	1370902.748340615
D3_P75_M_1	f__Bacillaceae_G	873829.1747354219
D3_P75_M_1	f__DSM-18226	9599970.80220791
D3_P75_M_1	f__Lactobacillaceae	1928148.2287718155
D3_P75_M_1	f__Enterococcaceae	477176.34717445535
D3_P75_M_1	f__Streptococcaceae	474441.613958116
D3_P75_M_1	f__Vagococcaceae	1721524.4001826209
D3_P75_M_1	f__Carnobacteriaceae	875957.2465819742
D3_P75_M_1	f__Anaeroplasmataceae	3324058.073591035
D3_P75_M_1	f__Staphylococcaceae	428495.5746078459
D3_P75_M_1	f__CAG-826	983017.1380641542
D3_P75_M_1	f__UBA1709	470106.68788605835
D3_P75_M_1	f__Erysipelotrichaceae	14976742.565849472
D3_P75_M_1	f__Coprobacillaceae	729263.8508569289
D3_P75_M_1	f__Mycoplasmoidaceae	430099.7973690469
D3_P75_M_1	f__UBA660	7209949.465092838
D3_P75_M_1	f__Lachnospiraceae	137773524.41179883
D3_P75_M_1	f__CAG-274	264321.4199819372
D3_P75_M_1	f__Anaerovoracaceae	10044863.574819757
D3_P75_M_1	f__Peptostreptococcaceae	7579514.5599711025
D3_P75_M_1	f__CAG-74	2964508.292438128
D3_P75_M_1	f__CAG-917	553911.1845615493
D3_P75_M_1	f__Ruminococcaceae	7253008.405832782
D3_P75_M_1	f__Acutalibacteraceae	3750879.5080956602
D3_P75_M_1	f__Oscillospiraceae	7125534.084248248
D3_P75_M_1	f__CAG-272	915661.1532571758
D3_P75_M_1	f__CAG-465	8212463.523344965
D3_P75_M_1	f__CAG-508	4791880.199530917
D3_P75_M_1	f__Peptoniphilaceae	4453729.784640091
D3_P75_M_1	f__Eubacteriaceae	1800110.7909503789
D3_P75_M_1	f__Clostridiaceae	15087866.239637135
D3_P75_M_1	f__Fusobacteriaceae	2393014.07514341
D3_P75_M_1	f__Helicobacteraceae	1458412.943818383
D3_P75_M_1	f__Campylobacteraceae	529952.2283850728
D3_P75_M_1	f__Gastranaerophilaceae	799871.4663234097
D3_P75_M_1	g__Arthrobacter_B	828078321.6786482
D3_P75_M_1	g__Arthrobacter	14267850.842506418
D3_P75_M_1	g__Arthrobacter_F	9596900.178334141
D3_P75_M_1	g__Specibacter	4944700.499548149
D3_P75_M_1	g__Arthrobacter_D	2535031.762628577
D3_P75_M_1	g__Pauljensenia	4370610.597826264
D3_P75_M_1	g__Actinomyces	1224532.06210222
D3_P75_M_1	g__Microbacterium	2322895.247466493
D3_P75_M_1	g__Collinsella	46248577.74657738
D3_P75_M_1	g__UMGS1502	440642.80372931325
D3_P75_M_1	g__Ellagibacter	1781303.1790111982
D3_P75_M_1	g__Senegalimassilia	2386952.551743071
D3_P75_M_1	g__Slackia_A	7723286.676599031
D3_P75_M_1	g__W1P20-047	2142725.961991831
D3_P75_M_1	g__Paratractidigestivibacter	1794789.7380608418
D3_P75_M_1	g__CAKVON01	443007.8871657878
D3_P75_M_1	g__UMGS124	1253063.0863440188
D3_P75_M_1	g__Phocaeicola	19501779.36742759
D3_P75_M_1	g__Alloprevotella	5979681.4194973335
D3_P75_M_1	g__UBA4372	7280355.354028615
D3_P75_M_1	g__Prevotella	25028605.70305022
D3_P75_M_1	g__Bacteroides	20760911.33664039
D3_P75_M_1	g__Mediterranea	1244022.8964099162
D3_P75_M_1	g__Cryptobacteroides	10821906.517820228
D3_P75_M_1	g__Aphodosoma	1789451.6027860616
D3_P75_M_1	g__Parabacteroides	1821641.9267582903
D3_P75_M_1	g__UMGS1590	2568131.244721496
D3_P75_M_1	g__Psychrobacillus	2348142.318073922
D3_P75_M_1	g__Bhargavaea	7376822.61222557
D3_P75_M_1	g__Sporosarcina	11120352.023219042
D3_P75_M_1	g__Lysinibacillus	4220632.7084375005
