sample	taxonomy	base_contribution
KRGM_93_5gb_M_1	d__Archaea	4644273.725108224
KRGM_93_5gb_M_1	d__Bacteria	31969230.83296407
KRGM_93_5gb_M_1	p__Actinomycetota	5644043.228600246
KRGM_93_5gb_M_1	p__Pseudomonadota	206592.47779296245
KRGM_93_5gb_M_1	c__Actinomycetia	481386.3890644161
KRGM_93_5gb_M_1	c__Gammaproteobacteria	1176700.3583174136
KRGM_93_5gb_M_1	c__Bacilli	2602567.457682505
KRGM_93_5gb_M_1	c__Clostridia	11066590.01110103
KRGM_93_5gb_M_1	o__Actinomycetales	1127904.9601053235
KRGM_93_5gb_M_1	o__Coriobacteriales	396912.6616967381
KRGM_93_5gb_M_1	o__Burkholderiales	228372.39625848096
KRGM_93_5gb_M_1	o__Erysipelotrichales	791837.996490643
KRGM_93_5gb_M_1	o__Lactobacillales	2307000.844686709
KRGM_93_5gb_M_1	o__Lachnospirales	1391360.8160910413
KRGM_93_5gb_M_1	o__Peptostreptococcales	615310.0781094882
KRGM_93_5gb_M_1	o__Oscillospirales	1653137.282468298
KRGM_93_5gb_M_1	o__Christensenellales	722546.811619664
KRGM_93_5gb_M_1	o__Bacteroidales	5352274.471788353
KRGM_93_5gb_M_1	o__Veillonellales	334714.92457519996
KRGM_93_5gb_M_1	f__Bifidobacteriaceae	1423499.0320797586
KRGM_93_5gb_M_1	f__Actinomycetaceae	425802.96615019516
KRGM_93_5gb_M_1	f__Eggerthellaceae	3201593.4902041657
KRGM_93_5gb_M_1	f__Coriobacteriaceae	4053571.2507411386
KRGM_93_5gb_M_1	f__Burkholderiaceae_A	212575.18036599446
KRGM_93_5gb_M_1	f__Enterobacteriaceae	1151276.3785680004
KRGM_93_5gb_M_1	f__Coprobacillaceae	860922.6517016587
KRGM_93_5gb_M_1	f__Erysipelotrichaceae	1012462.5992907698
KRGM_93_5gb_M_1	f__Lactobacillaceae	468569.80940621515
KRGM_93_5gb_M_1	f__Streptococcaceae	136303.7316175768
KRGM_93_5gb_M_1	f__Lachnospiraceae	39088194.11564552
KRGM_93_5gb_M_1	f__Anaerotignaceae	936494.1329605181
KRGM_93_5gb_M_1	f__Peptostreptococcaceae	1361875.2356449189
KRGM_93_5gb_M_1	f__Anaerovoracaceae	1110923.8758816451
KRGM_93_5gb_M_1	f__Ruminococcaceae	7243972.270741968
KRGM_93_5gb_M_1	f__Oscillospiraceae	5552332.217548127
KRGM_93_5gb_M_1	f__Acutalibacteraceae	2869527.3651421955
KRGM_93_5gb_M_1	f__Butyricicoccaceae	716272.5086386364
KRGM_93_5gb_M_1	f__Bacteroidaceae	7182653.24582885
KRGM_93_5gb_M_1	f__Rikenellaceae	413329.77168496966
KRGM_93_5gb_M_1	f__Tannerellaceae	436717.60315483296
KRGM_93_5gb_M_1	g__Bifidobacterium	197065383.84105194
KRGM_93_5gb_M_1	g__Eggerthella	313749.0436818709
KRGM_93_5gb_M_1	g__Anaerotardibacter	276694.40415472694
KRGM_93_5gb_M_1	g__Gordonibacter	210540.65315253934
KRGM_93_5gb_M_1	g__Collinsella	116163333.48877305
KRGM_93_5gb_M_1	g__Escherichia	1585026.8535516567
KRGM_93_5gb_M_1	g__Thomasclavelia	320316.83100611204
KRGM_93_5gb_M_1	g__Streptococcus	14026970.289910132
KRGM_93_5gb_M_1	g__Schaedlerella	293162.71170593565
KRGM_93_5gb_M_1	g__Eubacterium_G	299626.87399997516
KRGM_93_5gb_M_1	g__Roseburia	171973.737761736
KRGM_93_5gb_M_1	g__RUG115	185604.31375051782
KRGM_93_5gb_M_1	g__Mediterraneibacter	30314.540669088
KRGM_93_5gb_M_1	g__Acetatifactor	1252865.5386650425
KRGM_93_5gb_M_1	g__Lachnospira	444677.30098682473
KRGM_93_5gb_M_1	g__Ventrimonas	550108.6025740118
KRGM_93_5gb_M_1	g__Copromonas	532869.4405932564
