sample	taxonomy	base_contribution
KRGM_96_05gb_M_1	d__Bacteria	5459765.75953913
KRGM_96_05gb_M_1	p__Actinomycetota	1660012.71429419
KRGM_96_05gb_M_1	c__Clostridia	232166.2240091125
KRGM_96_05gb_M_1	c__Bacilli	460871.32063127693
KRGM_96_05gb_M_1	o__Coriobacteriales	1097346.7705733345
KRGM_96_05gb_M_1	o__Actinomycetales	762994.531835954
KRGM_96_05gb_M_1	o__Lachnospirales	340110.42171114346
KRGM_96_05gb_M_1	o__Oscillospirales	1560002.7876813516
KRGM_96_05gb_M_1	o__Peptostreptococcales	160515.67255030127
KRGM_96_05gb_M_1	o__Erysipelotrichales	256182.88121756096
KRGM_96_05gb_M_1	o__Lactobacillales	388307.0728680599
KRGM_96_05gb_M_1	o__Bacteroidales	1761070.9552335872
KRGM_96_05gb_M_1	f__Eggerthellaceae	1808533.7272909025
KRGM_96_05gb_M_1	f__Bifidobacteriaceae	1146194.025830455
KRGM_96_05gb_M_1	f__Actinomycetaceae	150283.39981771592
KRGM_96_05gb_M_1	f__Lachnospiraceae	14630243.525790837
KRGM_96_05gb_M_1	f__Ruminococcaceae	1175969.5244710988
KRGM_96_05gb_M_1	f__Oscillospiraceae	1081623.1592626222
KRGM_96_05gb_M_1	f__Coprobacillaceae	582388.8526217103
KRGM_96_05gb_M_1	f__Bacteroidaceae	1736091.54283067
KRGM_96_05gb_M_1	g__Adlercreutzia	432913.6412891118
KRGM_96_05gb_M_1	g__Collinsella	1725198.0221104906
KRGM_96_05gb_M_1	g__Bifidobacterium	12350146.671237588
KRGM_96_05gb_M_1	g__Blautia_A	7810099.768448104
KRGM_96_05gb_M_1	g__Eubacterium_G	184385.7686153693
KRGM_96_05gb_M_1	g__Bariatricus	244448.33631656136
KRGM_96_05gb_M_1	g__Faecalibacterium	11413220.080238076
KRGM_96_05gb_M_1	g__Gemmiger	823677.1760740931
KRGM_96_05gb_M_1	g__Agathobaculum	396214.12551805284
KRGM_96_05gb_M_1	g__Lentihominibacter	21534.91502207932
KRGM_96_05gb_M_1	g__Streptococcus	962434.4578478484
KRGM_96_05gb_M_1	g__Phocaeicola	286264.65126499214
KRGM_96_05gb_M_1	g__Bacteroides	4080768.813098848
KRGM_96_05gb_M_1	g__Alistipes	586256.4190313412
KRGM_96_05gb_M_1	s__Adlercreutzia equolifaciens	1983732.5017325014
KRGM_96_05gb_M_1	s__Collinsella sp905214105	5001488.032449309
KRGM_96_05gb_M_1	s__Bifidobacterium kashiwanohense_A	10158995.999336474
KRGM_96_05gb_M_1	s__Bifidobacterium pseudocatenulatum	49853691.96950193
KRGM_96_05gb_M_1	s__Blautia_A wexlerae	51309827.37558005
KRGM_96_05gb_M_1	s__Blautia_A sp003471165	5218190.93589715
KRGM_96_05gb_M_1	s__Eubacterium_G ventriosum	2795892.912071744
KRGM_96_05gb_M_1	s__Bariatricus comes	1341179.324055666
KRGM_96_05gb_M_1	s__Fusicatenibacter saccharivorans	14807825.079602148
KRGM_96_05gb_M_1	s__Anaerostipes hadrus	76765376.1104057
KRGM_96_05gb_M_1	s__Dorea_A longicatena	6175128.49997014
KRGM_96_05gb_M_1	s__Dorea_A longicatena_B	5588758.711262492
KRGM_96_05gb_M_1	s__Blautia stercoris	12628818.396923989
KRGM_96_05gb_M_1	s__Anaerobutyricum soehngenii	12983869.57891147
KRGM_96_05gb_M_1	s__Mediterraneibacter torques	1765367.4583625833
KRGM_96_05gb_M_1	s__Mediterraneibacter lactaris	5381292.443359644
KRGM_96_05gb_M_1	s__Mediterraneibacter faecis	18157824.29520923
KRGM_96_05gb_M_1	s__Pararoseburia lenta	4343095.168366775
KRGM_96_05gb_M_1	s__Coprococcus_A catus_A	4130951.921904921
KRGM_96_05gb_M_1	s__Dorea formicigenerans	4143514.6467984077
KRGM_96_05gb_M_1	s__Faecalibacterium duncaniae	39980879.035082296
KRGM_96_05gb_M_1	s__Faecalibacterium prausnitzii_D	20399958.75931081
KRGM_96_05gb_M_1	s__Faecalibacterium longum	5027723.377363772
KRGM_96_05gb_M_1	s__Gemmiger formicilis	7646487.755366125
KRGM_96_05gb_M_1	s__Ruminococcus_D bicirculans	2166185.6893632067
KRGM_96_05gb_M_1	s__Agathobaculum butyriciproducens	2847709.540987969
KRGM_96_05gb_M_1	s__Lentihominibacter faecis	1027017.2783967461
KRGM_96_05gb_M_1	s__Faecalibacillus intestinalis	8874546.115784265
KRGM_96_05gb_M_1	s__Coprobacillus cateniformis	3086681.9352282854
KRGM_96_05gb_M_1	s__Phocaeicola vulgatus	9104248.386132695
KRGM_96_05gb_M_1	s__Phocaeicola plebeius_A	1747518.2864578122
KRGM_96_05gb_M_1	s__Bacteroides uniformis	4747451.142627491
KRGM_96_05gb_M_1	s__Alistipes putredinis	1794296.1127894043
KRGM_96_05gb_M_1	s__Alistipes onderdonkii	1732631.625514556
