sample	taxonomy	base_contribution
KRGM_100_05gb_M_1	d__Archaea	643588.493741589
KRGM_100_05gb_M_1	d__Bacteria	9110572.9842912
KRGM_100_05gb_M_1	p__Actinomycetota	405780.88571635756
KRGM_100_05gb_M_1	c__Bacilli	1084403.1073677104
KRGM_100_05gb_M_1	c__Clostridia	4230584.526388272
KRGM_100_05gb_M_1	o__Coriobacteriales	840520.9306519158
KRGM_100_05gb_M_1	o__Actinomycetales	1326947.0118886158
KRGM_100_05gb_M_1	o__Lactobacillales	388307.0728680599
KRGM_100_05gb_M_1	o__Erysipelotrichales	395918.9982453215
KRGM_100_05gb_M_1	o__Oscillospirales	651941.4635086246
KRGM_100_05gb_M_1	o__Lachnospirales	185514.7754788055
KRGM_100_05gb_M_1	o__Christensenellales	956311.9565554376
KRGM_100_05gb_M_1	o__Peptostreptococcales	160515.67255030127
KRGM_100_05gb_M_1	o__Bacteroidales	2727933.4404598707
KRGM_100_05gb_M_1	f__Eggerthellaceae	1393059.7629132627
KRGM_100_05gb_M_1	f__Bifidobacteriaceae	110922.00249972144
KRGM_100_05gb_M_1	f__Actinomycetaceae	425802.96615019516
KRGM_100_05gb_M_1	f__Lactobacillaceae	2078005.2417145192
KRGM_100_05gb_M_1	f__Streptococcaceae	249890.1746322241
KRGM_100_05gb_M_1	f__Coprobacillaceae	430461.32585082937
KRGM_100_05gb_M_1	f__Acutalibacteraceae	2530606.8102041413
KRGM_100_05gb_M_1	f__Ruminococcaceae	2328419.658452776
KRGM_100_05gb_M_1	f__Oscillospiraceae	2307462.7397602606
KRGM_100_05gb_M_1	f__Butyricicoccaceae	419883.8843743731
KRGM_100_05gb_M_1	f__Lachnospiraceae	12149463.10185239
KRGM_100_05gb_M_1	f__CAG-74	1318979.9244333142
KRGM_100_05gb_M_1	f__Anaerovoracaceae	609918.9906801189
KRGM_100_05gb_M_1	f__Rikenellaceae	267448.6757961568
KRGM_100_05gb_M_1	f__Bacteroidaceae	1804173.5641181474
KRGM_100_05gb_M_1	g__Adlercreutzia	230887.27535419297
KRGM_100_05gb_M_1	g__Levilactobacillus	751288.1884204304
KRGM_100_05gb_M_1	g__Lactiplantibacillus	30037.701823214302
KRGM_100_05gb_M_1	g__Streptococcus	10259141.774080258
KRGM_100_05gb_M_1	g__CAG-302	654654.0603225066
KRGM_100_05gb_M_1	g__Ruminococcus_E	2900301.6107626166
KRGM_100_05gb_M_1	g__CAG-217	114822.19279705464
KRGM_100_05gb_M_1	g__Faecalibacterium	1047084.4110310161
KRGM_100_05gb_M_1	g__Gemmiger	658941.7408592745
KRGM_100_05gb_M_1	g__ER4	791377.4483400596
KRGM_100_05gb_M_1	g__Faecousia	141613.62461603977
KRGM_100_05gb_M_1	g__Acetatifactor	1326563.511527692
KRGM_100_05gb_M_1	g__Blautia_A	29586909.48317502
KRGM_100_05gb_M_1	g__Bariatricus	122224.16815828068
KRGM_100_05gb_M_1	g__Wujia	201964.55721761927
KRGM_100_05gb_M_1	g__Roseburia	240763.2328664304
KRGM_100_05gb_M_1	g__Mediterraneibacter	121258.162676352
KRGM_100_05gb_M_1	g__Alistipes	328303.5946575511
KRGM_100_05gb_M_1	g__Bacteroides	3468653.491134021
KRGM_100_05gb_M_1	g__Phocaeicola	1359757.0935087127
KRGM_100_05gb_M_1	s__Adlercreutzia equolifaciens	1161900.4653004652
KRGM_100_05gb_M_1	s__Pauljensenia sp000411415	1432815.707434053
KRGM_100_05gb_M_1	s__Levilactobacillus brevis	1112495.9648812036
KRGM_100_05gb_M_1	s__Lactiplantibacillus plantarum	13619138.389569025
KRGM_100_05gb_M_1	s__Limosilactobacillus fermentum	4302003.432763465
KRGM_100_05gb_M_1	s__Pediococcus pentosaceus	48572654.047571465
KRGM_100_05gb_M_1	s__Weissella confusa	4003608.9847964686
KRGM_100_05gb_M_1	s__Weissella cibaria	16253133.866345363
KRGM_100_05gb_M_1	s__Latilactobacillus sakei	2522797.5164203066
KRGM_100_05gb_M_1	s__Streptococcus vestibularis	5773914.754754755
KRGM_100_05gb_M_1	s__Streptococcus sp001556435	8244115.6150159715
KRGM_100_05gb_M_1	s__Streptococcus salivarius	12542528.91542529
KRGM_100_05gb_M_1	s__Lactococcus petauri	4175433.4627251923
KRGM_100_05gb_M_1	s__Lactococcus lactis	1575451.7903322058
KRGM_100_05gb_M_1	s__Faecalibacillus intestinalis	1879966.1553686296
KRGM_100_05gb_M_1	s__CAG-302 sp001916775	3807138.911600242
KRGM_100_05gb_M_1	s__CAG-302 sp934162325	768727.0197980568
KRGM_100_05gb_M_1	s__Ruminococcus_E sp905215855	3011447.9250464356
KRGM_100_05gb_M_1	s__Ruminococcus_E bromii	1324852.3209391076
KRGM_100_05gb_M_1	s__Ruminococcus_E bromii_B	19998836.061532393
KRGM_100_05gb_M_1	s__CAG-217 sp000436335	10923692.791020133
KRGM_100_05gb_M_1	s__Faecalibacterium duncaniae	1480773.2975956402
KRGM_100_05gb_M_1	s__Gemmiger sp900539695	4677551.766659899
KRGM_100_05gb_M_1	s__Gemmiger qucibialis	2122821.4861441203
KRGM_100_05gb_M_1	s__Ruminococcus_C sp000980705	10892492.90098791
KRGM_100_05gb_M_1	s__Ruminococcus_D bicirculans	4303488.902868237
KRGM_100_05gb_M_1	s__Ruminiclostridium_E siraeum	2747812.606130665
KRGM_100_05gb_M_1	s__Evtepia gabavorous	1736226.21942846
KRGM_100_05gb_M_1	s__Acetatifactor intestinalis	2310176.4069338846
KRGM_100_05gb_M_1	s__Blautia_A wexlerae	50984493.325191416
KRGM_100_05gb_M_1	s__Blautia_A faecis	6971588.87355368
KRGM_100_05gb_M_1	s__Bariatricus comes	9019430.954274353
KRGM_100_05gb_M_1	s__Wujia chipingensis	3133333.7966406406
KRGM_100_05gb_M_1	s__Roseburia hominis	1806333.8098994282
KRGM_100_05gb_M_1	s__Mediterraneibacter faecis	4539456.073802307
KRGM_100_05gb_M_1	s__Anaerostipes hadrus	21842689.337069623
KRGM_100_05gb_M_1	s__Dorea formicigenerans	3484319.134807752
KRGM_100_05gb_M_1	s__Anaerobutyricum soehngenii	9338665.552746484
KRGM_100_05gb_M_1	s__Dorea_A longicatena	12640169.136089114
KRGM_100_05gb_M_1	s__Fusicatenibacter saccharivorans	4888366.351579504
KRGM_100_05gb_M_1	s__Oliverpabstia faecicola	1489450.9177208007
KRGM_100_05gb_M_1	s__Ventricola sp900548125	1605041.1805681572
KRGM_100_05gb_M_1	s__PeH17 sp000435055	1164908.7323890608
KRGM_100_05gb_M_1	s__CAG-269 sp003525075	2575098.901098901
KRGM_100_05gb_M_1	s__Alistipes putredinis	4650006.827510569
KRGM_100_05gb_M_1	s__Bacteroides stercoris	5606621.746906609
KRGM_100_05gb_M_1	s__Phocaeicola plebeius_A	3653901.8716845163
