sample	taxonomy	base_contribution
KRGM_97_5gb_M_1	d__Archaea	4052868.0822105473
KRGM_97_5gb_M_1	d__Bacteria	103801329.74159937
KRGM_97_5gb_M_1	p__Methanobacteriota	223602.45556665765
KRGM_97_5gb_M_1	p__Actinomycetota	1032896.8000052739
KRGM_97_5gb_M_1	p__Bacillota_B	776465.7800509536
KRGM_97_5gb_M_1	c__Nanoarchaeia	426884.5679013923
KRGM_97_5gb_M_1	c__Coriobacteriia	135672.52547964556
KRGM_97_5gb_M_1	c__Actinomycetia	1487921.5661991045
KRGM_97_5gb_M_1	c__Clostridia	12975512.297398178
KRGM_97_5gb_M_1	c__Bacteroidia	1699249.2345912533
KRGM_97_5gb_M_1	c__Bacilli	3063438.7783137816
KRGM_97_5gb_M_1	c__Negativicutes	467034.38015339966
KRGM_97_5gb_M_1	c__Gammaproteobacteria	796003.183567662
KRGM_97_5gb_M_1	o__Methanobacteriales	349437.0891120513
KRGM_97_5gb_M_1	o__Coriobacteriales	3432127.1334953234
KRGM_97_5gb_M_1	o__Actinomycetales	928862.9083220311
KRGM_97_5gb_M_1	o__Oscillospirales	8405388.154521909
KRGM_97_5gb_M_1	o__Lachnospirales	742059.101915222
KRGM_97_5gb_M_1	o__Peptostreptococcales	1203867.5441272594
KRGM_97_5gb_M_1	o__Christensenellales	2592667.971105853
KRGM_97_5gb_M_1	o__Bacteroidales	5317743.668744558
KRGM_97_5gb_M_1	o__Lactobacillales	1690277.846602143
KRGM_97_5gb_M_1	o__Staphylococcales	127428.85111453128
KRGM_97_5gb_M_1	o__Veillonellales	669429.8491503999
KRGM_97_5gb_M_1	o__Burkholderiales	228372.39625848096
KRGM_97_5gb_M_1	o__Synergistales	260320.71908656406
KRGM_97_5gb_M_1	f__Methanobacteriaceae	1442871.6533835332
KRGM_97_5gb_M_1	f__Coriobacteriaceae	2866613.923176054
KRGM_97_5gb_M_1	f__Atopobiaceae	1409300.253370191
KRGM_97_5gb_M_1	f__Eggerthellaceae	4570213.608154038
KRGM_97_5gb_M_1	f__QAMH01	204574.70897784538
KRGM_97_5gb_M_1	f__Bifidobacteriaceae	850402.0191645311
