sample	taxonomy	base_contribution
D1_P107_M_1	d__Archaea	12854375.591217143
D1_P107_M_1	d__Bacteria	49368122.9220978
D1_P107_M_1	p__Thermoproteota	1160026.0387237826
D1_P107_M_1	p__Halobacteriota	3289613.5234358944
D1_P107_M_1	p__Actinomycetota	2766687.8571569836
D1_P107_M_1	p__Bacteroidota	411893.05040129117
D1_P107_M_1	p__Patescibacteria	403323.10509479005
D1_P107_M_1	p__Bacillota_B	305040.1278771603
D1_P107_M_1	p__Pseudomonadota	964098.2297004916
D1_P107_M_1	p__Spirochaetota	213358.10939962504
D1_P107_M_1	c__Aenigmatarchaeia	776002.3131134888
D1_P107_M_1	c__Nanoarchaeia	415347.1471473006
D1_P107_M_1	c__Actinomycetia	3063367.9304099204
D1_P107_M_1	c__Coriobacteriia	135672.52547964556
D1_P107_M_1	c__Thermoleophilia	340660.3160874135
D1_P107_M_1	c__Bacteroidia	1623727.0463871974
D1_P107_M_1	c__Peptococcia	148713.74133398267
D1_P107_M_1	c__Gammaproteobacteria	1211309.1923855725
D1_P107_M_1	c__Spirochaetia	198288.0972957258
D1_P107_M_1	c__Bacilli	14910542.726306017
D1_P107_M_1	c__Clostridia	11582514.953343503
D1_P107_M_1	c__Negativicutes	686815.26493147
D1_P107_M_1	o__Actinomycetales	9587192.160895249
D1_P107_M_1	o__Mycobacteriales	3501938.795854199
D1_P107_M_1	o__Coriobacteriales	6654124.034327668
D1_P107_M_1	o__Solirubrobacterales	984274.3439024778
D1_P107_M_1	o__Bacteroidales	7700369.07876647
D1_P107_M_1	o__Burkholderiales	989613.7171200842
D1_P107_M_1	o__Bacillales	70811353.52489853
D1_P107_M_1	o__Erysipelotrichales	535655.115273082
D1_P107_M_1	o__Acholeplasmatales	368880.6979615923
D1_P107_M_1	o__Bacillales_D	458337.03268202924
D1_P107_M_1	o__Lactobacillales	4796734.429546623
D1_P107_M_1	o__Mycoplasmatales	263541.0547846991
D1_P107_M_1	o__Staphylococcales	849525.6740968754
D1_P107_M_1	o__RFN20	413720.6894234063
D1_P107_M_1	o__TANB77	6933488.38990171
D1_P107_M_1	o__Lachnospirales	1082169.5236263655
D1_P107_M_1	o__Peptostreptococcales	1284125.3804024102
D1_P107_M_1	o__Clostridiales	1663218.0250359862
D1_P107_M_1	o__Tissierellales	730602.1275626884
D1_P107_M_1	o__Oscillospirales	2351645.9933703956
D1_P107_M_1	o__Campylobacterales	149438.3914326568
D1_P107_M_1	f__Methanobacteriaceae	503859.9424513926
D1_P107_M_1	f__Micrococcaceae	68548994.50413784
D1_P107_M_1	f__Actinomycetaceae	2229203.7639627866
D1_P107_M_1	f__Atopobiaceae	41483434.87742901
D1_P107_M_1	f__Coriobacteriaceae	2889009.344450867
D1_P107_M_1	f__Eggerthellaceae	4021023.1049674996
D1_P107_M_1	f__Bacteroidaceae	18552350.800837554
D1_P107_M_1	f__UBA932	133209.6514726801
D1_P107_M_1	f__Tannerellaceae	238209.60172081797
D1_P107_M_1	f__Burkholderiaceae_A	602296.3443703176
D1_P107_M_1	f__Planococcaceae	19587426.407496
D1_P107_M_1	f__DSM-1321	27169976.72063647
D1_P107_M_1	f__Bacillaceae_C	5076109.948292119
D1_P107_M_1	f__DSM-18226	7640826.76999518
D1_P107_M_1	f__Domibacillaceae	978096.5339991788
D1_P107_M_1	f__Bacillaceae_G	1212754.1217220773
D1_P107_M_1	f__Erysipelotrichaceae	7168321.089792001
D1_P107_M_1	f__Coprobacillaceae	3013229.280955805
D1_P107_M_1	f__Anaeroplasmataceae	2788685.44226
D1_P107_M_1	f__Amphibacillaceae	11241540.23679579
D1_P107_M_1	f__Carnobacteriaceae	2465684.990010033
D1_P107_M_1	f__Streptococcaceae	1044995.2757347554
D1_P107_M_1	f__Enterococcaceae	1314985.8766438481
D1_P107_M_1	f__Lactobacillaceae	651923.213086908
D1_P107_M_1	f__Aerococcaceae	981406.0902657659
D1_P107_M_1	f__Salinicoccaceae	121684.49851729262
D1_P107_M_1	f__CAG-826	384163.4545340495
D1_P107_M_1	f__UBA660	948431.0839777127
D1_P107_M_1	f__CAG-465	7116534.518498999
D1_P107_M_1	f__CAG-508	3258127.3284719978
D1_P107_M_1	f__Lachnospiraceae	31938008.673203997
D1_P107_M_1	f__Anaerovoracaceae	4636345.751231999
D1_P107_M_1	f__Peptostreptococcaceae	2605326.537755497
D1_P107_M_1	f__Clostridiaceae	103560657.27125905
D1_P107_M_1	f__Peptoniphilaceae	4856100.618644999
D1_P107_M_1	f__Oscillospiraceae	2764148.0736711454
D1_P107_M_1	f__Ruminococcaceae	1223008.3054499428
D1_P107_M_1	f__Helicobacteraceae	725905.0023405136
D1_P107_M_1	f__Fusobacteriaceae	780670.4083404078
D1_P107_M_1	g__Methanobrevibacter_A	2506638.864353851
D1_P107_M_1	g__Arthrobacter_B	224222797.56430402
D1_P107_M_1	g__Arthrobacter	1635804.5551918186
D1_P107_M_1	g__Pauljensenia	5293295.057367365
D1_P107_M_1	g__UBA7748	3765577.7809613952
D1_P107_M_1	g__JALCUE01	2390188.6317117815
D1_P107_M_1	g__Atopobium	2125665.5056521064
D1_P107_M_1	g__UBA1367	2257359.816188
D1_P107_M_1	g__Parolsenella	4529521.05308205
D1_P107_M_1	g__RUG440	1337066.2477324952
D1_P107_M_1	g__Collinsella	1562787.918026
D1_P107_M_1	g__Slackia_A	7967772.33504
