sample	taxonomy	base_contribution
G3_P143_M_1	d__Archaea	7409964.819835593
G3_P143_M_1	d__Bacteria	34139981.07470854
G3_P143_M_1	p__Thermoproteota	963713.9398628348
G3_P143_M_1	p__Actinomycetota	9701852.085763821
G3_P143_M_1	p__Bacteroidota	674006.8097475674
G3_P143_M_1	p__Bacillota_B	637811.1764704261
G3_P143_M_1	p__Pseudomonadota	654209.5130110478
G3_P143_M_1	p__Patescibacteria	403323.10509479005
G3_P143_M_1	c__Actinomycetia	7439607.8309955215
G3_P143_M_1	c__Coriobacteriia	135672.52547964556
G3_P143_M_1	c__Thermoleophilia	371629.43573172385
G3_P143_M_1	c__Bacteroidia	1434921.5758770583
G3_P143_M_1	c__Gammaproteobacteria	6264198.966336818
G3_P143_M_1	c__Bacilli	14070130.318096044
G3_P143_M_1	c__Clostridia	28092113.105102614
G3_P143_M_1	c__Negativicutes	1868137.5206135986
G3_P143_M_1	o__Actinomycetales	5075572.320473955
G3_P143_M_1	o__Propionibacteriales	642186.2222128767
G3_P143_M_1	o__Mycobacteriales	368625.13640570524
G3_P143_M_1	o__Coriobacteriales	14849203.108183848
G3_P143_M_1	o__Solirubrobacterales	1120036.3223717853
G3_P143_M_1	o__Bacteroidales	26001694.69197826
G3_P143_M_1	o__Pseudomonadales	351914.1984918628
G3_P143_M_1	o__Burkholderiales	2512096.3588432907
G3_P143_M_1	o__Enterobacterales_A	831821.2021931189
G3_P143_M_1	o__Saccharimonadales	363104.5471436938
G3_P143_M_1	o__Erysipelotrichales	302761.58689348114
G3_P143_M_1	o__Lactobacillales	3631813.2109424425
G3_P143_M_1	o__RFN20	10057692.622189706
G3_P143_M_1	o__Bacillales	952433.4099840152
G3_P143_M_1	o__Mycoplasmatales	225892.33267259924
G3_P143_M_1	o__Lachnospirales	4606950.25772367
G3_P143_M_1	o__Tissierellales	560128.2977980612
G3_P143_M_1	o__Oscillospirales	3958216.0284452206
G3_P143_M_1	o__Clostridiales	614667.5309915602
G3_P143_M_1	o__TANB77	929382.4863059738
G3_P143_M_1	o__Christensenellales	786300.9420566931
G3_P143_M_1	o__Selenomonadales	281739.8729774352
G3_P143_M_1	o__Fusobacteriales	244946.5722766753
G3_P143_M_1	o__Campylobacterales	491011.8575644437
G3_P143_M_1	o__Deferribacterales	161113.94969149464
G3_P143_M_1	f__Micrococcaceae	271109478.7875693
G3_P143_M_1	f__Microbacteriaceae	1151988.4210463944
G3_P143_M_1	f__Actinomycetaceae	1152172.7319358222
G3_P143_M_1	f__Atopobiaceae	110425494.04632883
G3_P143_M_1	f__Coriobacteriaceae	4210339.199664828
G3_P143_M_1	f__Eggerthellaceae	3609113.421044
G3_P143_M_1	f__Bacteroidaceae	39827982.453174196
G3_P143_M_1	f__UBA932	377427.3458392603
G3_P143_M_1	f__Tannerellaceae	1548362.4111853167
G3_P143_M_1	f__Muribaculaceae	164294.46644190786
G3_P143_M_1	f__Paludibacteraceae	916180.0998284008
G3_P143_M_1	f__Porphyromonadaceae	426463.50151453866
G3_P143_M_1	f__Moraxellaceae	800953.1599800966
G3_P143_M_1	f__Burkholderiaceae_A	212575.18036599446
G3_P143_M_1	f__Pasteurellaceae	1190420.1410384818
G3_P143_M_1	f__Enterobacteriaceae	1388303.8682731767
G3_P143_M_1	f__Erysipelotrichaceae	25267588.239744
G3_P143_M_1	f__Coprobacillaceae	6178386.088682491
G3_P143_M_1	f__Vagococcaceae	474737.90782421804
G3_P143_M_1	f__Streptococcaceae	1158581.7187494028
G3_P143_M_1	f__Enterococcaceae	475633.1894243707
