sample	taxonomy	base_contribution
G3_P212_M_1	d__Archaea	3844136.6788348965
G3_P212_M_1	d__Bacteria	8781671.432511734
G3_P212_M_1	p__Bacillota_A	154738.3403970283
G3_P212_M_1	p__Bacteroidota	636561.9869838137
G3_P212_M_1	p__Actinomycetota	1881347.7428667487
G3_P212_M_1	p__Pseudomonadota	309888.7166894437
G3_P212_M_1	p__Patescibacteria	534637.6044279775
G3_P212_M_1	p__Spirochaetota	533395.2734990626
G3_P212_M_1	p__Bacillota_B	1109236.8286442196
G3_P212_M_1	c__Nanoarchaeia	553796.1961964008
G3_P212_M_1	c__Clostridia	32554863.855499998
G3_P212_M_1	c__Bacteroidia	1623727.0463871974
G3_P212_M_1	c__Actinomycetia	4463764.698597313
G3_P212_M_1	c__Thermoleophilia	92907.35893293096
G3_P212_M_1	c__Gammaproteobacteria	1245918.0264537318
G3_P212_M_1	c__Alphaproteobacteria	1541041.885998295
G3_P212_M_1	c__Saccharimonadia	54217.27901492071
G3_P212_M_1	c__Peptococcia	148713.74133398267
G3_P212_M_1	c__Bacilli	14503891.561043127
G3_P212_M_1	c__Negativicutes	1236267.476876646
G3_P212_M_1	o__Lachnospirales	3401104.217111435
G3_P212_M_1	o__Peptostreptococcales	1979693.2947870488
G3_P212_M_1	o__Oscillospirales	5099113.589585314
G3_P212_M_1	o__TANB77	3643769.4304377073
G3_P212_M_1	o__Tissierellales	560128.2977980612
G3_P212_M_1	o__Christensenellales	2635170.724730539
G3_P212_M_1	o__Eubacteriales	127237.20401368957
G3_P212_M_1	o__Bacteroidales	16471193.051890608
G3_P212_M_1	o__Cytophagales	448308.46746421483
G3_P212_M_1	o__Actinomycetales	4146709.4121519243
G3_P212_M_1	o__Mycobacteriales	1413063.0228885368
G3_P212_M_1	o__Solirubrobacterales	780631.3761985169
G3_P212_M_1	o__Coriobacteriales	3105257.882686245
G3_P212_M_1	o__Burkholderiales	380620.6604308016
G3_P212_M_1	o__Enterobacterales_A	397827.5314836655
G3_P212_M_1	o__Rhizobiales	1623238.4348322218
G3_P212_M_1	o__Saccharimonadales	154319.43253606986
