sample	taxonomy	base_contribution
D3_P186_M_1	d__Archaea	6331519.2357280655
D3_P186_M_1	d__Bacteria	99295378.4822207
D3_P186_M_1	p__Methanobacteriota	325239.93536968384
D3_P186_M_1	p__Halobacteriota	640455.7302264574
D3_P186_M_1	p__Thermoproteota	374777.6432799913
D3_P186_M_1	p__Actinomycetota	10513413.857196538
D3_P186_M_1	p__Bacteroidota	636561.9869838137
D3_P186_M_1	p__Chloroflexota	831435.1673920188
D3_P186_M_1	p__Pseudomonadota	998530.3093326519
D3_P186_M_1	p__Verrucomicrobiota	1004915.6648233316
D3_P186_M_1	p__Patescibacteria	590915.2469993436
D3_P186_M_1	p__Bacillota_B	610080.2557543206
D3_P186_M_1	c__Nanoarchaeia	1257578.8621959935
D3_P186_M_1	c__Actinomycetia	14179017.277897349
D3_P186_M_1	c__Coriobacteriia	1153216.4665769872
D3_P186_M_1	c__Thermoleophilia	1145857.4268394818
D3_P186_M_1	c__Acidimicrobiia	373892.1226705961
D3_P186_M_1	c__Bacteroidia	2567754.398937894
D3_P186_M_1	c__Chloroflexia	291018.5911088534
D3_P186_M_1	c__Gammaproteobacteria	6368025.468541296
D3_P186_M_1	c__Alphaproteobacteria	2123213.2651532064
D3_P186_M_1	c__Clostridia	16251635.680637876
D3_P186_M_1	c__Bacilli	16374486.921252428
D3_P186_M_1	c__Gemmatimonadetes	226983.9557182953
D3_P186_M_1	c__Negativicutes	2005500.5735998924
D3_P186_M_1	o__Actinomycetales	9189108.057328664
D3_P186_M_1	o__Mycobacteriales	9891441.160219757
D3_P186_M_1	o__Propionibacteriales	1435475.08494643
D3_P186_M_1	o__Coriobacteriales	4412734.885922559
D3_P186_M_1	o__Solirubrobacterales	1934608.1931876286
D3_P186_M_1	o__Acidimicrobiales	1392793.0682007521
D3_P186_M_1	o__Bacteroidales	9357847.624868669
D3_P186_M_1	o__Flavobacteriales	1416452.9555977455
D3_P186_M_1	o__Pseudomonadales	1564063.1044082793
D3_P186_M_1	o__Enterobacterales_A	614824.3668383922
D3_P186_M_1	o__Burkholderiales	3197213.5476187333
D3_P186_M_1	o__Rhizobiales	1533058.5217859875
D3_P186_M_1	o__Victivallales	639506.1040942096
