sample	taxonomy	base_contribution
D3_P266_M_1	d__Archaea	1948159.764839405
D3_P266_M_1	d__Bacteria	22858657.848672867
D3_P266_M_1	p__Methanobacteriota	101637.4798030262
D3_P266_M_1	p__Pseudomonadota	723073.6722753686
D3_P266_M_1	p__Actinomycetota	3061801.2285870616
D3_P266_M_1	p__Spirochaetota	817872.7526985628
D3_P266_M_1	p__Verrucomicrobiota	1485527.5045214468
D3_P266_M_1	p__Patescibacteria	675331.7108563926
D3_P266_M_1	p__Bacillota_B	804196.700767059
D3_P266_M_1	c__Gammaproteobacteria	2561053.7210437823
D3_P266_M_1	c__Alphaproteobacteria	1164342.758309823
D3_P266_M_1	c__Actinomycetia	2188119.9502928006
D3_P266_M_1	c__Spirochaetia	2082025.021605121
D3_P266_M_1	c__Clostridia	18882852.886074483
D3_P266_M_1	c__Bacilli	5530455.847575323
D3_P266_M_1	c__Bacteroidia	2341187.8343257266
D3_P266_M_1	c__Negativicutes	631870.0437369525
D3_P266_M_1	o__Enterobacterales_A	289329.1138063022
D3_P266_M_1	o__Burkholderiales	1179924.047335485
D3_P266_M_1	o__Actinomycetales	1857725.8166440623
D3_P266_M_1	o__Coriobacteriales	3058562.2754278053
D3_P266_M_1	o__RFP12	218315.077975012
D3_P266_M_1	o__TANB77	8187417.141266912
D3_P266_M_1	o__Oscillospirales	2654333.101427971
D3_P266_M_1	o__Lachnospirales	711139.9726687545
D3_P266_M_1	o__Tissierellales	146120.42551253768
D3_P266_M_1	o__Eubacteriales	152684.64481642746
D3_P266_M_1	o__Peptostreptococcales	775825.7506597894
D3_P266_M_1	o__Christensenellales	297519.2753728028
D3_P266_M_1	o__Mycoplasmatales	376487.2211209987
D3_P266_M_1	o__RFN20	841707.6095165852
D3_P266_M_1	o__Lactobacillales	4134328.2464187555
D3_P266_M_1	o__Bacillales	3312811.860813966
D3_P266_M_1	o__Erysipelotrichales	419208.35108328157
D3_P266_M_1	o__Bacteroidales	10946264.564883277
D3_P266_M_1	o__Selenomonadales	153676.29435132825
D3_P266_M_1	o__Campylobacterales	853933.6653294674
D3_P266_M_1	o__Fusobacteriales	244946.5722766753
D3_P266_M_1	f__Methanobacteriaceae	366443.5945101037
D3_P266_M_1	f__Pasteurellaceae	1190420.1410384818
D3_P266_M_1	f__Burkholderiaceae_A	602296.3443703176
D3_P266_M_1	f__Micrococcaceae	6890788.976332181
D3_P266_M_1	f__Eggerthellaceae	3334506.965095
D3_P266_M_1	f__Atopobiaceae	3818749.073648259
D3_P266_M_1	f__WRBN01	146172.195664
D3_P266_M_1	f__UBA1067	654902.8040607525
D3_P266_M_1	f__CAG-465	6296657.269823999
D3_P266_M_1	f__CAG-508	810846.1677192755
D3_P266_M_1	f__Oscillospiraceae	2619931.6524361297
D3_P266_M_1	f__Ruminococcaceae	1340605.2578970524
D3_P266_M_1	f__Acutalibacteraceae	2273318.910912
D3_P266_M_1	f__Lachnospiraceae	27016202.491398
D3_P266_M_1	f__Peptoniphilaceae	817363.470465
D3_P266_M_1	f__Anaerovoracaceae	3019399.546175999
D3_P266_M_1	f__Peptostreptococcaceae	3434294.072495882
D3_P266_M_1	f__Clostridiaceae	17285051.90004396
D3_P266_M_1	f__Mycoplasmoidaceae	1725938.1672663237
D3_P266_M_1	f__CAG-826	1632694.6817697103
D3_P266_M_1	f__Enterococcaceae	419676.3436097388
D3_P266_M_1	f__Streptococcaceae	386193.90624980093
D3_P266_M_1	f__Lactobacillaceae	4583835.092017322
D3_P266_M_1	f__Planococcaceae	2004198.693594
D3_P266_M_1	f__DSM-1321	263360.03283330984
D3_P266_M_1	f__Erysipelotrichaceae	4431866.565888
D3_P266_M_1	f__Anaeroplasmataceae	2642765.8551649996
D3_P266_M_1	f__UBA660	1102230.7192173419
D3_P266_M_1	f__UBA932	1132282.037517781
D3_P266_M_1	f__Bacteroidaceae	13684486.278782928
D3_P266_M_1	f__Porphyromonadaceae	127939.0504543616
D3_P266_M_1	f__Paludibacteraceae	2486774.5566770877
D3_P266_M_1	f__Selenomonadaceae	1214184.1230719998
D3_P266_M_1	f__Helicobacteraceae	2812881.8840694902
D3_P266_M_1	f__Fusobacteriaceae	1171005.6125106115
D3_P266_M_1	g__Pasteurella	1018243.9821006713
D3_P266_M_1	g__Sutterella	624216.4910024999
D3_P266_M_1	g__Arthrobacter_B	15849598.370368
D3_P266_M_1	g__Slackia_A	2010913.970272
D3_P266_M_1	g__JAHHUI01	576624.7296276663
D3_P266_M_1	g__UBA1067	4544592.499953927
D3_P266_M_1	g__CAG-465	52627334.46242159
D3_P266_M_1	g__CALXJE01	561341.9935786924
D3_P266_M_1	g__RGIG5057	856919.2048446687
D3_P266_M_1	g__CAG-269	1095155.892128881
D3_P266_M_1	g__Limivicinus	804501.950733
D3_P266_M_1	g__Faecalimonas	13046758.3329552
D3_P266_M_1	g__Blautia	22193467.42338
D3_P266_M_1	g__Schaedlerella	4798456.35864
D3_P266_M_1	g__Blautia_A	2455119.0960128
D3_P266_M_1	g__Anaerosphaera	826569.035082
D3_P266_M_1	g__Lentihominibacter	5362193.840497752
D3_P266_M_1	g__RUG099	2149797.7890000003
D3_P266_M_1	g__Peptacetobacter	178035.48956401137
D3_P266_M_1	g__Peptostreptococcus	665899.801875
D3_P266_M_1	g__Clostridium	3485734.9354110006
D3_P266_M_1	g__Hathewaya	461753.2112760001
D3_P266_M_1	g__Clostridium_H	30529.312420653172
D3_P266_M_1	g__Clostridium_AO	1387025.132949712
D3_P266_M_1	g__Clostridium_J	1012195.4730239998
D3_P266_M_1	g__Mycoplasma_L	8568078.49812125
D3_P266_M_1	g__Ureaplasma	2244799.601863
D3_P266_M_1	g__RGIG1987	2843494.765692
D3_P266_M_1	g__UBA710	582161.61375
D3_P266_M_1	g__Onthovivens	1093438.823514
D3_P266_M_1	g__Streptococcus	1987937.5235279999
D3_P266_M_1	g__Ligilactobacillus	10633086.225
D3_P266_M_1	g__Liquorilactobacillus	2043078.7936580144
D3_P266_M_1	g__Lysinibacillus	1070265.35616
D3_P266_M_1	g__Sporosarcina	866461.9200253334
D3_P266_M_1	g__Peribacillus	2466680.9920719997
D3_P266_M_1	g__UBA636	1098330.6966101436
D3_P266_M_1	g__Faecalitalea	653072.80701
D3_P266_M_1	g__JAHHTG01	548733.0097967722
D3_P266_M_1	g__JALEVB01	937081.1459061834
D3_P266_M_1	g__CALUXS01	11003561.761800133
D3_P266_M_1	g__Anaeroplasma	2075517.9285821905
D3_P266_M_1	g__Cryptobacteroides	8574133.07303143
D3_P266_M_1	g__UBA1786	1808498.3278174454
D3_P266_M_1	g__Phocaeicola	18607202.33222449
D3_P266_M_1	g__Bacteroides	11060171.198859727
D3_P266_M_1	g__Mediterranea	4779666.917785468
D3_P266_M_1	g__UBA4372	3400804.49573
D3_P266_M_1	g__Alloprevotella	3777917.5586355
D3_P266_M_1	g__Prevotella	2795748.509383269
D3_P266_M_1	g__Porphyromonas	1516563.172094982
D3_P266_M_1	g__Aphodosoma	1669318.147112
D3_P266_M_1	g__RF16	1557176.7845028758
D3_P266_M_1	g__JAHHSR01	6467790.658491425
D3_P266_M_1	g__Helicobacter_G	18548481.475179736
D3_P266_M_1	g__Helicobacter_E	2356522.5230335654
D3_P266_M_1	g__Fusobacterium_A	114131.29058500001
D3_P266_M_1	g__Cetobacterium_A	1662076.17036
D3_P266_M_1	g__Fusobacterium_B	889208.85705
D3_P266_M_1	g__Mucispirillum	974504.8897833333
D3_P266_M_1	s__Arthrobacter_B sp020731085	13218492.735475967
D3_P266_M_1	s__Arthrobacter_B koreensis	8237644.88
D3_P266_M_1	s__Faecalimonas sp900556835	3413873.4839530117
D3_P266_M_1	s__Faecalimonas phoceensis	3293727.2653706726
D3_P266_M_1	s__Blautia sp000432195	1952114.9553128106
D3_P266_M_1	s__Blautia sp900556555	6077883.927828408
D3_P266_M_1	s__Blautia sp900753905	6064797.758506542
D3_P266_M_1	s__Paraclostridium sordellii	5452896.46989024
D3_P266_M_1	s__Paraclostridium tenue	7332322.059021545
D3_P266_M_1	s__Clostridium moniliforme	2114454.4243290005
D3_P266_M_1	s__Clostridium thermobutyricum	2200560.79122
D3_P266_M_1	s__Hathewaya sp003288255	6607789.867553788
D3_P266_M_1	s__Clostridium_H novyi	10334801.682692306
D3_P266_M_1	s__Sarcina perfringens	13919116.476932295
D3_P266_M_1	s__Enterococcus_B faecium	39676395.562020004
D3_P266_M_1	s__Enterococcus_B hirae	8492709.37241
D3_P266_M_1	s__Psychrobacillus sp012843435	7101819.519311937
D3_P266_M_1	s__JAHHSR01 sp020025075	1886438.9420599993
D3_P266_M_1	s__JAHHSQ01 sp020025135	578166.6273043768
D3_P266_M_1	s__Fusobacterium_A sp900015295	2035222.8956519999
D3_P266_M_1	s__Fusobacterium_B sp900554885	2272007.2600145387
