sample	taxonomy	base_contribution
G3_P14_M_1	d__Archaea	7757850.492128343
G3_P14_M_1	d__Bacteria	158070085.78521124
G3_P14_M_1	p__Methanobacteriota	101637.4798030262
G3_P14_M_1	p__Thermoproteota	1035100.1576304521
G3_P14_M_1	p__Halobacteriota	2328929.9280962087
G3_P14_M_1	p__Bacillota_A	154738.3403970283
G3_P14_M_1	p__Pseudomonadota	2616838.0520441914
G3_P14_M_1	p__Bacillota_B	2967208.516623287
G3_P14_M_1	p__Actinomycetota	3578249.6285896986
G3_P14_M_1	p__Spirochaetota	604514.6432989377
G3_P14_M_1	p__Desulfobacterota	646886.3085987736
G3_P14_M_1	c__Clostridia	45891523.61246791
G3_P14_M_1	c__Gammaproteobacteria	6471851.970745774
G3_P14_M_1	c__Alphaproteobacteria	2328685.516619646
G3_P14_M_1	c__Actinomycetia	6476835.05286669
G3_P14_M_1	c__Bacteroidia	4493570.198141314
G3_P14_M_1	c__Negativicutes	467034.38015339966
G3_P14_M_1	c__Bacilli	19302375.311145246
G3_P14_M_1	o__Lachnospirales	4266839.836012526
G3_P14_M_1	o__Oscillospirales	4656724.739347318
G3_P14_M_1	o__Peptostreptococcales	2755519.0454468383
G3_P14_M_1	o__Christensenellales	4059012.971157524
G3_P14_M_1	o__TANB77	2758643.2530034464
G3_P14_M_1	o__Tissierellales	1120256.5955961223
G3_P14_M_1	o__Burkholderiales	1332172.3115078055
G3_P14_M_1	o__Enterobacterales_A	831821.2021931189
G3_P14_M_1	o__Pseudomonadales	1329453.6387470374
G3_P14_M_1	o__Rhizobiales	3066117.043571975
G3_P14_M_1	o__Actinomycetales	4743835.567501801
G3_P14_M_1	o__Mycobacteriales	1413063.0228885368
G3_P14_M_1	o__Propionibacteriales	1095494.143774907
G3_P14_M_1	o__Coriobacteriales	1727737.4685622714
G3_P14_M_1	o__Bacteroidales	325245633.8695129
G3_P14_M_1	o__Flavobacteriales	1170113.3111459636
G3_P14_M_1	o__Erysipelotrichales	23289.352837960087
G3_P14_M_1	o__Mycoplasmatales	1336529.6349795454
G3_P14_M_1	o__Lactobacillales	1827327.4017320466
G3_P14_M_1	o__Staphylococcales	722096.8229823441
G3_P14_M_1	o__Bacillales	1325124.7443255864
G3_P14_M_1	o__Campylobacterales	128090.0497994201
G3_P14_M_1	f__Lachnospiraceae	575763692.4943295
G3_P14_M_1	f__Cellulosilyticaceae	194507.69742267297
G3_P14_M_1	f__Anaerotignaceae	257535.88656414248
G3_P14_M_1	f__Oscillospiraceae	15743625.984822612
G3_P14_M_1	f__Ruminococcaceae	10160376.691430295
G3_P14_M_1	f__Butyricicoccaceae	246990.5202202195
G3_P14_M_1	f__Acutalibacteraceae	1129735.1831268487
G3_P14_M_1	f__Anaerovoracaceae	17186645.84452192
G3_P14_M_1	f__Peptostreptococcaceae	16697774.628342047
