sample	taxonomy	base_contribution
G1_P294_M_1	d__Archaea	8627564.67286022
G1_P294_M_1	d__Bacteria	156195346.94006827
G1_P294_M_1	p__Methanobacteriota	975719.8061090515
G1_P294_M_1	p__Thermoproteota	3319459.1261942084
G1_P294_M_1	p__Halobacteriota	291116.2410120261
G1_P294_M_1	p__Bacteroidota	636561.9869838137
G1_P294_M_1	p__Bacillota_B	1691586.1636824345
G1_P294_M_1	p__Pseudomonadota	2031492.6982974643
G1_P294_M_1	p__Patescibacteria	1697708.8842362093
G1_P294_M_1	p__Spirochaetota	604514.6432989377
G1_P294_M_1	p__Chloroflexota	1927417.8880451347
G1_P294_M_1	c__Nanoarchaeia	1926749.265933311
G1_P294_M_1	c__Iainarchaeia	126781.53074841198
G1_P294_M_1	c__Bacteroidia	2190143.4579176153
G1_P294_M_1	c__Gammaproteobacteria	4637583.765133335
G1_P294_M_1	c__Alphaproteobacteria	3903972.7778623467
G1_P294_M_1	c__Spirochaetia	363528.17837549734
G1_P294_M_1	c__Chloroflexia	291018.5911088534
G1_P294_M_1	c__Actinomycetia	6389310.254854977
G1_P294_M_1	c__Coriobacteriia	248732.96337935017
G1_P294_M_1	c__Thermoleophilia	526475.0339532755
G1_P294_M_1	c__Acidimicrobiia	577833.2804909213
G1_P294_M_1	c__Clostridia	147167589.7746652
G1_P294_M_1	c__Bacilli	19546366.01030298
G1_P294_M_1	c__Negativicutes	1208794.8662793874
G1_P294_M_1	c__Verrucomicrobiae	1032444.2723035885
G1_P294_M_1	o__Methanobacteriales	109199.09034751603
G1_P294_M_1	o__Nitrososphaerales	97887.83656403353
G1_P294_M_1	o__Bacteroidales	25759979.07067169
G1_P294_M_1	o__Peptococcales	137279.502060549
G1_P294_M_1	o__Burkholderiales	1674730.9058955272
G1_P294_M_1	o__Rhizobiales	2299587.782678981
G1_P294_M_1	o__Saccharimonadales	671743.4122158334
G1_P294_M_1	o__Thermomicrobiales	672870.0931319958
G1_P294_M_1	o__Actinomycetales	10615576.095108926
G1_P294_M_1	o__Propionibacteriales	2833174.509762691
G1_P294_M_1	o__Mycobacteriales	10628691.433031168
G1_P294_M_1	o__Coriobacteriales	12210901.298082002
G1_P294_M_1	o__Solirubrobacterales	2986763.5263247606
G1_P294_M_1	o__Gaiellales	177140.321924848
G1_P294_M_1	o__Acidimicrobiales	3551622.323911918
G1_P294_M_1	o__Peptostreptococcales	17121671.738698803
G1_P294_M_1	o__Lachnospirales	6925884.95120874
G1_P294_M_1	o__Oscillospirales	13155247.388656175
G1_P294_M_1	o__TANB77	51219301.46752922
G1_P294_M_1	o__Christensenellales	5610363.4784585675
G1_P294_M_1	o__Clostridiales	397726.0494651271
G1_P294_M_1	o__Eubacteriales	152684.64481642746
G1_P294_M_1	o__Tissierellales	1534264.4678816458
G1_P294_M_1	o__Monoglobales	262996.73135267955
G1_P294_M_1	o__Lactobacillales	2923723.8427712745
G1_P294_M_1	o__RFN20	10285952.312906068
G1_P294_M_1	o__Acholeplasmatales	176421.20337293544
G1_P294_M_1	o__Mycoplasmatales	423548.12376112357
G1_P294_M_1	o__Bacillales	455511.6308619203
G1_P294_M_1	o__ML615J-28	200316.05709889176
G1_P294_M_1	o__Fusobacteriales	690303.9764160848
G1_P294_M_1	f__Methanobacteriaceae	2931548.7560808295
G1_P294_M_1	f__Tannerellaceae	5558224.040152418
G1_P294_M_1	f__Bacteroidaceae	41734279.04922356
G1_P294_M_1	f__UBA932	3041620.3752928628
G1_P294_M_1	f__Marinifilaceae	222989.13531636464
G1_P294_M_1	f__Muribaculaceae	3943067.194605788
G1_P294_M_1	f__Paludibacteraceae	890003.5255475894
G1_P294_M_1	f__Burkholderiaceae_A	3613778.066221906
G1_P294_M_1	f__Succinivibrionaceae	1211122.8785243342
G1_P294_M_1	f__Beijerinckiaceae	1281627.545633124
G1_P294_M_1	f__Nanosyncoccaceae	152814.7085011532
G1_P294_M_1	f__Sphaerochaetaceae	4337468.456787403
G1_P294_M_1	f__UBA6265	3697592.6788311214
G1_P294_M_1	f__Micrococcaceae	103756619.43008508
G1_P294_M_1	f__Microbacteriaceae	2122083.933506516
G1_P294_M_1	f__Actinomycetaceae	2930526.2964454605
G1_P294_M_1	f__Nocardioidaceae	1067477.9862877477
G1_P294_M_1	f__Propionibacteriaceae	3178289.101241122
G1_P294_M_1	f__Micromonosporaceae	9358485.23709581
G1_P294_M_1	f__Geodermatophilaceae	3114400.1387190497
G1_P294_M_1	f__Mycobacteriaceae	1537058.541188701
G1_P294_M_1	f__Pseudonocardiaceae	2869147.956183646
G1_P294_M_1	f__Eggerthellaceae	46362006.49555192
G1_P294_M_1	f__Atopobiaceae	9478680.73637693
G1_P294_M_1	f__Coriobacteriaceae	6830603.4888179405
G1_P294_M_1	f__UMGS124	4427137.286406406
G1_P294_M_1	f__Thermoleophilaceae	1332688.1026068116
G1_P294_M_1	f__Solirubrobacteraceae	9433102.911563382
G1_P294_M_1	f__70-9	4589054.377317824
G1_P294_M_1	f__Gaiellaceae	7834687.064261363
G1_P294_M_1	f__Rubrobacteraceae	1664516.4112221627
G1_P294_M_1	f__Anaerovoracaceae	82513326.3105818
G1_P294_M_1	f__Peptostreptococcaceae	5595530.859497601
G1_P294_M_1	f__Lachnospiraceae	860989831.4927907
G1_P294_M_1	f__CAG-274	439666.123878169
G1_P294_M_1	f__Butyricicoccaceae	2247613.7340039974
G1_P294_M_1	f__Oscillospiraceae	16632960.582438545
G1_P294_M_1	f__Ruminococcaceae	10701322.672686998
G1_P294_M_1	f__Acutalibacteraceae	21690915.516035493
G1_P294_M_1	f__CAG-465	19260908.338177964
G1_P294_M_1	f__CAG-508	20934573.7847522
G1_P294_M_1	f__CAG-74	12624522.13386172
G1_P294_M_1	f__Clostridiaceae	60572508.71465623
G1_P294_M_1	f__Eubacteriaceae	4116971.3080936535
G1_P294_M_1	f__Peptoniphilaceae	7062927.159102555
G1_P294_M_1	f__Monoglobaceae	248898.91351058052
G1_P294_M_1	f__Streptococcaceae	2476184.4577193116
G1_P294_M_1	f__Lactobacillaceae	611178.0122689762
G1_P294_M_1	f__CAG-826	2469622.2077188897
G1_P294_M_1	f__UBA1709	2649692.2408123286
G1_P294_M_1	f__CAG-449	107957.90793906373
G1_P294_M_1	f__Anaeroplasmataceae	5010546.905751233
G1_P294_M_1	f__Metamycoplasmataceae	239072.33514333967
G1_P294_M_1	f__Mycoplasmoidaceae	178908.22465565553
G1_P294_M_1	f__Erysipelotrichaceae	60837752.63293869
G1_P294_M_1	f__Coprobacillaceae	20105076.042679913
G1_P294_M_1	f__UBA660	12355237.364250204
G1_P294_M_1	f__Acidaminococcaceae	1769629.4856206663
G1_P294_M_1	f__Fusobacteriaceae	2707950.4789307895
G1_P294_M_1	g__Methanobrevibacter	6837200.90088476
G1_P294_M_1	g__Methanobrevibacter_A	33705340.44390088
G1_P294_M_1	g__Methanosphaera	2183517.487327246
G1_P294_M_1	g__Parabacteroides	37407205.1471528
G1_P294_M_1	g__Phocaeicola	120016455.04284795
G1_P294_M_1	g__Alloprevotella	34956111.205607764
G1_P294_M_1	g__UBA4372	1245323.9421364737
G1_P294_M_1	g__Paraprevotella	1607519.2654056007
G1_P294_M_1	g__Prevotella	10018098.825290047
G1_P294_M_1	g__Bacteroides	146193542.72926623
G1_P294_M_1	g__Mediterranea	28023252.613865484
G1_P294_M_1	g__OM05-12	1605729.1730848826
G1_P294_M_1	g__Cryptobacteroides	38908529.01523273
G1_P294_M_1	g__Odoribacter	10478649.782860247
G1_P294_M_1	g__Limisoma	7898368.825113361
G1_P294_M_1	g__UBA7173	1085676.2407343937
G1_P294_M_1	g__Aphodosoma	9626796.597266786
G1_P294_M_1	g__UMGS1590	35462542.75319771
G1_P294_M_1	g__Aphodousia	3412318.244978853
G1_P294_M_1	g__Sutterella	13467437.949754465
G1_P294_M_1	g__Anaerobiospirillum	4627373.348662671
G1_P294_M_1	g__Nanosyncoccus	2196088.28825535
G1_P294_M_1	g__Ornithospirochaeta	9287227.846430426
G1_P294_M_1	g__Bullifex	5396642.103365508
G1_P294_M_1	g__UBA6265	1181674.8657766196
G1_P294_M_1	g__Arthrobacter_B	487679942.1812545
G1_P294_M_1	g__Arthrobacter	1817560.6168797985
G1_P294_M_1	g__Pauljensenia	10028123.205012484
G1_P294_M_1	g__Nocardioides	3274829.3880956504
G1_P294_M_1	g__Actinoplanes	6584584.552164235
G1_P294_M_1	g__Corynebacterium	1160594.079067576
G1_P294_M_1	g__Mycobacterium	2534803.2723001535
G1_P294_M_1	g__UBA9715	18926394.750968203
G1_P294_M_1	g__Slackia_A	275770933.4433342
G1_P294_M_1	g__Adlercreutzia	2482038.2100575743
G1_P294_M_1	g__Senegalimassilia	979906.8370313661
G1_P294_M_1	g__Enterorhabdus	1623516.817528404
G1_P294_M_1	g__Parvibacter	1124833.2191869842
G1_P294_M_1	g__RGIG3135	1373993.4324874969
G1_P294_M_1	g__SIG42	700619.6569375141
G1_P294_M_1	g__Slackia	1332494.1178925114
G1_P294_M_1	g__Raoultibacter	2125418.295941729
G1_P294_M_1	g__W1P20-047	5297294.739368694
G1_P294_M_1	g__Anaerotardibacter	811636.9188538658
G1_P294_M_1	g__CAAEEV01	5201231.372420046
G1_P294_M_1	g__RUG440	4444841.850570187
G1_P294_M_1	g__UBA1367	4312132.878209158
G1_P294_M_1	g__Collinsella	30566970.084060233
G1_P294_M_1	g__JAHZGC01	4462749.412696571
G1_P294_M_1	g__UMGS124	2443473.0183708365
G1_P294_M_1	g__Solirubrobacter	2881329.267154352
G1_P294_M_1	g__VAYN01	4104952.4357746257
G1_P294_M_1	g__AC-32	1098171.6096841665
G1_P294_M_1	g__Rubrobacter_D	1592806.3843077766
G1_P294_M_1	g__Lentihominibacter	148677053.31243566
G1_P294_M_1	g__Aminipila	2181629.395135879
G1_P294_M_1	g__Emergencia	97359723.69036439
G1_P294_M_1	g__RGIG5755	2529065.5341708483
G1_P294_M_1	g__Eubacterium_B	9880771.337168707
G1_P294_M_1	g__RUG099	47058600.619783856
G1_P294_M_1	g__Hornefia	3744649.674384152
G1_P294_M_1	g__Gallibacter	8189544.003902704
G1_P294_M_1	g__Fimisoma	9805891.820954138
G1_P294_M_1	g__RGIG7179	3151806.0565053364
G1_P294_M_1	g__UBA3738	1052118.3695830065
G1_P294_M_1	g__CAG-238	11491533.144502502
G1_P294_M_1	g__Zhenpiania	16886417.621570043
G1_P294_M_1	g__Peptostreptococcus	744882.8380489057
G1_P294_M_1	g__Oliverpabstia	133038658.24218857
G1_P294_M_1	g__Schaedlerella	1052831058.5107878
G1_P294_M_1	g__Roseburia	6019080.82166076
G1_P294_M_1	g__Acetatifactor	3905992.561720426
G1_P294_M_1	g__Muricomes	49439130.134402916
G1_P294_M_1	g__Marvinbryantia	22611734.741413333
G1_P294_M_1	g__Ruminococcus_B	31679904.416327886
G1_P294_M_1	g__RGIG5612	9290623.694280593
G1_P294_M_1	g__CAG-317	8476570.756479753
G1_P294_M_1	g__CAG-95	4643009.324092008
G1_P294_M_1	g__Blautia	938626304.4030743
G1_P294_M_1	g__Mediterraneibacter	26525223.085452
G1_P294_M_1	g__Lachnoclostridium_B	1278112.0629767948
G1_P294_M_1	g__Clostridium_Q	2763822.0606501633
G1_P294_M_1	g__Faecalimonas	279803897.99839383
G1_P294_M_1	g__Blautia_A	224030249.21386272
G1_P294_M_1	g__Porcincola	4169558.4995592325
G1_P294_M_1	g__UBA1066	9595932.830495264
G1_P294_M_1	g__Avilachnospira	8705500.042275408
G1_P294_M_1	g__Bariatricus	18089176.887425542
G1_P294_M_1	g__Merdisoma	4801243.505391372
G1_P294_M_1	g__Anaerobutyricum	2087959.0200771117
G1_P294_M_1	g__Bilifractor	1636857.0484328044
G1_P294_M_1	g__Copromonas	2507620.896909442
G1_P294_M_1	g__Dorea_A	7693651.180792094
G1_P294_M_1	g__Eubacterium_G	2881027.6346151456
G1_P294_M_1	g__Choladousia	2970570.574635271
G1_P294_M_1	g__Mediterraneibacter_A	2563603.1038457328
G1_P294_M_1	g__UBA7109	1356624.1636544918
G1_P294_M_1	g__CAG-791	8642544.581144413
G1_P294_M_1	g__Agathobacter	1123036.9746571926
G1_P294_M_1	g__Egerieimonas	1085284.581130792
G1_P294_M_1	g__Tyzzerella	1449270.5015494165
G1_P294_M_1	g__Agathobaculum	470504.2740526877
G1_P294_M_1	g__Butyricicoccus	1246914.3183978214
G1_P294_M_1	g__Faecousia	37008360.56632506
G1_P294_M_1	g__Lawsonibacter	4611789.666356225
G1_P294_M_1	g__Evtepia	864305.5535833419
G1_P294_M_1	g__HGM13010	902471.3145244452
G1_P294_M_1	g__Limivicinus	5541864.335499467
G1_P294_M_1	g__Pelethomonas	5252450.933649822
G1_P294_M_1	g__Dysosmobacter	2301998.845973525
G1_P294_M_1	g__Avimicrobium	383025.5537469952
G1_P294_M_1	g__Negativibacillus	9197710.423285384
G1_P294_M_1	g__Merdivicinus	3546807.6782838353
G1_P294_M_1	g__Phocea	443003.5857333588
G1_P294_M_1	g__RGIG3102	1577112.9079178604
G1_P294_M_1	g__Fimenecus	83874338.9329043
G1_P294_M_1	g__Ruminococcus_E	3329975.9234681893
G1_P294_M_1	g__RGIG7332	1306264.1065007953
G1_P294_M_1	g__CAG-465	525929472.8365352
G1_P294_M_1	g__CALXJE01	4980417.2621769095
G1_P294_M_1	g__UMGS1649	3429703.0180200525
G1_P294_M_1	g__RGIG5057	5400207.819209799
G1_P294_M_1	g__CAG-273	162073.94698659837
G1_P294_M_1	g__Merdicola	897814.2293618752
G1_P294_M_1	g__CAG-269	4778862.074744208
G1_P294_M_1	g__Ventricola	9544559.137654867
G1_P294_M_1	g__RUG740	4569148.274069133
G1_P294_M_1	g__UBA2862	5129017.619754138
G1_P294_M_1	g__Faecaligallichristensenella	2210833.6640426232
G1_P294_M_1	g__Clostridium	43731456.104654305
G1_P294_M_1	g__Clostridium_G	1515784.806555855
G1_P294_M_1	g__Hathewaya	1237874.872595383
G1_P294_M_1	g__Clostridium_J	13622945.732968686
G1_P294_M_1	g__Clostridium_AO	16446155.147832302
G1_P294_M_1	g__Eubacterium	80648031.25634727
G1_P294_M_1	g__Peptoniphilus_A	3450561.5611681174
G1_P294_M_1	g__Anaerosphaera	29968457.00787116
