sample	taxonomy	base_contribution
D3_P190_M_1	d__Archaea	7427359.103450229
D3_P190_M_1	d__Bacteria	49894365.40494495
D3_P190_M_1	p__Methanobacteriota	508187.399015131
D3_P190_M_1	p__Thermoproteota	2569903.8396342257
D3_P190_M_1	p__Thermoplasmatota	1208427.094428634
D3_P190_M_1	p__Halobacteriota	1077130.0917444965
D3_P190_M_1	p__Actinomycetota	8447620.25718599
D3_P190_M_1	p__Pseudomonadota	1205122.7871256142
D3_P190_M_1	p__Bacillota_B	1580662.4808180125
D3_P190_M_1	p__Planctomycetota	2068477.7914736269
D3_P190_M_1	p__Chloroflexota	7520709.014136897
D3_P190_M_1	p__Patescibacteria	1603912.8132839326
D3_P190_M_1	p__Cyanobacteriota	519952.13878024224
D3_P190_M_1	p__Verrucomicrobiota	262151.91256260825
D3_P190_M_1	c__Nitrososphaeria	207134.37151415416
D3_P190_M_1	c__Thermoprotei_A	191843.67057975684
D3_P190_M_1	c__Nanoarchaeia	1003755.6056059765
D3_P190_M_1	c__Actinomycetia	29539619.328952808
D3_P190_M_1	c__Thermoleophilia	4056954.673404652
D3_P190_M_1	c__Coriobacteriia	67836.26273982278
D3_P190_M_1	c__Acidimicrobiia	1733499.8414727638
D3_P190_M_1	c__Alphaproteobacteria	11746163.708831448
D3_P190_M_1	c__Gammaproteobacteria	5468195.782769157
D3_P190_M_1	c__Planctomycetia	1819340.0268198901
D3_P190_M_1	c__Chloroflexia	1115571.2659172714
D3_P190_M_1	c__Limnocylindria	1216288.4131111687
D3_P190_M_1	c__Saccharimonadia	99398.34486068797
D3_P190_M_1	c__Verrucomicrobiae	1032444.2723035885
D3_P190_M_1	c__Bacilli	9136096.17957296
D3_P190_M_1	c__Clostridia	13981565.934770998
D3_P190_M_1	c__Bacteroidia	3625065.0337946736
D3_P190_M_1	c__Gemmatimonadetes	226983.9557182953
D3_P190_M_1	c__Negativicutes	796705.7073205052
D3_P190_M_1	c__Spirochaetia	561816.2756712232
D3_P190_M_1	o__Methanobacteriales	808073.2685716186
D3_P190_M_1	o__Nitrososphaerales	313241.0770049073
D3_P190_M_1	o__Mycobacteriales	31947511.821827788
D3_P190_M_1	o__Actinomycetales	15193543.28612465
D3_P190_M_1	o__Propionibacteriales	3550912.0522359055
D3_P190_M_1	o__Streptomycetales	1347110.1831095752
D3_P190_M_1	o__Nanopelagicales	707418.7033545293
D3_P190_M_1	o__Solirubrobacterales	2036429.6770396093
D3_P190_M_1	o__Gaiellales	1151412.092511512
D3_P190_M_1	o__Coriobacteriales	12070814.47630668
D3_P190_M_1	o__OPB41	1739991.0625851897
D3_P190_M_1	o__Acidimicrobiales	12361038.480281675
D3_P190_M_1	o__IMCC26256	1592704.2260039926
D3_P190_M_1	o__Rhizobiales	9423800.91333151
D3_P190_M_1	o__Sphingomonadales	560394.9225043205
D3_P190_M_1	o__Burkholderiales	1750855.0379816876
D3_P190_M_1	o__Thermomicrobiales	2018610.279395987
D3_P190_M_1	o__UBA6077	2418062.2012627255
D3_P190_M_1	o__Saccharimonadales	1080236.0277524889
D3_P190_M_1	o__Lactobacillales	10347241.412307713
D3_P190_M_1	o__Bacillales	8116389.058994216
D3_P190_M_1	o__Erysipelotrichales	1164467.6418980043
