sample	taxonomy	base_contribution
D1_P304_M_1	d__Archaea	10610513.0049289
D1_P304_M_1	d__Bacteria	91500411.70504735
D1_P304_M_1	p__Methanobacteriota	162619.96768484192
D1_P304_M_1	p__Thermoproteota	2016660.651935191
D1_P304_M_1	p__Actinomycetota	5607154.057171486
D1_P304_M_1	p__Bacillota_A	154738.3403970283
D1_P304_M_1	p__Bacteroidota	823786.1008025823
D1_P304_M_1	p__Pseudomonadota	1756036.061240181
D1_P304_M_1	p__Chloroflexota	1284945.2586967566
D1_P304_M_1	p__Bacillota_B	2135280.8951401226
D1_P304_M_1	p__Spirochaetota	2987013.531594751
D1_P304_M_1	p__Desulfobacterota	418573.4937992064
D1_P304_M_1	p__Patescibacteria	2110411.596426227
D1_P304_M_1	p__Verrucomicrobiota	1747679.417084055
D1_P304_M_1	c__Nitrososphaeria	320116.75597642007
D1_P304_M_1	c__Nanoarchaeia	426884.5679013923
D1_P304_M_1	c__Actinomycetia	3238417.526433345
D1_P304_M_1	c__Thermoleophilia	1052950.067906551
D1_P304_M_1	c__Clostridia	151166008.07704437
D1_P304_M_1	c__Bacteroidia	5513119.738896066
D1_P304_M_1	c__Gammaproteobacteria	3980015.91783831
D1_P304_M_1	c__Alphaproteobacteria	1575287.2612427017
D1_P304_M_1	c__Spirochaetia	561816.2756712232
D1_P304_M_1	c__Verrucomicrobiae	493777.6954495423
D1_P304_M_1	c__Bacilli	24209299.371984135
D1_P304_M_1	c__Negativicutes	3021987.165698468
D1_P304_M_1	o__Nitrososphaerales	411128.91356894077
D1_P304_M_1	o__Actinomycetales	4412098.814529648
D1_P304_M_1	o__Mycobacteriales	2826126.0457770736
D1_P304_M_1	o__Propionibacteriales	453307.9215620305
D1_P304_M_1	o__Solirubrobacterales	950333.8492851511
D1_P304_M_1	o__Coriobacteriales	11183597.938396325
D1_P304_M_1	o__TANB77	44521846.72494332
D1_P304_M_1	o__Lachnospirales	1947905.1425274578
D1_P304_M_1	o__Oscillospirales	10105092.684383681
D1_P304_M_1	o__Peptostreptococcales	13189037.761216419
D1_P304_M_1	o__Tissierellales	4943741.063174192
D1_P304_M_1	o__Christensenellales	6566675.435014005
D1_P304_M_1	o__Bacteroidales	27555580.82894907
D1_P304_M_1	o__Cytophagales	996241.0388093664
D1_P304_M_1	o__Burkholderiales	1370234.3775508858
D1_P304_M_1	o__Enterobacterales_A	397827.5314836655
D1_P304_M_1	o__RFN20	17190807.957076024
D1_P304_M_1	o__Acholeplasmatales	1379293.0445520408
D1_P304_M_1	o__Bacillales	12340224.181532022
D1_P304_M_1	o__Erysipelotrichales	2957747.810420931
D1_P304_M_1	o__Mycoplasmatales	649440.4564337227
D1_P304_M_1	o__Lactobacillales	5253566.279979633
D1_P304_M_1	o__Bacillales_D	211540.1689301673
D1_P304_M_1	o__Staphylococcales	722096.8229823441
D1_P304_M_1	o__Fusobacteriales	133607.22124182287
D1_P304_M_1	o__Campylobacterales	725843.6155300472
D1_P304_M_1	f__Microbacteriaceae	1546089.7229833188
D1_P304_M_1	f__Micrococcaceae	5849992.724698674
D1_P304_M_1	f__Actinomycetaceae	1352550.5983594435
D1_P304_M_1	f__Solirubrobacteraceae	1619416.8088520826
D1_P304_M_1	f__Atopobiaceae	48575397.44277578
D1_P304_M_1	f__Eggerthellaceae	5425601.181872709
D1_P304_M_1	f__Coriobacteriaceae	2261937.548756105
D1_P304_M_1	f__CAG-465	34376714.451496966
D1_P304_M_1	f__CAG-508	27627740.332834948
D1_P304_M_1	f__Lachnospiraceae	267001944.3456828
D1_P304_M_1	f__CAG-274	310352.5580316487
D1_P304_M_1	f__Butyricicoccaceae	1234952.6011010974
D1_P304_M_1	f__Ruminococcaceae	6491351.775080465
D1_P304_M_1	f__JAAYXM01	479289.0990619161
D1_P304_M_1	f__Oscillospiraceae	10479726.609744519
D1_P304_M_1	f__Acutalibacteraceae	8179282.725838385
D1_P304_M_1	f__Anaerovoracaceae	23808623.457620356
D1_P304_M_1	f__Peptostreptococcaceae	9621944.599665187
D1_P304_M_1	f__Peptoniphilaceae	17078083.130740043
D1_P304_M_1	f__CAG-74	1099149.9370277617
D1_P304_M_1	f__Clostridiaceae	64613170.19778338
D1_P304_M_1	f__Bacteroidaceae	96676470.2282177
D1_P304_M_1	f__UBA932	2442176.9436658025
D1_P304_M_1	f__Muribaculaceae	3559713.4395746705
D1_P304_M_1	f__Paludibacteraceae	2355891.685273031
D1_P304_M_1	f__Tannerellaceae	4962700.035850374
D1_P304_M_1	f__Burkholderiaceae_A	921159.1149193093
D1_P304_M_1	f__Succinivibrionaceae	478816.02174217865
D1_P304_M_1	f__Enterobacteriaceae	812665.6789891766
D1_P304_M_1	f__Sphaerochaetaceae	4480461.922395778
D1_P304_M_1	f__CAG-826	2593103.318104834
D1_P304_M_1	f__UBA1709	4758049.507695257
D1_P304_M_1	f__DUOF01	362954.5468532985
