sample	taxonomy	base_contribution
G1_P178_M_1	d__Archaea	7149050.56561603
G1_P178_M_1	d__Bacteria	98440234.44759409
G1_P178_M_1	p__Methanobacteriota	426877.41517271
G1_P178_M_1	p__Thermoproteota	1267105.3653752084
G1_P178_M_1	p__Bacillota_A	464215.021191085
G1_P178_M_1	p__Actinomycetota	1733791.0571517095
G1_P178_M_1	p__Bacillota_B	998313.1457797975
G1_P178_M_1	p__Spirochaetota	213358.10939962504
G1_P178_M_1	p__Patescibacteria	1913439.847426446
G1_P178_M_1	c__Nanoarchaeia	496109.0924259424
G1_P178_M_1	c__Clostridia	269957726.0283736
G1_P178_M_1	c__Actinomycetia	5732874.269767137
G1_P178_M_1	c__Thermoleophilia	1052950.067906551
G1_P178_M_1	c__Bacilli	14693662.104832476
G1_P178_M_1	c__Negativicutes	1593411.4146410103
G1_P178_M_1	c__Bacteroidia	3020887.528162228
G1_P178_M_1	c__Alphaproteobacteria	3116329.147240997
G1_P178_M_1	c__Gammaproteobacteria	2145747.7122258716
G1_P178_M_1	o__Peptostreptococcales	1685414.5617781633
G1_P178_M_1	o__Lachnospirales	7760701.440863363
G1_P178_M_1	o__Oscillospirales	10431063.416137993
G1_P178_M_1	o__TANB77	172540596.18785188
G1_P178_M_1	o__Clostridiales	2892553.0870191064
G1_P178_M_1	o__Tissierellales	925429.3615794054
G1_P178_M_1	o__Eubacteriales	279921.84883011703
G1_P178_M_1	o__Christensenellales	5291592.826273422
G1_P178_M_1	o__Saccharofermentanales	175256.74331045113
G1_P178_M_1	o__Actinomycetales	2819762.4002633085
G1_P178_M_1	o__Mycobacteriales	2457500.909371368
G1_P178_M_1	o__Coriobacteriales	5790255.3000465315
G1_P178_M_1	o__Saccharimonadales	254173.18300058568
G1_P178_M_1	o__Lactobacillales	2763832.6951197204
G1_P178_M_1	o__Erysipelotrichales	698680.5851388025
G1_P178_M_1	o__Bacillales	2111917.5612689033
G1_P178_M_1	o__Acholeplasmatales	112268.03851004984
G1_P178_M_1	o__Mycoplasmatales	602379.553793598
G1_P178_M_1	o__Bacteroidales	10048463.685744587
G1_P178_M_1	o__Rhizobiales	2299587.782678981
G1_P178_M_1	o__Burkholderiales	2435972.2267571306
G1_P178_M_1	o__Enterobacterales_A	397827.5314836655
G1_P178_M_1	o__Fusobacteriales	222678.7020697048
G1_P178_M_1	f__Methanobacteriaceae	2061245.2191193332
G1_P178_M_1	f__Anaerovoracaceae	72689273.99641274
G1_P178_M_1	f__Peptostreptococcaceae	8467311.247705365
G1_P178_M_1	f__Lachnospiraceae	513171694.10572857
G1_P178_M_1	f__CAG-274	672430.5424019055
G1_P178_M_1	f__Butyricicoccaceae	444582.93639639503
G1_P178_M_1	f__Oscillospiraceae	2812220.2140828175
G1_P178_M_1	f__Ruminococcaceae	3269195.278029654
G1_P178_M_1	f__Acutalibacteraceae	5038618.916745745
G1_P178_M_1	f__CAG-465	94687951.82319483
G1_P178_M_1	f__CAG-508	56508606.561236046
G1_P178_M_1	f__Clostridiaceae	82796146.8718556
G1_P178_M_1	f__Peptoniphilaceae	4297548.271411608
G1_P178_M_1	f__Eubacteriaceae	1056328.164576661
G1_P178_M_1	f__CAG-74	3203236.959338049
G1_P178_M_1	f__Micrococcaceae	1292022.933062284
G1_P178_M_1	f__Actinomycetaceae	1878542.4977214492
G1_P178_M_1	f__Atopobiaceae	48984549.12923809
G1_P178_M_1	f__Coriobacteriaceae	3650453.6677945056
G1_P178_M_1	f__Eggerthellaceae	11779908.872354258
G1_P178_M_1	f__Sphaerochaetaceae	1334605.6790115086
G1_P178_M_1	f__Streptococcaceae	136303.7316175768
G1_P178_M_1	f__Lactobacillaceae	1201983.4241289867
G1_P178_M_1	f__Enterococcaceae	923287.9559414254
G1_P178_M_1	f__Erysipelotrichaceae	24231604.876359086
G1_P178_M_1	f__Coprobacillaceae	4228649.495122853
G1_P178_M_1	f__Planococcaceae	3015690.854455957
G1_P178_M_1	f__Anaeroplasmataceae	2078843.9289818944
G1_P178_M_1	f__Metamycoplasmataceae	196380.84672488613
G1_P178_M_1	f__Mycoplasmoidaceae	399912.50217146525
G1_P178_M_1	f__UBA660	1999395.2581151782
G1_P178_M_1	f__CAG-826	466484.1947913458
G1_P178_M_1	f__Selenomonadaceae	1600752.8403449769
G1_P178_M_1	f__Acidaminococcaceae	241313.1116755454
G1_P178_M_1	f__Bacteroidaceae	12493050.906252077
G1_P178_M_1	f__Tannerellaceae	476419.20344163594
G1_P178_M_1	f__UBA932	244217.6943665802
G1_P178_M_1	f__Muribaculaceae	794089.9211358879
G1_P178_M_1	f__Paludibacteraceae	471178.3370546061
G1_P178_M_1	f__Devosiaceae	1053018.3295959479
G1_P178_M_1	f__Burkholderiaceae_A	1062875.9018299722
G1_P178_M_1	f__Fusobacteriaceae	2415199.0758031365
G1_P178_M_1	g__Methanobrevibacter_A	10944164.32740208
G1_P178_M_1	g__Methanobrevibacter	1002446.748625961
G1_P178_M_1	g__Methanosphaera	799902.4458525555
G1_P178_M_1	g__Lentihominibacter	243107655.68425345
G1_P178_M_1	g__Aminipila	1517655.2313988726
G1_P178_M_1	g__Emergencia	145153366.39623794
G1_P178_M_1	g__Eubacterium_B	20842834.631989837
G1_P178_M_1	g__RUG099	18571545.06211421
G1_P178_M_1	g__Fimisoma	11181108.35681966
G1_P178_M_1	g__Zhenpiania	7723832.2753369715
G1_P178_M_1	g__CAG-238	3219509.2858831147
G1_P178_M_1	g__Avanaerovorax	1250123.5048590633
G1_P178_M_1	g__Peptacetobacter	3115621.0673701987
G1_P178_M_1	g__Peptostreptococcus	1228050.0843508986
