sample	taxonomy	base_contribution
D1_P46_M_1	d__Archaea	3183153.9014786705
D1_P46_M_1	d__Bacteria	18780278.606607493
D1_P46_M_1	p__Thermoproteota	749555.2865599826
D1_P46_M_1	p__Methanobacteriota	426877.41517271
D1_P46_M_1	p__Actinomycetota	295113.37143007823
D1_P46_M_1	p__Pseudomonadota	964098.2297004916
D1_P46_M_1	p__Bacillota_B	665542.0971865316
D1_P46_M_1	p__Spirochaetota	462275.9036991877
D1_P46_M_1	p__Desulfobacterota	228312.81479956713
D1_P46_M_1	c__Actinomycetia	2975843.132398209
D1_P46_M_1	c__Thermoleophilia	526475.0339532755
D1_P46_M_1	c__Coriobacteriia	135672.52547964556
D1_P46_M_1	c__Gammaproteobacteria	2630271.3891801005
D1_P46_M_1	c__Spirochaetia	198288.0972957258
D1_P46_M_1	c__Bacteroidia	1095071.7289588077
D1_P46_M_1	c__Clostridia	22778086.20000515
D1_P46_M_1	c__Negativicutes	1098904.423890352
D1_P46_M_1	c__Bacilli	15127423.34777956
D1_P46_M_1	o__Actinomycetales	2819762.4002633085
D1_P46_M_1	o__Coriobacteriales	3268692.508090784
D1_P46_M_1	o__Burkholderiales	875427.5189908438
D1_P46_M_1	o__Enterobacterales_A	614824.3668383922
D1_P46_M_1	o__Bacteroidales	19820680.947138805
D1_P46_M_1	o__Peptostreptococcales	4039644.4258492487
D1_P46_M_1	o__Oscillospirales	3236423.693846386
D1_P46_M_1	o__TANB77	5694311.741493744
D1_P46_M_1	o__Lachnospirales	4081325.0605337215
D1_P46_M_1	o__Clostridiales	216941.48152643297
D1_P46_M_1	o__Christensenellales	616289.9275579486
D1_P46_M_1	o__Mycoplasmatales	630616.0953776729
D1_P46_M_1	o__Acholeplasmatales	400957.2803930351
D1_P46_M_1	o__Erysipelotrichales	1048020.877708204
D1_P46_M_1	o__Lactobacillales	2878040.6577279735
D1_P46_M_1	o__Bacillales	4306655.419058155
D1_P46_M_1	o__Staphylococcales	488477.2626057033
D1_P46_M_1	o__RFN20	442253.1507629516
D1_P46_M_1	o__Fusobacteriales	378553.7935184982
D1_P46_M_1	o__Campylobacterales	320225.12449855026
D1_P46_M_1	f__Micrococcaceae	6711341.346740197
D1_P46_M_1	f__Actinomycetaceae	1001889.3321181063
D1_P46_M_1	f__Microbacteriaceae	1030726.4819888794
D1_P46_M_1	f__Atopobiaceae	4705244.394316605
D1_P46_M_1	f__Eggerthellaceae	5156765.087275411
D1_P46_M_1	f__Coriobacteriaceae	582280.9531451359
D1_P46_M_1	f__Burkholderiaceae_A	2196610.197115276
D1_P46_M_1	f__Succinivibrionaceae	535147.318417729
D1_P46_M_1	f__Sphaerochaetaceae	834128.5493821927
D1_P46_M_1	f__Desulfovibrionaceae	385612.5737180022
D1_P46_M_1	f__Bacteroidaceae	31794303.941251878
D1_P46_M_1	f__UBA932	266419.3029453602
D1_P46_M_1	f__Paludibacteraceae	2460597.982396276
D1_P46_M_1	f__Muribaculaceae	1067914.031872401
D1_P46_M_1	f__Tannerellaceae	992540.0071700749
D1_P46_M_1	f__Peptostreptococcaceae	4292867.590619853
D1_P46_M_1	f__Anaerovoracaceae	7667553.025692923
D1_P46_M_1	f__Ruminococcaceae	1317085.8674076307
D1_P46_M_1	f__Acutalibacteraceae	790814.628188794
D1_P46_M_1	f__Oscillospiraceae	2860292.3544944897
D1_P46_M_1	f__CAG-465	4255638.284188531
D1_P46_M_1	f__CAG-508	2432538.503157826
D1_P46_M_1	f__Lachnospiraceae	54895218.098945625
D1_P46_M_1	f__CAG-274	646567.8292326014
D1_P46_M_1	f__Clostridiaceae	12009743.852627948
D1_P46_M_1	f__Peptoniphilaceae	3269873.6847697017
D1_P46_M_1	f__Selenomonadaceae	914715.9087685582
D1_P46_M_1	f__Acidaminococcaceae	603282.7791888635
D1_P46_M_1	f__Mycoplasmoidaceae	1978514.484427249
D1_P46_M_1	f__Metamycoplasmataceae	102459.57220428842
D1_P46_M_1	f__Anaeroplasmataceae	18354237.424258947
D1_P46_M_1	f__Erysipelotrichaceae	17076869.174704317
D1_P46_M_1	f__Coprobacillaceae	3114514.2988030594
D1_P46_M_1	f__Lactobacillaceae	2505829.850302803
D1_P46_M_1	f__Enterococcaceae	1734662.220253587
D1_P46_M_1	f__Streptococcaceae	522497.6378673777
D1_P46_M_1	f__Carnobacteriaceae	418701.22471868474
D1_P46_M_1	f__Planococcaceae	2660903.6951081976
D1_P46_M_1	f__DSM-1321	921760.1149165845
D1_P46_M_1	f__UBA660	1012514.2653275582
D1_P46_M_1	f__Fusobacteriaceae	2171239.573196759
D1_P46_M_1	f__Helicobacteraceae	1270333.7540958987
D1_P46_M_1	g__Arthrobacter_B	23597994.118323423
D1_P46_M_1	g__Pauljensenia	2816615.7185991476
D1_P46_M_1	g__UBA7748	467261.47646966216
D1_P46_M_1	g__Slackia_A	11951018.527092077
D1_P46_M_1	g__Collinsella	1636726.328668927
D1_P46_M_1	g__Sutterella	7327499.072099052
D1_P46_M_1	g__Aphodousia	2088413.3521182053
D1_P46_M_1	g__UMGS1590	1429220.8666276154
D1_P46_M_1	g__Mailhella	1781146.251485225
D1_P46_M_1	g__Phocaeicola	80619282.4125034
D1_P46_M_1	g__Alloprevotella	22048428.846340388
D1_P46_M_1	g__UBA4372	29281078.331772987
D1_P46_M_1	g__Paraprevotella	1323839.3950399063
D1_P46_M_1	g__Prevotella	3294989.3146302816
D1_P46_M_1	g__Bacteroides	63966051.14532444
D1_P46_M_1	g__Mediterranea	9493858.946286203
D1_P46_M_1	g__Cryptobacteroides	20989465.199679233
D1_P46_M_1	g__Aphodosoma	3171180.0555702355
D1_P46_M_1	g__Limisoma	1521944.8234437706
D1_P46_M_1	g__Parabacteroides	2753644.7730067177
D1_P46_M_1	g__Peptostreptococcus	785146.7752407385
D1_P46_M_1	g__Peptacetobacter	1535556.0974895977
D1_P46_M_1	g__Paraclostridium	687339.466375745
D1_P46_M_1	g__Lentihominibacter	4565401.9846808165
D1_P46_M_1	g__Emergencia	1150530.110681406
D1_P46_M_1	g__Negativibacillus	3043524.616950881
D1_P46_M_1	g__CAG-465	50668760.36737123
D1_P46_M_1	g__RGIG5057	1228789.8031734873
D1_P46_M_1	g__CALXJE01	441907.5268598217
D1_P46_M_1	g__CAG-269	730103.9280859206
D1_P46_M_1	g__Blautia	63668604.230606325
D1_P46_M_1	g__Faecalimonas	35114024.10394296
D1_P46_M_1	g__Blautia_A	10202382.58040518
D1_P46_M_1	g__Bariatricus	2933380.0357987364
D1_P46_M_1	g__Oliverpabstia	3482877.336037661
D1_P46_M_1	g__Avilachnospira	917491.4260241238
D1_P46_M_1	g__Tyzzerella	7672608.537614557
D1_P46_M_1	g__Dwaynesavagella	12026373.89905936
D1_P46_M_1	g__Hathewaya	559991.0137931495
D1_P46_M_1	g__Clostridium	3884774.0194489867
D1_P46_M_1	g__Clostridium_J	7790622.091041467
D1_P46_M_1	g__Anaerosphaera	18525955.241229445
D1_P46_M_1	g__Peptoniphilus_A	910038.2139344484
D1_P46_M_1	g__JAHHSR01	909533.0613503568
D1_P46_M_1	g__Phascolarctobacterium_A	1249154.0860696312
D1_P46_M_1	g__Ureaplasma	11637703.215100791
D1_P46_M_1	g__Mycoplasma_L	7007735.1404897515
D1_P46_M_1	g__UBA710	1023532.4340568647
D1_P46_M_1	g__CALUXS01	137865253.64336127
D1_P46_M_1	g__Anaeroplasma	20495739.54474913
D1_P46_M_1	g__JALEVB01	3604158.2534853206
D1_P46_M_1	g__Longicatena	2305892.9349415638
D1_P46_M_1	g__Faecalitalea	2103906.139689547
D1_P46_M_1	g__Amedibacterium	1082778.208735022
D1_P46_M_1	g__Clostridium_AQ	2813247.4104254674
D1_P46_M_1	g__Amedibacillus	4651680.169163355
D1_P46_M_1	g__Ligilactobacillus	7588201.343915932
D1_P46_M_1	g__Liquorilactobacillus	1140323.0476230779
D1_P46_M_1	g__Enterococcus_B	1646166.6631243175
D1_P46_M_1	g__Streptococcus	3419713.924693419
D1_P46_M_1	g__Peribacillus	26722510.308970846
D1_P46_M_1	g__Fusobacterium_B	9075695.816990681
D1_P46_M_1	g__Fusobacterium_A	5316400.334750351
