sample	taxonomy	base_contribution
D1_P225_M_1	d__Archaea	4035473.7985959095
D1_P225_M_1	d__Bacteria	55913263.80250917
D1_P225_M_1	p__Methanobacteriota	223602.45556665765
D1_P225_M_1	p__Bacillota_A	154738.3403970283
D1_P225_M_1	p__Actinomycetota	5496486.542885207
D1_P225_M_1	p__Bacteroidota	1198234.3284401197
D1_P225_M_1	p__Pseudomonadota	1893764.3797688228
D1_P225_M_1	p__Desulfobacterota	684938.4443987014
D1_P225_M_1	p__Bacillota_B	693273.0179026371
D1_P225_M_1	p__Spirochaetota	213358.10939962504
D1_P225_M_1	p__Patescibacteria	647192.8895707096
D1_P225_M_1	c__Nanoarchaeia	819156.8735405095
D1_P225_M_1	c__Clostridia	57345057.33025079
D1_P225_M_1	c__Coriobacteriia	384405.4888589958
D1_P225_M_1	c__Actinomycetia	8971291.796200482
D1_P225_M_1	c__Thermoleophilia	712289.7518191374
D1_P225_M_1	c__Bacteroidia	264327.65871419496
D1_P225_M_1	c__Gammaproteobacteria	1661224.0352716425
D1_P225_M_1	c__Alphaproteobacteria	787643.6306213508
D1_P225_M_1	c__Spirochaetia	198288.0972957258
D1_P225_M_1	c__Bacilli	10518710.14146679
D1_P225_M_1	c__Negativicutes	1895610.131210857
D1_P225_M_1	o__Oscillospirales	3608961.6729941717
D1_P225_M_1	o__TANB77	31525244.019616924
D1_P225_M_1	o__Tissierellales	1339437.233864929
D1_P225_M_1	o__Lachnospirales	2999155.5369073558
D1_P225_M_1	o__Clostridiales	216941.48152643297
D1_P225_M_1	o__Peptostreptococcales	3852376.1412072303
D1_P225_M_1	o__Christensenellales	2125137.6812343057
D1_P225_M_1	o__Coriobacteriales	5393342.638349794
D1_P225_M_1	o__Actinomycetales	5374135.398148894
D1_P225_M_1	o__Mycobacteriales	2088875.772965663
D1_P225_M_1	o__Propionibacteriales	453307.9215620305
D1_P225_M_1	o__Solirubrobacterales	1323679.2900757461
D1_P225_M_1	o__Bacteroidales	12223904.277503723
D1_P225_M_1	o__Burkholderiales	1294110.2454647257
D1_P225_M_1	o__Enterobacterales_A	397827.5314836655
D1_P225_M_1	o__Lactobacillales	228415.92521650583
D1_P225_M_1	o__Acholeplasmatales	176421.20337293544
D1_P225_M_1	o__Erysipelotrichales	2654986.2235274496
D1_P225_M_1	o__Bacillales	8033568.762473866
D1_P225_M_1	o__Mycoplasmatales	451784.6653451985
D1_P225_M_1	o__Staphylococcales	488477.2626057033
D1_P225_M_1	o__RFN20	85597.38401863578
D1_P225_M_1	o__Fusobacteriales	133607.22124182287
D1_P225_M_1	o__Campylobacterales	1366293.8645271477
D1_P225_M_1	f__Methanobacteriaceae	503859.9424513926
D1_P225_M_1	f__Oscillospiraceae	1105659.2294684583
D1_P225_M_1	f__Butyricicoccaceae	493981.040440439
D1_P225_M_1	f__Acutalibacteraceae	2666175.0321793626
D1_P225_M_1	f__Ruminococcaceae	1787473.67719607
D1_P225_M_1	f__CAG-465	25133136.49006149
D1_P225_M_1	f__CAG-508	15347106.55628665
