sample	taxonomy	base_contribution
D3_P41_M_1	d__Archaea	13063106.994592793
D3_P41_M_1	d__Bacteria	102419943.22412562
D3_P41_M_1	p__Methanobacteriota	1544889.6930059982
D3_P41_M_1	p__Thermoproteota	3533617.7794970605
D3_P41_M_1	p__Thermoplasmatota	593972.6396344134
D3_P41_M_1	p__Halobacteriota	2183371.807590196
D3_P41_M_1	p__Bacillota_A	154738.3403970283
D3_P41_M_1	p__Spirochaetota	355596.8489993751
D3_P41_M_1	p__Bacteroidota	224668.93658252244
D3_P41_M_1	p__Patescibacteria	1735227.31261712
D3_P41_M_1	p__Cyanobacteriota	519952.13878024224
D3_P41_M_1	p__Bacillota_B	1830240.7672629622
D3_P41_M_1	p__Pseudomonadota	516481.19448240614
D3_P41_M_1	p__Chloroflexota	1700662.842392766
D3_P41_M_1	p__Verrucomicrobiota	3276898.9070326034
D3_P41_M_1	p__Desulfobacterota	646886.3085987736
D3_P41_M_1	c__Thermoplasmata	350924.3706330119
D3_P41_M_1	c__Nanoarchaeia	1049905.2886223432
D3_P41_M_1	c__Clostridia	100244216.27771236
D3_P41_M_1	c__Spirochaetia	2412505.183764664
D3_P41_M_1	c__Bacteroidia	4644614.574549425
D3_P41_M_1	c__JAEDAM01	76887.95908401819
D3_P41_M_1	c__Gammaproteobacteria	4914454.437678609
D3_P41_M_1	c__Alphaproteobacteria	4691616.408483698
D3_P41_M_1	c__Verrucomicrobiae	807999.8652810692
D3_P41_M_1	c__Coriobacteriia	384405.4888589958
D3_P41_M_1	c__Thermoleophilia	464536.7946646548
D3_P41_M_1	c__Actinomycetia	9102578.993218051
D3_P41_M_1	c__Bacilli	30173516.462506544
D3_P41_M_1	c__Negativicutes	851650.9285150229
D3_P41_M_1	o__Methanobacteriales	1048311.2673361538
D3_P41_M_1	o__Lachnospirales	3339265.9586184993
D3_P41_M_1	o__Peptostreptococcales	1792425.010145031
D3_P41_M_1	o__Saccharofermentanales	153349.65039664475
D3_P41_M_1	o__TANB77	21257780.361379497
D3_P41_M_1	o__Oscillospirales	8521806.273005592
D3_P41_M_1	o__Tissierellales	2021332.5529234381
D3_P41_M_1	o__Christensenellales	10498180.145297471
D3_P41_M_1	o__Clostridiales	397726.0494651271
D3_P41_M_1	o__Eubacteriales	585291.138462972
D3_P41_M_1	o__Bacteroidales	18059609.99190522
D3_P41_M_1	o__Saccharimonadales	372182.1608222861
D3_P41_M_1	o__Gastranaerophilales	160216.34517308578
D3_P41_M_1	o__Burkholderiales	1979227.4342401684
D3_P41_M_1	o__Enterobacterales_A	831821.2021931189
D3_P41_M_1	o__Victivallales	677124.1102173984
D3_P41_M_1	o__RFP12	1455433.853166747
D3_P41_M_1	o__Coriobacteriales	4529473.904068658
D3_P41_M_1	o__Solirubrobacterales	984274.3439024778
D3_P41_M_1	o__Actinomycetales	10018449.93975905
D3_P41_M_1	o__Mycobacteriales	3809126.4095256208
D3_P41_M_1	o__Propionibacteriales	906615.843124061
D3_P41_M_1	o__Bacillales	7660877.428132296
D3_P41_M_1	o__Erysipelotrichales	698680.5851388025
D3_P41_M_1	o__Lactobacillales	3837387.5436372976
D3_P41_M_1	o__Acholeplasmatales	208497.78580437825
D3_P41_M_1	o__RFN20	4023077.048875882
D3_P41_M_1	o__Staphylococcales	594667.9718678128
D3_P41_M_1	o__Campylobacterales	256180.0995988402
D3_P41_M_1	o__Fusobacteriales	556696.755174262
D3_P41_M_1	f__Methanobacteriaceae	5359237.569710266
D3_P41_M_1	f__Lachnospiraceae	394507697.16067296
D3_P41_M_1	f__Anaerovoracaceae	32347489.32714202
D3_P41_M_1	f__Peptostreptococcaceae	7253465.928978372
D3_P41_M_1	f__Saccharofermentanaceae	854259.190486701
D3_P41_M_1	f__CAG-465	18860215.123108264
D3_P41_M_1	f__CAG-508	8020005.7316233795
D3_P41_M_1	f__Butyricicoccaceae	1284350.7051451413
D3_P41_M_1	f__Oscillospiraceae	18627954.40952294
D3_P41_M_1	f__Acutalibacteraceae	11523298.867893856
D3_P41_M_1	f__Ruminococcaceae	10089818.519962028
D3_P41_M_1	f__CAG-272	2267349.836869863
D3_P41_M_1	f__Peptoniphilaceae	4428343.218802396
D3_P41_M_1	f__CAG-74	30210921.126305908
D3_P41_M_1	f__CAG-138	1693930.5577701142
D3_P41_M_1	f__UBA3700	316762.7126488713
D3_P41_M_1	f__Borkfalkiaceae	1268460.667803557
D3_P41_M_1	f__Clostridiaceae	10625443.159334384
D3_P41_M_1	f__Eubacteriaceae	2356424.3671325515
D3_P41_M_1	f__Treponemataceae	944612.2172476689
D3_P41_M_1	f__Sphaerochaetaceae	3241185.2204565206
D3_P41_M_1	f__Bacteroidaceae	12935584.044620678
D3_P41_M_1	f__UBA932	2997217.158135303
D3_P41_M_1	f__P3	573382.0558621767
D3_P41_M_1	f__Tannerellaceae	1032241.6074568778
D3_P41_M_1	f__Muribaculaceae	2053680.830523848
D3_P41_M_1	f__Paludibacteraceae	1622947.60541031
D3_P41_M_1	f__Porphyromonadaceae	255878.1009087232
D3_P41_M_1	f__WCHB1-69	459750.2148545593
D3_P41_M_1	f__F082	221835.08925780767
D3_P41_M_1	f__Nanosyncoccaceae	467433.2260035274
D3_P41_M_1	f__Gastranaerophilaceae	907306.5085002402
D3_P41_M_1	f__Peptococcaceae	341131.2755561678
D3_P41_M_1	f__Burkholderiaceae_A	1488026.262561961
D3_P41_M_1	f__Succinivibrionaceae	675975.5601066051
D3_P41_M_1	f__Enterobacteriaceae	609499.2592418825
D3_P41_M_1	f__UBA1067	1463900.3855475644
D3_P41_M_1	f__Atopobiaceae	25981132.09035691
D3_P41_M_1	f__Coriobacteriaceae	3090568.135924183
D3_P41_M_1	f__Eggerthellaceae	37417096.43895097
D3_P41_M_1	f__UMGS124	1705267.6955046898
D3_P41_M_1	f__QAMH01	2603678.114263486
D3_P41_M_1	f__RUG844	1009698.9116556342
D3_P41_M_1	f__Solirubrobacteraceae	2105241.8515077075
D3_P41_M_1	f__Actinomycetaceae	6988178.091523792
D3_P41_M_1	f__Micrococcaceae	7142015.657760958
D3_P41_M_1	f__Microbacteriaceae	1909875.5401558646
D3_P41_M_1	f__Bifidobacteriaceae	203357.00458282264
D3_P41_M_1	f__Mycobacteriaceae	3746580.194147459
D3_P41_M_1	f__Propionibacteriaceae	1397050.154391702
D3_P41_M_1	f__Planococcaceae	16284730.61406217
D3_P41_M_1	f__DSM-1321	1843520.229833169
D3_P41_M_1	f__Erysipelotrichaceae	30598869.667454373
D3_P41_M_1	f__Coprobacillaceae	3190478.0621884996
D3_P41_M_1	f__Enterococcaceae	3665173.400858386
D3_P41_M_1	f__Lactobacillaceae	4746815.8952890495
D3_P41_M_1	f__Streptococcaceae	1567492.913602133
D3_P41_M_1	f__Vagococcaceae	1213219.0977730018
D3_P41_M_1	f__Anaeroplasmataceae	6574121.826694881
D3_P41_M_1	f__UBA1709	2592709.611977655
D3_P41_M_1	f__CAG-826	3553511.9544399576
D3_P41_M_1	f__DUOF01	810598.4879723667
D3_P41_M_1	f__Staphylococcaceae	1179377.7577693767
D3_P41_M_1	f__UBA660	8471796.574449569
D3_P41_M_1	f__Mycoplasmoidaceae	273624.3435910026
D3_P41_M_1	f__Selenomonadaceae	1473708.9641271215
D3_P41_M_1	f__Acidaminococcaceae	1106018.4285129164
D3_P41_M_1	f__Helicobacteraceae	1161448.0037448218
D3_P41_M_1	f__Fusobacteriaceae	1805300.319287193
D3_P41_M_1	f__Aminobacteriaceae	354151.50027871993
D3_P41_M_1	g__Methanobrevibacter_A	317112197.0449081
D3_P41_M_1	g__Methanobrevibacter	40817575.30302631
D3_P41_M_1	g__CADBMS01	3954697.833463785
D3_P41_M_1	g__Methanosphaera	14290149.100230787
D3_P41_M_1	g__RGIG5612	23791182.775132895
D3_P41_M_1	g__Mediterraneibacter	2970824.985570624
D3_P41_M_1	g__Blautia	750210401.0358901
D3_P41_M_1	g__Acetatifactor	2763673.982349358
D3_P41_M_1	g__CAG-303	994980.0613078404
D3_P41_M_1	g__Wujia	1356047.7413183006
D3_P41_M_1	g__Enterocloster	1807877.6165285457
D3_P41_M_1	g__Schaedlerella	12982920.089834291
D3_P41_M_1	g__UBA2868	5268066.562429302
D3_P41_M_1	g__CAG-317	472561.43590131024
D3_P41_M_1	g__Muricomes	5009457.314754841
D3_P41_M_1	g__Ruminococcus_B	20900973.695975043
