sample	taxonomy	base_contribution
G1_P196_M_1	d__Archaea	8662353.240089497
G1_P196_M_1	d__Bacteria	56998638.9233814
G1_P196_M_1	p__Methanobacteriota	975719.8061090515
G1_P196_M_1	p__Thermoproteota	1802501.998632339
G1_P196_M_1	p__Actinomycetota	2065793.6000105478
G1_P196_M_1	p__Bacillota_A	154738.3403970283
G1_P196_M_1	p__Pseudomonadota	964098.2297004916
G1_P196_M_1	p__Spirochaetota	320037.1640994376
G1_P196_M_1	p__Bacillota_B	1303353.2736569578
G1_P196_M_1	p__Desulfobacterota	190260.6789996393
G1_P196_M_1	p__Patescibacteria	1059895.6017607274
G1_P196_M_1	c__Nanoarchaeia	749932.3490159594
G1_P196_M_1	c__Actinomycetia	4945151.087661729
G1_P196_M_1	c__Clostridia	88455331.34747186
G1_P196_M_1	c__Gammaproteobacteria	3772362.9134293552
G1_P196_M_1	c__Alphaproteobacteria	1164342.758309823
G1_P196_M_1	c__Spirochaetia	198288.0972957258
G1_P196_M_1	c__Bacilli	31529020.34671618
G1_P196_M_1	c__Bacteroidia	2756559.869448033
G1_P196_M_1	c__Negativicutes	1263740.087473905
G1_P196_M_1	o__Actinomycetales	6004435.228795987
G1_P196_M_1	o__Mycobacteriales	1720250.6365599579
G1_P196_M_1	o__Coriobacteriales	3245344.704461564
G1_P196_M_1	o__Lachnospirales	4421435.482244864
G1_P196_M_1	o__TANB77	25019566.615475107
G1_P196_M_1	o__Oscillospirales	4819710.105224474
G1_P196_M_1	o__Peptostreptococcales	3558097.408198345
G1_P196_M_1	o__Eubacteriales	432606.4936465445
G1_P196_M_1	o__Tissierellales	1436850.8508732873
G1_P196_M_1	o__Christensenellales	2953941.376915685
G1_P196_M_1	o__Burkholderiales	418682.7264738818
G1_P196_M_1	o__Enterobacterales_A	397827.5314836655
G1_P196_M_1	o__Rhizobiales	495989.52175429004
G1_P196_M_1	o__Saccharimonadales	99853.75046451579
G1_P196_M_1	o__Mycoplasmatales	2682471.450487116
G1_P196_M_1	o__RFN20	9387179.780710392
G1_P196_M_1	o__Bacillales	2650249.4886511727
G1_P196_M_1	o__Lactobacillales	2626783.1399898166
G1_P196_M_1	o__Erysipelotrichales	1886437.5798747672
G1_P196_M_1	o__Bacteroidales	16229477.43058404
G1_P196_M_1	o__Fusobacteriales	133607.22124182287
G1_P196_M_1	f__Methanobacteriaceae	1832217.9725505186
G1_P196_M_1	f__Micrococcaceae	64744704.756787784
G1_P196_M_1	f__Microbacteriaceae	1455143.2686901824
G1_P196_M_1	f__Actinomycetaceae	1026936.5654210589
G1_P196_M_1	f__Mycobacteriaceae	1344926.2235401135
G1_P196_M_1	f__Eggerthellaceae	16179044.965764562
G1_P196_M_1	f__Atopobiaceae	19639280.95019105
G1_P196_M_1	f__Coriobacteriaceae	2418705.4976797956
G1_P196_M_1	f__UMGS124	3541709.8291251254
G1_P196_M_1	f__Lachnospiraceae	488141255.72573423
G1_P196_M_1	f__CAG-274	879332.247756338
G1_P196_M_1	f__CAG-465	15917192.543458402
G1_P196_M_1	f__CAG-508	10511514.86516079
G1_P196_M_1	f__Butyricicoccaceae	271689.5722422414
G1_P196_M_1	f__Oscillospiraceae	5071610.813431406
G1_P196_M_1	f__Ruminococcaceae	3574947.35439214
G1_P196_M_1	f__Acutalibacteraceae	881193.4428389419
G1_P196_M_1	f__Anaerovoracaceae	24788850.40692769
G1_P196_M_1	f__Peptostreptococcaceae	9266672.799062165
G1_P196_M_1	f__Eubacteriaceae	622962.7637246976
G1_P196_M_1	f__Peptoniphilaceae	4185438.3165052184
G1_P196_M_1	f__CAG-74	3768514.069809469
G1_P196_M_1	f__Clostridiaceae	26638434.962838314
G1_P196_M_1	f__Burkholderiaceae_A	1842318.2298386185
G1_P196_M_1	f__Succinivibrionaceae	478816.02174217865
G1_P196_M_1	f__Enterobacteriaceae	981971.0287785884
G1_P196_M_1	f__Devosiaceae	386106.7208518476
G1_P196_M_1	f__Sphaerochaetaceae	4265971.723983214
G1_P196_M_1	f__Desulfovibrionaceae	210334.13111891027
