sample	taxonomy	base_contribution
G3_P261_M_1	d__Archaea	8488410.40394312
G3_P261_M_1	d__Bacteria	56143494.8887548
G3_P261_M_1	p__Methanobacteriota	772444.8465029991
G3_P261_M_1	p__Thermoproteota	2159433.0874704258
G3_P261_M_1	p__Thermoplasmatota	573490.8244746061
G3_P261_M_1	p__Halobacteriota	611344.1061252548
G3_P261_M_1	p__Spirochaetota	2240260.148696063
G3_P261_M_1	p__Pseudomonadota	2341381.414986908
G3_P261_M_1	p__Actinomycetota	4426700.571451173
G3_P261_M_1	p__Bacillota_B	2523513.785165599
G3_P261_M_1	p__Patescibacteria	590915.2469993436
G3_P261_M_1	p__Chloroflexota	1058190.2130443878
G3_P261_M_1	p__Desulfobacterota	418573.4937992064
G3_P261_M_1	c__Nanoarchaeia	3299702.3356702216
G3_P261_M_1	c__Spirochaetia	363528.17837549734
G3_P261_M_1	c__Gammaproteobacteria	1557397.533067165
G3_P261_M_1	c__Alphaproteobacteria	1541041.885998295
G3_P261_M_1	c__Actinomycetia	4726339.092632449
G3_P261_M_1	c__Coriobacteriia	135672.52547964556
G3_P261_M_1	c__Thermoleophilia	526475.0339532755
G3_P261_M_1	c__Bacteroidia	14500260.135178695
G3_P261_M_1	c__Clostridia	127278683.25121792
G3_P261_M_1	c__Bacilli	73386980.2911098
G3_P261_M_1	c__Negativicutes	1401103.140460199
G3_P261_M_1	o__Burkholderiales	647055.1227323628
G3_P261_M_1	o__Actinomycetales	4942877.619285094
G3_P261_M_1	o__Mycobacteriales	2457500.909371368
G3_P261_M_1	o__Coriobacteriales	2918475.4536524857
G3_P261_M_1	o__Saccharimonadales	208785.11460762392
G3_P261_M_1	o__Bacteroidales	146445135.7087381
G3_P261_M_1	o__Peptostreptococcales	10540529.164136449
G3_P261_M_1	o__Oscillospirales	12037633.451212818
G3_P261_M_1	o__Lachnospirales	5225332.842653021
G3_P261_M_1	o__TANB77	23249314.260606583
G3_P261_M_1	o__Christensenellales	5907882.75383137
G3_P261_M_1	o__Tissierellales	2605814.254973589
G3_P261_M_1	o__Erysipelotrichales	5962074.326517782
