sample	taxonomy	base_contribution
G1_P82_M_1	d__Archaea	8995955.043170089
G1_P82_M_1	d__Bacteria	97876439.1750189
G1_P82_M_1	p__Methanobacteriota	350764.4996136055
G1_P82_M_1	p__Thermoplasmatota	98585.29059775213
G1_P82_M_1	p__Thermoproteota	7927638.594325105
G1_P82_M_1	p__Halobacteriota	996867.3937327565
G1_P82_M_1	p__Bacillota_A	740048.5444288672
G1_P82_M_1	p__Actinomycetota	1442134.8742231333
G1_P82_M_1	p__Bacteroidota	179003.15388177973
G1_P82_M_1	p__Bacillota_B	2635780.209132494
G1_P82_M_1	p__Pseudomonadota	490318.1011497954
G1_P82_M_1	p__Spirochaetota	540495.5807535229
G1_P82_M_1	c__Thermoplasmata	930948.4609054928
G1_P82_M_1	c__Nanoarchaeia	3352488.598245929
G1_P82_M_1	c__Clostridia	101342956.9913704
G1_P82_M_1	c__Coriobacteriia	136660.54194878074
G1_P82_M_1	c__Actinomycetia	4665630.275949199
G1_P82_M_1	c__Bacteroidia	215288.94275096548
G1_P82_M_1	c__Gammaproteobacteria	5392691.791637778
G1_P82_M_1	c__Bacilli	69907586.59826826
G1_P82_M_1	c__Negativicutes	1852201.9497009804
G1_P82_M_1	o__Methanobacteriales	115288.7632870589
G1_P82_M_1	o__Lachnospirales	7370639.3294369
G1_P82_M_1	o__Peptostreptococcales	8937404.16313105
G1_P82_M_1	o__TANB77	37254931.65532787
G1_P82_M_1	o__Oscillospirales	9488736.50387592
G1_P82_M_1	o__Clostridiales	224585.4453345636
G1_P82_M_1	o__Tissierellales	5802589.00632583
G1_P82_M_1	o__Christensenellales	10639802.902725654
G1_P82_M_1	o__Eubacteriales	164359.9339890895
G1_P82_M_1	o__Coriobacteriales	4408810.1847150475
G1_P82_M_1	o__Actinomycetales	3145040.029247742
G1_P82_M_1	o__Mycobacteriales	662324.9980401975
G1_P82_M_1	o__Bacteroidales	15725594.261368377
G1_P82_M_1	o__Enterobacterales_A	486995.9396962932
G1_P82_M_1	o__Burkholderiales	421056.1093196783
G1_P82_M_1	o__Acholeplasmatales	94120.5535506338
G1_P82_M_1	o__Lactobacillales	2325216.0336070727
G1_P82_M_1	o__Mycoplasmatales	368355.706570262
G1_P82_M_1	o__RFN20	456609.0588944303
G1_P82_M_1	o__Campylobacterales	356560.3626987743
G1_P82_M_1	f__Methanobacteriaceae	1762243.9602669342
G1_P82_M_1	f__Lachnospiraceae	587629269.942174
G1_P82_M_1	f__Anaerotignaceae	149944.37692433395
G1_P82_M_1	f__CAG-274	264321.4199819372
G1_P82_M_1	f__Anaerovoracaceae	77233930.46803199
G1_P82_M_1	f__Peptostreptococcaceae	14445663.043709634
G1_P82_M_1	f__CAG-465	8247965.121670499
G1_P82_M_1	f__CAG-508	2030995.5812581372
G1_P82_M_1	f__Butyricicoccaceae	1531772.8951168112
G1_P82_M_1	f__Oscillospiraceae	33210528.11704395
G1_P82_M_1	f__Ruminococcaceae	12332732.704502674
G1_P82_M_1	f__Feifaniaceae	114147.28604538302
G1_P82_M_1	f__Acutalibacteraceae	3328788.4052639995
G1_P82_M_1	f__Clostridiaceae	45263598.7189114
G1_P82_M_1	f__Peptoniphilaceae	8398008.99066
G1_P82_M_1	f__CAG-74	7089041.5688737845
G1_P82_M_1	f__UBA1242	467087.0978300954
G1_P82_M_1	f__Eggerthellaceae	12337675.7708515
G1_P82_M_1	f__Coriobacteriaceae	1350192.7977538363
G1_P82_M_1	f__Atopobiaceae	13943353.962425675
G1_P82_M_1	f__Microbacteriaceae	904668.7805458624
G1_P82_M_1	f__Actinomycetaceae	1353499.5018043236
G1_P82_M_1	f__Micrococcaceae	3295865.746341724
G1_P82_M_1	f__Mycobacteriaceae	1175777.0052892722
G1_P82_M_1	f__Bacteroidaceae	36325942.67183369
G1_P82_M_1	f__Muribaculaceae	849132.3867886866
G1_P82_M_1	f__UBA932	415855.66109659127
G1_P82_M_1	f__Paludibacteraceae	1159683.3380675772
G1_P82_M_1	f__Tannerellaceae	3136148.3540581423
G1_P82_M_1	f__Marinifilaceae	242236.59359052364
G1_P82_M_1	f__Succinivibrionaceae	1329793.2624414023
G1_P82_M_1	f__Burkholderiaceae_A	545697.2430440242
G1_P82_M_1	f__Enterobacteriaceae	1141332.1983419843
G1_P82_M_1	f__Anaeroplasmataceae	1410556.008585
G1_P82_M_1	f__Streptococcaceae	226906.85884953372
G1_P82_M_1	f__Enterococcaceae	349929.3212612673
G1_P82_M_1	f__Mycoplasmoidaceae	56099.97356987568
G1_P82_M_1	f__CAG-826	454828.82507445937
G1_P82_M_1	f__Erysipelotrichaceae	229014473.98694402
G1_P82_M_1	f__Coprobacillaceae	51334966.07282167
G1_P82_M_1	f__UBA660	15612313.649412567
G1_P82_M_1	f__Selenomonadaceae	1350993.601728
