sample	taxonomy	base_contribution
D3_P186_M_1	d__Archaea	7391710.238631858
D3_P186_M_1	d__Bacteria	104932162.59566125
D3_P186_M_1	p__Methanobacteriota	350764.4996136055
D3_P186_M_1	p__Halobacteriota	685346.3331912701
D3_P186_M_1	p__Thermoproteota	379226.44756452664
D3_P186_M_1	p__Actinomycetota	12844013.723549781
D3_P186_M_1	p__Bacteroidota	608610.7231980511
D3_P186_M_1	p__Chloroflexota	824357.0563070836
D3_P186_M_1	p__Pseudomonadota	1093786.5333341588
D3_P186_M_1	p__Verrucomicrobiota	911529.2206564047
D3_P186_M_1	p__Patescibacteria	572378.6148314308
D3_P186_M_1	p__Bacillota_B	644301.8288990541
D3_P186_M_1	c__Nanoarchaeia	1238716.1261315467
D3_P186_M_1	c__Actinomycetia	16796268.993417118
D3_P186_M_1	c__Coriobacteriia	1161614.6065646363
D3_P186_M_1	c__Thermoleophilia	1184132.3954518759
D3_P186_M_1	c__Acidimicrobiia	327076.38633147033
D3_P186_M_1	c__Bacteroidia	2439941.351177609
D3_P186_M_1	c__Chloroflexia	285704.1251688623
D3_P186_M_1	c__Gammaproteobacteria	7242739.340593805
D3_P186_M_1	c__Alphaproteobacteria	2215358.7757663154
D3_P186_M_1	c__Clostridia	16652598.566657105
D3_P186_M_1	c__Bacilli	17206268.258090474
D3_P186_M_1	c__Gemmatimonadetes	230066.7375138284
D3_P186_M_1	c__Negativicutes	1877926.9767801606
D3_P186_M_1	o__Actinomycetales	9367484.818297038
D3_P186_M_1	o__Mycobacteriales	9694029.516770164
D3_P186_M_1	o__Propionibacteriales	1622596.4115078815
D3_P186_M_1	o__Coriobacteriales	4339922.525578875
D3_P186_M_1	o__Solirubrobacterales	2044291.7317674465
D3_P186_M_1	o__Acidimicrobiales	1223660.0571097475
D3_P186_M_1	o__Bacteroidales	8455627.073077044
D3_P186_M_1	o__Flavobacteriales	1524349.9077162251
D3_P186_M_1	o__Pseudomonadales	1754465.0718959228
D3_P186_M_1	o__Enterobacterales_A	689910.9145697488
D3_P186_M_1	o__Burkholderiales	3536871.318285297
D3_P186_M_1	o__Rhizobiales	1795707.067815201
D3_P186_M_1	o__Victivallales	617105.7723564083
D3_P186_M_1	o__Saccharimonadales	290685.43814797845
D3_P186_M_1	o__Lachnospirales	4631109.667168318
D3_P186_M_1	o__Peptostreptococcales	1476836.0155601166
D3_P186_M_1	o__Oscillospirales	3162912.1679586405
D3_P186_M_1	o__TANB77	7362697.030485873
D3_P186_M_1	o__Clostridiales	636325.4284479303
D3_P186_M_1	o__Christensenellales	990750.8775817411
D3_P186_M_1	o__Tissierellales	1597473.896478366
D3_P186_M_1	o__Bacillales	3085218.6679244777
D3_P186_M_1	o__Lactobacillales	6637024.406606595
D3_P186_M_1	o__Erysipelotrichales	673538.9910298515
D3_P186_M_1	o__Staphylococcales	307517.47900890396
D3_P186_M_1	o__Mycoplasmatales	321130.61598433094
D3_P186_M_1	o__RFN20	761015.0981573839
D3_P186_M_1	o__Campylobacterales	356560.3626987743
D3_P186_M_1	o__Fusobacteriales	140441.13136938727
D3_P186_M_1	f__Bifidobacteriaceae	625636.1207033957
D3_P186_M_1	f__Micrococcaceae	13299787.658767194
D3_P186_M_1	f__Microbacteriaceae	5524941.481190802
D3_P186_M_1	f__Cellulomonadaceae	1840360.7209182302
D3_P186_M_1	f__Kineosporiaceae	2002735.039757687
D3_P186_M_1	f__Dermatophilaceae	4324511.315321945
D3_P186_M_1	f__Actinomycetaceae	1327470.6652311634
D3_P186_M_1	f__Pseudonocardiaceae	3501512.287605659
D3_P186_M_1	f__Micromonosporaceae	8757550.829929823
D3_P186_M_1	f__Geodermatophilaceae	2941166.2583832634
D3_P186_M_1	f__Mycobacteriaceae	3782934.712669832
D3_P186_M_1	f__Nocardioidaceae	2677625.0725791603
D3_P186_M_1	f__Propionibacteriaceae	3665735.140264022
D3_P186_M_1	f__Atopobiaceae	1796093.052787036
D3_P186_M_1	f__Eggerthellaceae	2138007.4070315002
D3_P186_M_1	f__Coriobacteriaceae	243477.38975888854
D3_P186_M_1	f__Solirubrobacteraceae	7515777.348497763
D3_P186_M_1	f__Gaiellaceae	1457625.3048987507
D3_P186_M_1	f__Rubrobacteraceae	214152.9078593728
D3_P186_M_1	f__Bacteroidaceae	7950458.148872025
D3_P186_M_1	f__Marinifilaceae	1170810.2023541976
D3_P186_M_1	f__Rikenellaceae	796624.7535871649
D3_P186_M_1	f__Muribaculaceae	1273698.58018303
D3_P186_M_1	f__Weeksellaceae	757249.0534569846
D3_P186_M_1	f__Sphingobacteriaceae	602558.6760040533
D3_P186_M_1	f__Moraxellaceae	1003505.6384612665
D3_P186_M_1	f__Pseudomonadaceae	339863.3951056215
D3_P186_M_1	f__Enterobacteriaceae	6657771.156994909
D3_P186_M_1	f__Beijerinckiaceae	1722042.0857316952
D3_P186_M_1	f__Sphingomonadaceae	1503725.1434540732
D3_P186_M_1	f__Victivallaceae	205734.34700018846
