sample	taxonomy	base_contribution
G1_P196_M_1	d__Archaea	10112834.33746886
G1_P196_M_1	d__Bacteria	60234328.512183145
G1_P196_M_1	p__Methanobacteriota	1052293.4988408166
G1_P196_M_1	p__Thermoproteota	1823898.6287627236
G1_P196_M_1	p__Actinomycetota	2523736.0298904837
G1_P196_M_1	p__Bacillota_A	158581.83094904292
G1_P196_M_1	p__Pseudomonadota	1056069.7563226363
G1_P196_M_1	p__Spirochaetota	286144.7192224533
G1_P196_M_1	p__Bacillota_B	1376462.9981025246
G1_P196_M_1	p__Desulfobacterota	185535.5480165397
G1_P196_M_1	p__Patescibacteria	1026647.3567611377
G1_P196_M_1	c__Nanoarchaeia	738683.9284270691
G1_P196_M_1	c__Actinomycetia	5857958.0131362155
G1_P196_M_1	c__Clostridia	90637715.05566224
G1_P196_M_1	c__Gammaproteobacteria	4290535.805025678
G1_P196_M_1	c__Alphaproteobacteria	1214874.1673557214
G1_P196_M_1	c__Spirochaetia	176300.58981242432
G1_P196_M_1	c__Bacilli	33130612.556555003
G1_P196_M_1	c__Bacteroidia	2619348.8034700803
G1_P196_M_1	c__Negativicutes	1183351.245642293
G1_P196_M_1	o__Actinomycetales	6120991.884880014
G1_P196_M_1	o__Mycobacteriales	1685918.1768295937
G1_P196_M_1	o__Coriobacteriales	3191794.873309331
G1_P196_M_1	o__Lachnospirales	4663723.115528658
G1_P196_M_1	o__TANB77	26739045.318424072
G1_P196_M_1	o__Oscillospirales	5036329.375134142
G1_P196_M_1	o__Peptostreptococcales	3386537.7598188887
G1_P196_M_1	o__Eubacteriales	465686.4796357536
G1_P196_M_1	o__Tissierellales	1386043.5278268175
G1_P196_M_1	o__Christensenellales	2993790.6953013474
G1_P196_M_1	o__Burkholderiales	463161.72025164607
G1_P196_M_1	o__Enterobacterales_A	446412.94472160214
G1_P196_M_1	o__Rhizobiales	580964.0513519767
G1_P196_M_1	o__Saccharimonadales	94045.28881258125
G1_P196_M_1	o__Mycoplasmatales	2691830.163398068
G1_P196_M_1	o__RFN20	10014958.69175117
G1_P196_M_1	o__Bacillales	2781042.1795375575
G1_P196_M_1	o__Lactobacillales	2596114.98897877
G1_P196_M_1	o__Erysipelotrichales	1881264.0783937234
G1_P196_M_1	o__Bacteroidales	14664740.680244321
G1_P196_M_1	o__Fusobacteriales	140441.13136938727
G1_P196_M_1	f__Methanobacteriaceae	1879726.8909513967
G1_P196_M_1	f__Micrococcaceae	69949903.60471141
G1_P196_M_1	f__Microbacteriaceae	1550860.7666500497
G1_P196_M_1	f__Actinomycetaceae	1067182.2994995627
G1_P196_M_1	f__Mycobacteriaceae	1431380.702091288
G1_P196_M_1	f__Eggerthellaceae	12984962.417017
G1_P196_M_1	f__Atopobiaceae	20418742.073789462
G1_P196_M_1	f__Coriobacteriaceae	2390505.2812690875
G1_P196_M_1	f__UMGS124	3425906.625860973
G1_P196_M_1	f__Lachnospiraceae	329868477.19807196
G1_P196_M_1	f__CAG-274	816993.4799441696
G1_P196_M_1	f__CAG-465	18889971.809472
G1_P196_M_1	f__CAG-508	11313280.073726967
G1_P196_M_1	f__Butyricicoccaceae	267452.4102584908
G1_P196_M_1	f__Oscillospiraceae	5312677.356100283
G1_P196_M_1	f__Ruminococcaceae	3979990.172153729
G1_P196_M_1	f__Acutalibacteraceae	791602.120764
G1_P196_M_1	f__Anaerovoracaceae	18776375.319935996
G1_P196_M_1	f__Peptostreptococcaceae	9303482.577533158
G1_P196_M_1	f__Eubacteriaceae	726360.4945940126
G1_P196_M_1	f__Peptoniphilaceae	3589988.57616
G1_P196_M_1	f__CAG-74	3866749.9466584274
G1_P196_M_1	f__Clostridiaceae	26991358.700054374
G1_P196_M_1	f__Burkholderiaceae_A	1576458.7021271812
G1_P196_M_1	f__Succinivibrionaceae	480989.0523724222
G1_P196_M_1	f__Enterobacteriaceae	1103287.7917305848
G1_P196_M_1	f__Devosiaceae	426576.08710366674
G1_P196_M_1	f__Sphaerochaetaceae	3479821.8962310003
G1_P196_M_1	f__Desulfovibrionaceae	202629.957363585
G1_P196_M_1	f__Nanosyncoccaceae	47413.11993046849
G1_P196_M_1	f__Metamycoplasmataceae	803652.7328473799
G1_P196_M_1	f__Mycoplasmoidaceae	570349.731293736
G1_P196_M_1	f__CAG-826	1540549.246219943
G1_P196_M_1	f__UBA1709	5899526.801594666
G1_P196_M_1	f__DUOF01	141586.3504550649
G1_P196_M_1	f__Planococcaceae	475222.370646
G1_P196_M_1	f__Lactobacillaceae	1321539.7972480983
G1_P196_M_1	f__Streptococcaceae	350674.2364038249
G1_P196_M_1	f__Enterococcaceae	1272470.2591318812
G1_P196_M_1	f__Erysipelotrichaceae	35573908.810752004
G1_P196_M_1	f__Coprobacillaceae	8073992.634487427
G1_P196_M_1	f__Anaeroplasmataceae	3923615.5641099997
G1_P196_M_1	f__UBA660	2440290.588185268
G1_P196_M_1	f__Bacteroidaceae	32367346.3550313
G1_P196_M_1	f__UBA932	1394339.5695591588
G1_P196_M_1	f__Paludibacteraceae	975188.2615568263
G1_P196_M_1	f__Tannerellaceae	1774399.7266381595
G1_P196_M_1	f__Muribaculaceae	651001.4965379931
G1_P196_M_1	f__Acidaminococcaceae	493567.6425307047
G1_P196_M_1	f__Fusobacteriaceae	1812889.4508662196
G1_P196_M_1	f__Helicobacteraceae	1039119.2224705976
G1_P196_M_1	g__Methanobrevibacter_A	24551632.448180128
G1_P196_M_1	g__Methanobrevibacter	18223967.814764265
G1_P196_M_1	g__Methanosphaera	799902.4458525555
G1_P196_M_1	g__Arthrobacter_B	185334092.284432
G1_P196_M_1	g__Pauljensenia	1238339.6693841082
G1_P196_M_1	g__Bifidobacterium	1424118.992335525
G1_P196_M_1	g__Rhodococcus	234520.4214343756
G1_P196_M_1	g__Slackia_A	15954515.556592
G1_P196_M_1	g__UBA9715	4306968.036278021
G1_P196_M_1	g__CAAEEV01	1604359.9258211087
G1_P196_M_1	g__Senegalimassilia	834647.7802319999
G1_P196_M_1	g__W1P20-047	2458433.490799
G1_P196_M_1	g__UBA1367	11413974.281852001
G1_P196_M_1	g__Atopobium	626165.0326727135
G1_P196_M_1	g__Parafannyhessea	1215442.6122311302
G1_P196_M_1	g__Parolsenella	810327.1608724768
G1_P196_M_1	g__RUG440	3216186.379680867
G1_P196_M_1	g__Collinsella	9334489.996858
G1_P196_M_1	g__Coprousia	829669.5291035142
G1_P196_M_1	g__JAHZGC01	3347062.059522428
G1_P196_M_1	g__UMGS124	3199065.6426399997
G1_P196_M_1	g__Blautia	385983982.03167
G1_P196_M_1	g__Acetatifactor	2653127.023055384
G1_P196_M_1	g__CAG-95	1547669.7746973361
G1_P196_M_1	g__Muricomes	5852169.760227618
G1_P196_M_1	g__Lachnoclostridium_B	1966326.2507335304
G1_P196_M_1	g__14-2	1795148.2373058207
G1_P196_M_1	g__Schaedlerella	19772210.7992175
G1_P196_M_1	g__CAG-317	1742570.2948860812
G1_P196_M_1	g__Faecalimonas	377869777.0594416
G1_P196_M_1	g__Ruminococcus_B	1433209.6248668602
G1_P196_M_1	g__Mediterraneibacter	3971204.8276505284
G1_P196_M_1	g__RGIG5612	3413405.942926295
G1_P196_M_1	g__Ventrimonas	919035.8677500001
G1_P196_M_1	g__Marvinbryantia	33800018.806965
G1_P196_M_1	g__Oliverpabstia	32984195.82073
G1_P196_M_1	g__Blautia_A	56718261.5650304
G1_P196_M_1	g__Bariatricus	8567292.095796
G1_P196_M_1	g__UBA1066	6672864.060590552
G1_P196_M_1	g__Alectryocaccobium	1678864.3571349622
G1_P196_M_1	g__Dorea_A	4893388.4348420305
G1_P196_M_1	g__RUG842	1096406.7789952357
G1_P196_M_1	g__Roseburia	1210917.0048525003
G1_P196_M_1	g__Avilachnospira	3029855.4068703623
G1_P196_M_1	g__Agathobacter	1583770.0924652717
G1_P196_M_1	g__Porcincola	3256516.492356481
G1_P196_M_1	g__CAG-791	5080205.416873419
G1_P196_M_1	g__Tyzzerella	26619689.06522384
G1_P196_M_1	g__CAG-465	242564168.84043404
