sample	taxonomy	base_contribution
D3_P266_M_1	d__Archaea	2274372.381117495
D3_P266_M_1	d__Bacteria	24156294.46968684
D3_P266_M_1	p__Methanobacteriota	109613.90612925173
D3_P266_M_1	p__Pseudomonadota	792052.3172419771
D3_P266_M_1	p__Actinomycetota	3740537.3300162517
D3_P266_M_1	p__Spirochaetota	731258.7269018252
D3_P266_M_1	p__Verrucomicrobiota	1347477.978361642
D3_P266_M_1	p__Patescibacteria	654146.9883787781
D3_P266_M_1	p__Bacillota_B	849306.9562760259
D3_P266_M_1	c__Gammaproteobacteria	2912840.8217605515
D3_P266_M_1	c__Alphaproteobacteria	1214874.1673557214
D3_P266_M_1	c__Actinomycetia	2592016.819971777
D3_P266_M_1	c__Spirochaetia	1851156.1930304556
D3_P266_M_1	c__Clostridia	19348733.572687306
D3_P266_M_1	c__Bacilli	5811388.616970954
D3_P266_M_1	c__Bacteroidia	2224652.4084266433
D3_P266_M_1	c__Negativicutes	591675.6228211465
D3_P266_M_1	o__Enterobacterales_A	324663.95979752886
D3_P266_M_1	o__Burkholderiales	1305273.9388910024
D3_P266_M_1	o__Actinomycetales	1893787.544493264
D3_P266_M_1	o__Coriobacteriales	3008094.4489462045
D3_P266_M_1	o__RFP12	198149.50725406775
D3_P266_M_1	o__TANB77	8750100.325309763
D3_P266_M_1	o__Oscillospirales	2773630.6703637308
D3_P266_M_1	o__Lachnospirales	750109.3122878262
D3_P266_M_1	o__Tissierellales	140953.5791010323
D3_P266_M_1	o__Eubacteriales	164359.9339890895
D3_P266_M_1	o__Peptostreptococcales	738418.0077800583
D3_P266_M_1	o__Christensenellales	301532.8757857473
D3_P266_M_1	o__Mycoplasmatales	377800.7246874482
D3_P266_M_1	o__RFN20	897997.8158257129
D3_P266_M_1	o__Lactobacillales	4086059.2435231083
D3_P266_M_1	o__Bacillales	3476302.724421947
D3_P266_M_1	o__Erysipelotrichales	418058.68408749404
D3_P266_M_1	o__Bacteroidales	9890899.565186063
D3_P266_M_1	o__Selenomonadales	156874.5943164681
D3_P266_M_1	o__Campylobacterales	838965.5592912338
D3_P266_M_1	o__Fusobacteriales	257475.4075105433
D3_P266_M_1	f__Methanobacteriaceae	375945.3781902793
D3_P266_M_1	f__Pasteurellaceae	1174419.3817257981
D3_P266_M_1	f__Burkholderiaceae_A	515380.7295415785
D3_P266_M_1	f__Micrococcaceae	7444779.097618953
D3_P266_M_1	f__Eggerthellaceae	3334506.965095
D3_P266_M_1	f__Atopobiaceae	3970310.958792395
D3_P266_M_1	f__WRBN01	146172.195664
D3_P266_M_1	f__UBA1067	561578.7413341322
D3_P266_M_1	f__CAG-465	6296657.269823999
D3_P266_M_1	f__CAG-508	872693.4138218559
D3_P266_M_1	f__Oscillospiraceae	2744463.6578906677
D3_P266_M_1	f__Ruminococcaceae	1492496.3145576483
D3_P266_M_1	f__Acutalibacteraceae	2273318.910912
D3_P266_M_1	f__Lachnospiraceae	27016202.491398
D3_P266_M_1	f__Peptoniphilaceae	817363.470465
D3_P266_M_1	f__Anaerovoracaceae	3019399.546175999
D3_P266_M_1	f__Peptostreptococcaceae	3447936.0351241096
D3_P266_M_1	f__Clostridiaceae	17514055.785709437
D3_P266_M_1	f__Mycoplasmoidaceae	1533399.2775766018
D3_P266_M_1	f__CAG-826	1745955.8123826021
D3_P266_M_1	f__Enterococcaceae	477176.34717445535
D3_P266_M_1	f__Streptococcaceae	350674.2364038249
D3_P266_M_1	f__Lactobacillaceae	4874532.039029871
D3_P266_M_1	f__Planococcaceae	2004198.693594
D3_P266_M_1	f__DSM-1321	279304.79051828716
D3_P266_M_1	f__Erysipelotrichaceae	4431866.565888
D3_P266_M_1	f__Anaeroplasmataceae	2642765.8551649996
D3_P266_M_1	f__UBA660	1192414.7192268923
D3_P266_M_1	f__UBA932	1247566.9832897738
D3_P266_M_1	f__Bacteroidaceae	13372737.13743328
D3_P266_M_1	f__Porphyromonadaceae	128031.22445852953
D3_P266_M_1	f__Paludibacteraceae	2503861.752645905
D3_P266_M_1	f__Selenomonadaceae	1214184.1230719998
D3_P266_M_1	f__Helicobacteraceae	2825675.0786481164
D3_P266_M_1	f__Fusobacteriaceae	1160249.2485543804
D3_P266_M_1	g__Pasteurella	1018243.9821006713
D3_P266_M_1	g__Sutterella	624216.4910024999
D3_P266_M_1	g__Arthrobacter_B	15849598.370368
D3_P266_M_1	g__Slackia_A	2010913.970272
D3_P266_M_1	g__JAHHUI01	576624.7296276663
D3_P266_M_1	g__UBA1067	4544592.499953927
D3_P266_M_1	g__CAG-465	52627334.46242159
D3_P266_M_1	g__CALXJE01	561341.9935786924
D3_P266_M_1	g__RGIG5057	856919.2048446687
D3_P266_M_1	g__CAG-269	1095155.892128881
D3_P266_M_1	g__Limivicinus	804501.950733
D3_P266_M_1	g__Faecalimonas	13046758.3329552
D3_P266_M_1	g__Blautia	22193467.42338
D3_P266_M_1	g__Schaedlerella	4798456.35864
D3_P266_M_1	g__Blautia_A	2455119.0960128
D3_P266_M_1	g__Anaerosphaera	826569.035082
D3_P266_M_1	g__Lentihominibacter	5362193.840497752
D3_P266_M_1	g__RUG099	2149797.7890000003
D3_P266_M_1	g__Peptacetobacter	178035.48956401137
D3_P266_M_1	g__Peptostreptococcus	665899.801875
D3_P266_M_1	g__Clostridium	3485734.9354110006
D3_P266_M_1	g__Hathewaya	461753.2112760001
D3_P266_M_1	g__Clostridium_H	30529.312420653172
D3_P266_M_1	g__Clostridium_AO	1387025.132949712
D3_P266_M_1	g__Clostridium_J	1012195.4730239998
D3_P266_M_1	g__Mycoplasma_L	8568078.49812125
D3_P266_M_1	g__Ureaplasma	2244799.601863
D3_P266_M_1	g__RGIG1987	2843494.765692
D3_P266_M_1	g__UBA710	582161.61375
D3_P266_M_1	g__Onthovivens	1093438.823514
D3_P266_M_1	g__Streptococcus	1987937.5235279999
D3_P266_M_1	g__Ligilactobacillus	10633086.225
D3_P266_M_1	g__Liquorilactobacillus	2043078.7936580144
D3_P266_M_1	g__Lysinibacillus	1070265.35616
D3_P266_M_1	g__Sporosarcina	866461.9200253334
D3_P266_M_1	g__Peribacillus	2466680.9920719997
D3_P266_M_1	g__UBA636	1098330.6966101436
D3_P266_M_1	g__Faecalitalea	653072.80701
D3_P266_M_1	g__JAHHTG01	548733.0097967722
D3_P266_M_1	g__JALEVB01	937081.1459061834
D3_P266_M_1	g__CALUXS01	11003561.761800133
D3_P266_M_1	g__Anaeroplasma	2075517.9285821905
