sample	taxonomy	base_contribution
D3_P265_M_1	d__Archaea	6477899.906932863
D3_P265_M_1	d__Bacteria	15049892.813488347
D3_P265_M_1	p__Halobacteriota	685346.3331912701
D3_P265_M_1	p__Actinomycetota	4146137.7633915087
D3_P265_M_1	p__Patescibacteria	281646.61999641836
D3_P265_M_1	p__Pseudomonadota	641185.2091958863
D3_P265_M_1	c__Actinomycetia	15396579.910632357
D3_P265_M_1	c__Coriobacteriia	387204.8688548788
D3_P265_M_1	c__Gammaproteobacteria	2243674.687031776
D3_P265_M_1	c__Alphaproteobacteria	1429263.7263008486
D3_P265_M_1	c__Bacilli	10198417.27880197
D3_P265_M_1	c__Clostridia	15119502.19067915
D3_P265_M_1	c__Bacteroidia	789392.7900868735
D3_P265_M_1	c__Negativicutes	1311976.3810381945
D3_P265_M_1	c__Peptococcia	149271.04359031367
D3_P265_M_1	o__Actinomycetales	26445390.353459507
D3_P265_M_1	o__Propionibacteriales	1238297.2614139093
D3_P265_M_1	o__Mycobacteriales	3612681.807491986
D3_P265_M_1	o__Coriobacteriales	1837004.2436312698
D3_P265_M_1	o__Burkholderiales	1178957.1060950991
D3_P265_M_1	o__Pseudomonadales	482477.8947713788
D3_P265_M_1	o__Bacillales	6996059.2328991685
D3_P265_M_1	o__Lactobacillales	2438090.59834528
D3_P265_M_1	o__RFN20	517490.26674702106
D3_P265_M_1	o__Erysipelotrichales	348382.23673957837
D3_P265_M_1	o__Acholeplasmatales	172554.34817616196
D3_P265_M_1	o__Peptostreptococcales	585641.8682393567
D3_P265_M_1	o__Lachnospirales	1663285.8663773537
D3_P265_M_1	o__Clostridiales	411739.98311336664
D3_P265_M_1	o__TANB77	1891913.5838507595
D3_P265_M_1	o__Tissierellales	258414.8950185592
D3_P265_M_1	o__Oscillospirales	1922077.3943748663
D3_P265_M_1	o__Bacteroidales	3120157.5915413448
D3_P265_M_1	o__Campylobacterales	125844.83389368505
D3_P265_M_1	o__Fusobacteriales	444730.24933639297
D3_P265_M_1	f__Micrococcaceae	320396925.435549
D3_P265_M_1	f__Microbacteriaceae	2487839.1465011216
D3_P265_M_1	f__Cellulomonadaceae	2280446.9802682414
D3_P265_M_1	f__Dermatophilaceae	1312798.0778655903
D3_P265_M_1	f__Nocardioidaceae	1445067.499487166
D3_P265_M_1	f__Mycobacteriaceae	2044829.5744161257
D3_P265_M_1	f__Atopobiaceae	2457811.545919102
D3_P265_M_1	f__Eggerthellaceae	1157270.0643564998
D3_P265_M_1	f__Pasteurellaceae	1506802.2256104578
D3_P265_M_1	f__DSM-1321	2141336.7273068684
D3_P265_M_1	f__Planococcaceae	2789348.6972700004
D3_P265_M_1	f__Streptococcaceae	123767.37755429112
D3_P265_M_1	f__CAG-826	337453.6444100828
D3_P265_M_1	f__Erysipelotrichaceae	4461610.6368
D3_P265_M_1	f__Anaeroplasmataceae	1070076.97203
D3_P265_M_1	f__Anaerovoracaceae	3283390.763327999
D3_P265_M_1	f__Peptostreptococcaceae	2050927.4691686514
D3_P265_M_1	f__Lachnospiraceae	49067613.594161995
D3_P265_M_1	f__CAG-274	144175.31999014757
D3_P265_M_1	f__Clostridiaceae	39918399.87522086
D3_P265_M_1	f__CAG-508	952029.1787147517
D3_P265_M_1	f__CAG-465	1262610.9629594998
D3_P265_M_1	f__Peptoniphilaceae	1202005.103625
D3_P265_M_1	f__Acutalibacteraceae	2293616.4011879996
D3_P265_M_1	f__Porphyromonadaceae	597479.0474731378
D3_P265_M_1	f__Bacteroidaceae	5854730.687035467
D3_P265_M_1	f__Selenomonadaceae	684047.39328
D3_P265_M_1	f__Helicobacteraceae	309912.75056140637
D3_P265_M_1	f__Fusobacteriaceae	555952.7649323074
D3_P265_M_1	g__Arthrobacter_B	1085003047.2044961
D3_P265_M_1	g__Kocuria	35475840.003846005
D3_P265_M_1	g__Arthrobacter	16721557.675294146
D3_P265_M_1	g__Arthrobacter_F	6185679.73579831
D3_P265_M_1	g__Arthrobacter_D	1726760.7658484513
D3_P265_M_1	g__Specibacter	3122968.736556726
D3_P265_M_1	g__Microbacterium	3007453.209552
D3_P265_M_1	g__Cellulomonas	2068956.8405231026
D3_P265_M_1	g__Aeromicrobium	1303836.1342608682
D3_P265_M_1	g__Rhodococcus	1113972.0018132841
D3_P265_M_1	g__Slackia_A	2617982.338656
D3_P265_M_1	g__Peribacillus	23171851.743706666
D3_P265_M_1	g__Sporosarcina	19154997.446274336
D3_P265_M_1	g__Psychrobacillus	46051527.485879995
D3_P265_M_1	g__Solibacillus	2089390.3313151654
D3_P265_M_1	g__Lysinibacillus	1414279.22064
D3_P265_M_1	g__Streptococcus	1344781.265916
D3_P265_M_1	g__Faecalitalea	1205672.87448
D3_P265_M_1	g__JALEVB01	810935.6070341972
D3_P265_M_1	g__Amedibacillus	879010.7266720001
D3_P265_M_1	g__CALUXS01	3832331.6748870416
D3_P265_M_1	g__Lentihominibacter	11133551.066415008
D3_P265_M_1	g__Peptostreptococcus	703951.2191250001
D3_P265_M_1	g__Schaedlerella	1906529.5353525002
D3_P265_M_1	g__Blautia	57885366.43593
D3_P265_M_1	g__Faecalimonas	78503398.35435
D3_P265_M_1	g__Oliverpabstia	1349142.00113
D3_P265_M_1	g__Blautia_A	7189991.638323201
D3_P265_M_1	g__Tyzzerella	1086952.8761620622
D3_P265_M_1	g__Clostridium_G	949269.3490800001
D3_P265_M_1	g__Clostridium_H	1404348.3713500458
D3_P265_M_1	g__Clostridium	1381140.257427
D3_P265_M_1	g__Hathewaya	1539177.3709200001
D3_P265_M_1	g__Sarcina	99278.81249878694
D3_P265_M_1	g__Clostridium_AO	13751363.460958576
D3_P265_M_1	g__CAG-465	5995329.863474731
D3_P265_M_1	g__Anaerosphaera	907605.214992
D3_P265_M_1	g__Porphyromonas	4485609.382252764
D3_P265_M_1	g__Alloprevotella	4703121.8587095
D3_P265_M_1	g__Phocaeicola	2791080.3498336733
D3_P265_M_1	g__Bacteroides	2155578.6095225457
D3_P265_M_1	g__Cryptobacteroides	1194756.2478814286
D3_P265_M_1	g__JAHHSR01	4901372.608388034
D3_P265_M_1	g__Helicobacter_E	4846748.451629319
D3_P265_M_1	s__Arthrobacter_B sp022869865	385281390.5847077
D3_P265_M_1	s__Arthrobacter_B koreensis	2216494586.16
D3_P265_M_1	s__Arthrobacter_B saudimassiliensis	26386400.528641533
D3_P265_M_1	s__Kocuria rhizophila	7332780.693754869
D3_P265_M_1	s__Kocuria tytonicola	8231566.998804305
D3_P265_M_1	s__Kocuria tytonis	33040812.139246397
D3_P265_M_1	s__Cellulosimicrobium cinnabarinum	4151542.579681275
D3_P265_M_1	s__Cellulosimicrobium funkei	1789297.093216
D3_P265_M_1	s__Peribacillus frigoritolerans	18407167.362768494
D3_P265_M_1	s__Peribacillus psychrosaccharolyticus	10155076.389976507
D3_P265_M_1	s__Peribacillus sp002835675	17896156.35971364
D3_P265_M_1	s__Sporosarcina sp023707985	104806775.8934904
D3_P265_M_1	s__Psychrobacillus sp012843435	183060730.80098748
D3_P265_M_1	s__Psychrobacillus faecigallinarum	17919302.361390524
D3_P265_M_1	s__Solibacillus faecavium	2099392.166716974
D3_P265_M_1	s__Solibacillus isronensis_B	4991112.115960902
D3_P265_M_1	s__Solibacillus silvestris	8704976.991426002
D3_P265_M_1	s__Lysinibacillus sp002340205	3451569.848545237
D3_P265_M_1	s__Enterococcus_B faecium	16906618.405656
D3_P265_M_1	s__Enterococcus_B lactis	32618281.34313531
D3_P265_M_1	s__Carnobacterium_A mobile	3665123.2586160004
D3_P265_M_1	s__Blautia sp000432195	13699663.88282026
D3_P265_M_1	s__Blautia sp900556555	24341624.245609812
D3_P265_M_1	s__Blautia sp900753905	18255041.25310469
D3_P265_M_1	s__Faecalimonas sp900556835	19519647.58163456
D3_P265_M_1	s__Blautia_A sp019416265	4436966.136329313
D3_P265_M_1	s__Clostridium_H novyi	13141784.855769232
D3_P265_M_1	s__Hathewaya sp003288255	11327639.772949351
D3_P265_M_1	s__Sarcina perfringens	1658586.3091671658
D3_P265_M_1	s__JAHHSR01 sp020025075	2139087.0146573205
D3_P265_M_1	s__Fusobacterium_A sp900015295	1446079.425858
