sample	taxonomy	base_contribution
D1_P167_M_1	d__Archaea	6904344.728392393
D1_P167_M_1	d__Bacteria	31941920.31315425
D1_P167_M_1	p__Methanobacteriota	2104586.997681633
D1_P167_M_1	p__Halobacteriota	654194.2271371215
D1_P167_M_1	p__Thermoproteota	776511.2973940308
D1_P167_M_1	p__Actinomycetota	4101071.0485720355
D1_P167_M_1	p__Bacteroidota	214803.78465813564
D1_P167_M_1	p__Pseudomonadota	1056069.7563226363
D1_P167_M_1	p__Bacillota_B	790734.0627397483
D1_P167_M_1	p__Verrucomicrobiota	911529.2206564047
D1_P167_M_1	p__Chloroflexota	412178.5281535418
D1_P167_M_1	p__Spirochaetota	540495.5807535229
D1_P167_M_1	p__Patescibacteria	99939.12322453553
D1_P167_M_1	c__Actinomycetia	19803008.504584376
D1_P167_M_1	c__Thermoleophilia	1088121.6606855076
D1_P167_M_1	c__Bacteroidia	1614667.0706322412
D1_P167_M_1	c__Gammaproteobacteria	2086223.8318014764
D1_P167_M_1	c__Alphaproteobacteria	1822311.251033582
D1_P167_M_1	c__Clostridia	26485561.529826064
D1_P167_M_1	c__Bacilli	6922389.381980108
D1_P167_M_1	c__Negativicutes	720300.758217048
D1_P167_M_1	o__Methanomicrobiales	268879.9698720245
D1_P167_M_1	o__Actinomycetales	33614728.914755434
D1_P167_M_1	o__Mycobacteriales	11982061.328181755
D1_P167_M_1	o__Propionibacteriales	3373292.5397137534
D1_P167_M_1	o__Streptomycetales	511329.6120941154
D1_P167_M_1	o__Coriobacteriales	8289481.649386104
D1_P167_M_1	o__Bacteroidales	7363571.9160375735
D1_P167_M_1	o__Burkholderiales	968429.05143526
D1_P167_M_1	o__Enterobacterales_A	933408.8844178955
D1_P167_M_1	o__Rhizobiales	1478817.5852595773
D1_P167_M_1	o__RFP12	198149.50725406775
D1_P167_M_1	o__Oscillospirales	3162912.1679586405
D1_P167_M_1	o__TANB77	7126207.832504528
D1_P167_M_1	o__Christensenellales	2584567.5067349765
D1_P167_M_1	o__Lachnospirales	1858966.5565393951
D1_P167_M_1	o__Peptostreptococcales	2597194.3721919297
D1_P167_M_1	o__Tissierellales	140953.5791010323
D1_P167_M_1	o__Lactobacillales	1738268.296968394
D1_P167_M_1	o__Erysipelotrichales	1718685.7012485866
D1_P167_M_1	o__Acholeplasmatales	266674.90172679577
D1_P167_M_1	o__Bacillales	5953168.415572585
D1_P167_M_1	o__RFN20	167423.32159462446
D1_P167_M_1	o__Campylobacterales	356560.3626987743
D1_P167_M_1	f__Methanobacteriaceae	446435.13660095667
D1_P167_M_1	f__Micrococcaceae	606516847.1091441
D1_P167_M_1	f__Cellulomonadaceae	11602274.110136667
D1_P167_M_1	f__Microbacteriaceae	7075802.247840852
D1_P167_M_1	f__Actinomycetaceae	2108335.7624259656
D1_P167_M_1	f__Dermatophilaceae	3320606.9028364928
D1_P167_M_1	f__Mycobacteriaceae	39158486.35006881
D1_P167_M_1	f__Pseudonocardiaceae	3112455.366760586
D1_P167_M_1	f__Nocardioidaceae	5100238.2334841145
D1_P167_M_1	f__Propionibacteriaceae	1764983.5860530478
D1_P167_M_1	f__Streptomycetaceae	936460.2910657537
D1_P167_M_1	f__Solirubrobacteraceae	1165548.3588579418
D1_P167_M_1	f__Eggerthellaceae	20477795.715053998
D1_P167_M_1	f__QAMH01	550612.425422932
D1_P167_M_1	f__Atopobiaceae	1961522.6760700524
D1_P167_M_1	f__Coriobacteriaceae	132805.84895939374
D1_P167_M_1	f__UBA932	660476.6382122332
D1_P167_M_1	f__Bacteroidaceae	9181282.213760162
D1_P167_M_1	f__Muribaculaceae	537783.8449661682
D1_P167_M_1	f__Succinivibrionaceae	480989.0523724222
D1_P167_M_1	f__UBA1067	1816872.3984339568
D1_P167_M_1	f__Butyricicoccaceae	875298.7972096064
