sample	taxonomy	base_contribution
G1_P74_M_1	d__Archaea	5137644.753774339
G1_P74_M_1	d__Bacteria	10879021.825916518
G1_P74_M_1	p__Methanobacteriota	613837.8743238098
G1_P74_M_1	p__Thermoproteota	866803.3087189181
G1_P74_M_1	p__Actinomycetota	8607742.530519327
G1_P74_M_1	p__Pseudomonadota	1131503.3103456816
G1_P74_M_1	c__Actinomycetia	8605495.8423063
G1_P74_M_1	c__Coriobacteriia	546642.167795123
G1_P74_M_1	c__Thermoleophilia	192021.4695327366
G1_P74_M_1	c__Gammaproteobacteria	1574508.552303001
G1_P74_M_1	c__Alphaproteobacteria	1000484.6084105942
G1_P74_M_1	c__Bacilli	3845771.878877838
G1_P74_M_1	c__Clostridia	12502665.273061607
G1_P74_M_1	c__Bacteroidia	861155.7710038619
G1_P74_M_1	c__Negativicutes	848925.8936129494
G1_P74_M_1	o__Actinomycetales	4599198.322340785
G1_P74_M_1	o__Mycobacteriales	4094372.7151575848
G1_P74_M_1	o__Propionibacteriales	768598.3001879437
G1_P74_M_1	o__Coriobacteriales	2985131.8959008134
G1_P74_M_1	o__Solirubrobacterales	394512.43946389324
G1_P74_M_1	o__Bacillales	5344815.438798743
G1_P74_M_1	o__Lactobacillales	5305104.542695749
G1_P74_M_1	o__Erysipelotrichales	743215.4383777672
G1_P74_M_1	o__Mycoplasmatales	113340.21740623444
G1_P74_M_1	o__Lachnospirales	489201.725405104
G1_P74_M_1	o__Peptostreptococcales	2011552.503952573
G1_P74_M_1	o__TANB77	4666720.17349854
G1_P74_M_1	o__Oscillospirales	1362485.2415821836
G1_P74_M_1	o__Clostridiales	224585.4453345636
G1_P74_M_1	o__Christensenellales	969212.8150256162
G1_P74_M_1	o__Bacteroidales	2620932.3768947297
G1_P74_M_1	f__Methanobacteriaceae	1738747.3741300418
G1_P74_M_1	f__Micrococcaceae	194921377.7277629
G1_P74_M_1	f__Actinomycetaceae	1457614.848096964
G1_P74_M_1	f__Bifidobacteriaceae	156409.03017584892
G1_P74_M_1	f__Mycobacteriaceae	1584742.9201724974
G1_P74_M_1	f__Eggerthellaceae	4276014.8140630005
G1_P74_M_1	f__Atopobiaceae	9854878.987002553
G1_P74_M_1	f__Coriobacteriaceae	531223.395837575
G1_P74_M_1	f__Planococcaceae	3016628.961492
G1_P74_M_1	f__Lactobacillaceae	12175497.80415461
G1_P74_M_1	f__Streptococcaceae	350674.2364038249
G1_P74_M_1	f__Enterococcaceae	1240658.5026535841
G1_P74_M_1	f__Erysipelotrichaceae	2543118.062976
G1_P74_M_1	f__Mycoplasmoidaceae	495549.76653390186
G1_P74_M_1	f__Anaeroplasmataceae	664744.7856549999
G1_P74_M_1	f__Amphibacillaceae	2967930.726865303
G1_P74_M_1	f__Lachnospiraceae	21277677.37986
G1_P74_M_1	f__CAG-274	985198.0199326751
G1_P74_M_1	f__Anaerovoracaceae	4421852.887295999
G1_P74_M_1	f__Peptostreptococcaceae	2437334.093794629
G1_P74_M_1	f__CAG-465	852672.338622
G1_P74_M_1	f__CAG-508	1666051.0627508159
G1_P74_M_1	f__Oscillospiraceae	1057499.7580863123
G1_P74_M_1	f__Acutalibacteraceae	730709.6499359999
G1_P74_M_1	f__Clostridiaceae	8946573.951141616
G1_P74_M_1	f__Bacteroidaceae	8449440.87788073
G1_P74_M_1	f__Fusobacteriaceae	725155.7803464878
G1_P74_M_1	g__Methanobrevibacter_A	8706093.912800428
G1_P74_M_1	g__Methanosphaera	864759.4009216815
G1_P74_M_1	g__Methanobrevibacter	1773559.6321843923
G1_P74_M_1	g__Arthrobacter_B	980510076.5050081
G1_P74_M_1	g__Bifidobacterium	536962.8987494603
G1_P74_M_1	g__Rhodococcus	1758903.160757817
G1_P74_M_1	g__Slackia_A	5425673.542432
G1_P74_M_1	g__UBA9715	2881422.2777916337
G1_P74_M_1	g__Senegalimassilia	493975.21687199996
G1_P74_M_1	g__Parolsenella	727216.6828342739
G1_P74_M_1	g__Collinsella	5659826.513932001
G1_P74_M_1	g__Sporosarcina	379386540.69680667
G1_P74_M_1	g__Limosilactobacillus	1374290.536970112
G1_P74_M_1	g__Ligilactobacillus	28830308.04
G1_P74_M_1	g__Liquorilactobacillus	4537535.460333497
G1_P74_M_1	g__Enterococcus_B	748257.574147417
G1_P74_M_1	g__Holdemanella	174793.86096
G1_P74_M_1	g__CALUXS01	3108629.5560242524
G1_P74_M_1	g__Faecalimonas	8772121.6741764
G1_P74_M_1	g__Schaedlerella	2956191.8638049997
G1_P74_M_1	g__Blautia	23327602.53219
G1_P74_M_1	g__Marvinbryantia	1610686.816794
G1_P74_M_1	g__Blautia_A	2705641.4527488006
G1_P74_M_1	g__RGIG5612	1642541.2056186683
G1_P74_M_1	g__Tyzzerella	11210533.585514601
G1_P74_M_1	g__Lentihominibacter	2713399.292781994
G1_P74_M_1	g__Emergencia	1628012.3364
G1_P74_M_1	g__RUG099	3905465.983350001
G1_P74_M_1	g__Paraclostridium	124970.81206831727
G1_P74_M_1	g__CAG-465	29049690.585365094
G1_P74_M_1	g__Clostridium	2860933.3903845004
G1_P74_M_1	g__Clostridium_H	91587.93726195951
G1_P74_M_1	g__Hathewaya	76958.86854600001
G1_P74_M_1	g__Bacteroides	4003217.417684728
G1_P74_M_1	g__Alloprevotella	6065228.189374
G1_P74_M_1	g__Phocaeicola	10591792.096804708
G1_P74_M_1	g__Prevotella	1298026.0936422322
G1_P74_M_1	g__Fusobacterium_A	136957.548702
G1_P74_M_1	g__Fusobacterium_B	622446.1999349999
G1_P74_M_1	s__Arthrobacter_B sunyaminii	1731545171.4454937
G1_P74_M_1	s__Arthrobacter_B gandavensis	378386136.65633434
G1_P74_M_1	s__Arthrobacter_B sp023022985	319081108.502994
G1_P74_M_1	s__Rhodococcus erythropolis	15934054.341960628
G1_P74_M_1	s__Rhodococcus erythropolis_D	9000291.612516245
G1_P74_M_1	s__Rhodococcus qingshengii	12241872.693364743
G1_P74_M_1	s__Sporosarcina sp023707985	37016013.65892994
G1_P74_M_1	s__Sporosarcina sp003384035	33243437.94698354
G1_P74_M_1	s__Limosilactobacillus reuteri	1213347.6188209136
G1_P74_M_1	s__Streptococcus equinus_B	68267768.74500002
G1_P74_M_1	s__Streptococcus lutetiensis	7451361.633067641
G1_P74_M_1	s__Enterococcus_B faecium	1012513.3585559999
G1_P74_M_1	s__Holdemanella porci_A	1007161.0982968942
G1_P74_M_1	s__Faecalimonas sp900556835	3055967.392893422
G1_P74_M_1	s__Blautia sp000432195	5054583.366434955
G1_P74_M_1	s__Blautia sp900556555	8665497.877299909
G1_P74_M_1	s__Blautia sp900753905	7338405.2877929155
G1_P74_M_1	s__Paraclostridium sordellii	2062313.408484129
G1_P74_M_1	s__Clostridium moniliforme	4698787.609620001
G1_P74_M_1	s__Clostridium_H novyi	6430543.269230769
G1_P74_M_1	s__Hathewaya sp003288255	2391390.6187337516
G1_P74_M_1	s__Sarcina perfringens	41464657.729179144
