sample	taxonomy	base_contribution
G1_P291_M_1	d__Archaea	10742348.121528165
G1_P291_M_1	d__Bacteria	112683031.1808989
G1_P291_M_1	p__Methanobacteriota	241150.5934843538
G1_P291_M_1	p__Thermoproteota	2799052.3510715063
G1_P291_M_1	p__Halobacteriota	841106.8634620134
G1_P291_M_1	p__Bacillota_A	185012.1361072168
G1_P291_M_1	p__Bacteroidota	572810.0924216951
G1_P291_M_1	p__Pseudomonadota	1621821.411495477
G1_P291_M_1	p__Spirochaetota	540495.5807535229
G1_P291_M_1	p__Actinomycetota	2343469.170612592
G1_P291_M_1	p__Bacillota_B	3426514.271872242
G1_P291_M_1	p__Desulfobacterota	408178.2056363873
G1_P291_M_1	c__Nanoarchaeia	2602440.3016892127
G1_P291_M_1	c__Clostridia	67191913.58165455
G1_P291_M_1	c__Bacteroidia	14352596.1833977
G1_P291_M_1	c__Gammaproteobacteria	3345830.673643877
G1_P291_M_1	c__Alphaproteobacteria	1250605.7605132426
G1_P291_M_1	c__Spirochaetia	1204720.6970515663
G1_P291_M_1	c__Coriobacteriia	250544.32690609802
G1_P291_M_1	c__Actinomycetia	2280974.801575164
G1_P291_M_1	c__Bacilli	49254367.248739116
G1_P291_M_1	c__Negativicutes	874650.9206921296
G1_P291_M_1	o__Peptostreptococcales	15939643.89207988
G1_P291_M_1	o__Oscillospirales	11264833.336652696
G1_P291_M_1	o__Lachnospirales	8968698.299093574
G1_P291_M_1	o__Tissierellales	5121313.374004173
G1_P291_M_1	o__TANB77	16601541.698290415
G1_P291_M_1	o__Christensenellales	3532242.2592044678
G1_P291_M_1	o__Bacteroidales	198005200.75921375
G1_P291_M_1	o__Enterobacterales_A	730493.9095444399
G1_P291_M_1	o__Burkholderiales	1894752.4919385521
G1_P291_M_1	o__Coriobacteriales	4271034.866442703
G1_P291_M_1	o__Actinomycetales	777805.598631162
G1_P291_M_1	o__Acholeplasmatales	94120.5535506338
G1_P291_M_1	o__Bacillales	1651243.7941004247
G1_P291_M_1	o__RFN20	6727373.467711274
G1_P291_M_1	o__Mycoplasmatales	264460.5072812137
G1_P291_M_1	o__Lactobacillales	2438090.59834528
G1_P291_M_1	o__ML615J-28	355800.62577420735
G1_P291_M_1	o__Fusobacteriales	257475.4075105433
G1_P291_M_1	o__Campylobacterales	356560.3626987743
G1_P291_M_1	f__Peptostreptococcaceae	3388488.8621047284
G1_P291_M_1	f__Anaerovoracaceae	36562783.57555199
G1_P291_M_1	f__Oscillospiraceae	45976060.91108587
G1_P291_M_1	f__Ruminococcaceae	15239172.896009672
G1_P291_M_1	f__Butyricicoccaceae	1385889.7622485433
G1_P291_M_1	f__Acutalibacteraceae	3247598.44416
G1_P291_M_1	f__Lachnospiraceae	268077242.38282198
G1_P291_M_1	f__CAG-274	144175.31999014757
G1_P291_M_1	f__Anaerotignaceae	1424471.5807811723
G1_P291_M_1	f__Sedimentibacteraceae	1193405.924207
G1_P291_M_1	f__Peptoniphilaceae	2660437.96269
G1_P291_M_1	f__CAG-508	8346122.4667326575
G1_P291_M_1	f__CAG-465	13577167.238057997
G1_P291_M_1	f__CAG-74	2932285.3762159743
G1_P291_M_1	f__Clostridiaceae	31161371.982366145
G1_P291_M_1	f__Eubacteriaceae	347389.80176235386
G1_P291_M_1	f__Bacteroidaceae	533645395.91717577
G1_P291_M_1	f__UBA932	10371929.429703217
G1_P291_M_1	f__Tannerellaceae	18610564.574739765
G1_P291_M_1	f__Muribaculaceae	9453673.906247377
G1_P291_M_1	f__Paludibacteraceae	28675806.177671004
G1_P291_M_1	f__Rikenellaceae	398312.37679358246
G1_P291_M_1	f__Marinifilaceae	444100.4215826267
G1_P291_M_1	f__UBA1402	695993.9235243862
G1_P291_M_1	f__Dysgonomonadaceae	1729399.7998179211
G1_P291_M_1	f__Succinivibrionaceae	3282042.945600057
G1_P291_M_1	f__Burkholderiaceae_A	3395449.512273929
G1_P291_M_1	f__Enterobacteriaceae	4755550.826424935
G1_P291_M_1	f__Sphaerochaetaceae	3304858.78413
G1_P291_M_1	f__Eggerthellaceae	3079515.2559995
G1_P291_M_1	f__Atopobiaceae	10540230.283460764
G1_P291_M_1	f__Coriobacteriaceae	376283.2387182823
G1_P291_M_1	f__Actinomycetaceae	286317.20230476075
G1_P291_M_1	f__Micrococcaceae	232649.3468005923
G1_P291_M_1	f__Desulfovibrionaceae	202629.957363585
G1_P291_M_1	f__Anaeroplasmataceae	10798049.44503
G1_P291_M_1	f__Planococcaceae	2024860.5357960002
G1_P291_M_1	f__DSM-1321	1489625.549430865
G1_P291_M_1	f__UBA1709	4696586.412549333
G1_P291_M_1	f__CAG-826	3491911.6247652043
G1_P291_M_1	f__Mycoplasmoidaceae	355299.83260921267
G1_P291_M_1	f__Streptococcaceae	226906.85884953372
G1_P291_M_1	f__Lactobacillaceae	866583.4736053104
