sample	taxonomy	base_contribution
KRGM_98_5gb_M_1	d__Archaea	3005420.6464766893
KRGM_98_5gb_M_1	d__Bacteria	41639195.359258756
KRGM_98_5gb_M_1	p__Actinomycetota	5858672.92653148
KRGM_98_5gb_M_1	p__Patescibacteria	99939.12322453553
KRGM_98_5gb_M_1	c__Nanoarchaeia	295473.5713708276
KRGM_98_5gb_M_1	c__Actinomycetia	1762571.4375808085
KRGM_98_5gb_M_1	c__Saccharimonadia	51248.41166584851
KRGM_98_5gb_M_1	c__Clostridia	4044202.5090452973
KRGM_98_5gb_M_1	c__Gammaproteobacteria	3267105.246028727
KRGM_98_5gb_M_1	c__Negativicutes	720300.758217048
KRGM_98_5gb_M_1	o__Methanobacteriales	368924.0425185885
KRGM_98_5gb_M_1	o__Actinomycetales	2130510.987554922
KRGM_98_5gb_M_1	o__Saccharimonadales	51297.43026140796
KRGM_98_5gb_M_1	o__Oscillospirales	2846620.9511627764
KRGM_98_5gb_M_1	o__Lachnospirales	1467605.1762153122
KRGM_98_5gb_M_1	o__Peptostreptococcales	280089.5891579532
KRGM_98_5gb_M_1	o__Christensenellales	1959963.6926073572
KRGM_98_5gb_M_1	o__TANB77	567574.0751552279
KRGM_98_5gb_M_1	o__Enterobacterales_A	284080.96482283773
KRGM_98_5gb_M_1	o__Burkholderiales	968429.05143526
KRGM_98_5gb_M_1	o__Veillonellales	599298.6373101533
KRGM_98_5gb_M_1	o__Erysipelotrichales	1834813.1134951129
KRGM_98_5gb_M_1	o__Lactobacillales	1038445.9955915081
KRGM_98_5gb_M_1	o__Bacteroidales	3244963.8952029985
KRGM_98_5gb_M_1	f__Bifidobacteriaceae	3798505.018556331
KRGM_98_5gb_M_1	f__Actinomycetaceae	286317.20230476075
KRGM_98_5gb_M_1	f__Coriobacteriaceae	3873503.9279823173
KRGM_98_5gb_M_1	f__Eggerthellaceae	1900000.6536330148
KRGM_98_5gb_M_1	f__QAMH01	609606.6138611033
KRGM_98_5gb_M_1	f__Acutalibacteraceae	5660009.796647344
KRGM_98_5gb_M_1	f__Ruminococcaceae	6572220.613227539
KRGM_98_5gb_M_1	f__Oscillospiraceae	7578748.266285237
KRGM_98_5gb_M_1	f__Butyricicoccaceae	145883.13286826774
KRGM_98_5gb_M_1	f__CAG-272	1228913.6530556832
KRGM_98_5gb_M_1	f__Lachnospiraceae	33923636.66953992
KRGM_98_5gb_M_1	f__Peptostreptococcaceae	2377886.920775248
KRGM_98_5gb_M_1	f__Anaerovoracaceae	1797738.447395035
KRGM_98_5gb_M_1	f__CAG-74	3190068.7059932025
KRGM_98_5gb_M_1	f__CAG-508	507748.8953145343
KRGM_98_5gb_M_1	f__CAG-465	87057.91720860386
KRGM_98_5gb_M_1	f__Monoglobaceae	237246.24529496222
KRGM_98_5gb_M_1	f__Pasteurellaceae	1506802.2256104578
KRGM_98_5gb_M_1	f__Burkholderiaceae_A	333481.6485269037
KRGM_98_5gb_M_1	f__Enterobacteriaceae	4032707.100808345
KRGM_98_5gb_M_1	f__Megasphaeraceae	141166.82674408142
KRGM_98_5gb_M_1	f__Erysipelotrichaceae	521916.78638566344
KRGM_98_5gb_M_1	f__Streptococcaceae	123767.37755429112
KRGM_98_5gb_M_1	f__Lactobacillaceae	1256546.0367277
KRGM_98_5gb_M_1	f__UBA660	499150.34758335026
KRGM_98_5gb_M_1	f__Bacteroidaceae	11509868.282467451
KRGM_98_5gb_M_1	f__Muribaculaceae	1160480.928611205
KRGM_98_5gb_M_1	f__Rikenellaceae	257731.5379252592
KRGM_98_5gb_M_1	f__Marinifilaceae	928573.608763674
KRGM_98_5gb_M_1	f__Desulfovibrionaceae	371488.2551665725
KRGM_98_5gb_M_1	g__Bifidobacterium	23416251.62807429
KRGM_98_5gb_M_1	g__Pauljensenia	8279878.965881978
KRGM_98_5gb_M_1	g__Actinomyces	7102285.960192876
KRGM_98_5gb_M_1	g__Collinsella	131070813.8336765
KRGM_98_5gb_M_1	g__Senegalimassilia	3467362.654110987
KRGM_98_5gb_M_1	g__Adlercreutzia	981270.9202553201
KRGM_98_5gb_M_1	g__Anaerotardibacter	2361125.582120337
KRGM_98_5gb_M_1	g__CACZQA01	918392.4178361759
KRGM_98_5gb_M_1	g__JAHZGC01	39845.97689907653
KRGM_98_5gb_M_1	g__Nanosynbacter	674183.7923925411
KRGM_98_5gb_M_1	g__UBA737	615960.1321679275
KRGM_98_5gb_M_1	g__Faecalibacterium	9135811.486245617
KRGM_98_5gb_M_1	g__Ruminococcus_D	670212.1036310274
KRGM_98_5gb_M_1	g__Ruthenibacterium	235995.13473009405
KRGM_98_5gb_M_1	g__Ruminiclostridium_E	553719.4578992003
KRGM_98_5gb_M_1	g__Negativibacillus	380440.57711886015
KRGM_98_5gb_M_1	g__Dysosmobacter	1836118.12714555
KRGM_98_5gb_M_1	g__CAG-170	2419391.8871374247
KRGM_98_5gb_M_1	g__Evtepia	177293.44688889064
KRGM_98_5gb_M_1	g__ER4	3724129.168659104
KRGM_98_5gb_M_1	g__Vescimonas	2022633.209547484
KRGM_98_5gb_M_1	g__Faecousia	1345329.4338523778
KRGM_98_5gb_M_1	g__Limivicinus	1060643.8919616207
KRGM_98_5gb_M_1	g__Agathobaculum	668611.3368117141
KRGM_98_5gb_M_1	g__Pararoseburia	614731.8640944886
KRGM_98_5gb_M_1	g__Roseburia	2510816.5713213454
KRGM_98_5gb_M_1	g__Agathobacter	1497382.6328762567
KRGM_98_5gb_M_1	g__Coprococcus	1614783.4610004746
KRGM_98_5gb_M_1	g__Blautia_A	32542082.368533764
KRGM_98_5gb_M_1	g__Lachnospira	1028316.2585320321
KRGM_98_5gb_M_1	g__CAG-882	121879.24284662551
KRGM_98_5gb_M_1	g__Acetatifactor	2874220.9416433326
KRGM_98_5gb_M_1	g__Eubacterium_G	530109.0847691868
KRGM_98_5gb_M_1	g__Limivivens	530026.4382531842
KRGM_98_5gb_M_1	g__Schaedlerella	41880.38738656223
KRGM_98_5gb_M_1	g__Choladousia	623453.0835654273
KRGM_98_5gb_M_1	g__Eubacterium_F	825386.6116357906
KRGM_98_5gb_M_1	g__Eisenbergiella	82623.14056284638
KRGM_98_5gb_M_1	g__Butyribacter	170218.55955111166
KRGM_98_5gb_M_1	g__Eubacterium_I	165252.93147513946
KRGM_98_5gb_M_1	g__Terrisporobacter	1418392.0397800105
KRGM_98_5gb_M_1	g__Lentihominibacter	2002747.097053377
KRGM_98_5gb_M_1	g__Mogibacterium	860603.6799970997
KRGM_98_5gb_M_1	g__Ventricola	1221189.384615774
KRGM_98_5gb_M_1	g__Faecivicinus	782753.8345572654
KRGM_98_5gb_M_1	g__Limiplasma	1271342.7092859217
KRGM_98_5gb_M_1	g__CAG-269	564171.2171573023
KRGM_98_5gb_M_1	g__UMGS1820	136929.20397546593
KRGM_98_5gb_M_1	g__Clostridium	2700842.8897121525
KRGM_98_5gb_M_1	g__Haemophilus_D	1488640.9019241508
KRGM_98_5gb_M_1	g__Sutterella	151603.42907791142
KRGM_98_5gb_M_1	g__Megasphaera	47473.83271703513
KRGM_98_5gb_M_1	g__Veillonella	1280224.9167587769
KRGM_98_5gb_M_1	g__Phascolarctobacterium_A	8162575.83828259
KRGM_98_5gb_M_1	g__Catenibacterium	12100870.483622028
KRGM_98_5gb_M_1	g__Streptococcus	14436516.867717728
KRGM_98_5gb_M_1	g__Leuconostoc	398724.02377191145
KRGM_98_5gb_M_1	g__Granulicatella	348134.80679963186
KRGM_98_5gb_M_1	g__Enterococcus_B	389093.9385566568
KRGM_98_5gb_M_1	g__CAG-302	473579.5329992601
