sample	taxonomy	base_contribution
KRGM_100_5gb_M_1	d__Archaea	6640355.077012685
KRGM_100_5gb_M_1	d__Bacteria	13485816.193148911
KRGM_100_5gb_M_1	p__Actinomycetota	6219206.645087262
KRGM_100_5gb_M_1	p__Pseudomonadota	226300.6620691363
KRGM_100_5gb_M_1	c__Actinomycetia	570243.700393791
KRGM_100_5gb_M_1	c__Gammaproteobacteria	3818183.239334777
KRGM_100_5gb_M_1	c__Clostridia	6608174.03438774
KRGM_100_5gb_M_1	c__Bacteroidia	215288.94275096548
KRGM_100_5gb_M_1	c__Negativicutes	591675.6228211465
KRGM_100_5gb_M_1	o__Actinomycetales	1318887.754200666
KRGM_100_5gb_M_1	o__Coriobacteriales	1538491.0540411884
KRGM_100_5gb_M_1	o__Oscillospirales	997533.8375869557
KRGM_100_5gb_M_1	o__Lachnospirales	554428.6221257846
KRGM_100_5gb_M_1	o__Christensenellales	3596856.446872842
KRGM_100_5gb_M_1	o__Peptostreptococcales	840268.7674738596
KRGM_100_5gb_M_1	o__Eubacteriales	630046.4136248431
KRGM_100_5gb_M_1	o__Bacteroidales	3775390.685765027
KRGM_100_5gb_M_1	o__Veillonellales	128421.13656646141
KRGM_100_5gb_M_1	o__Erysipelotrichales	394833.20163818885
KRGM_100_5gb_M_1	o__Staphylococcales	260207.09762291872
KRGM_100_5gb_M_1	f__Bifidobacteriaceae	625636.1207033957
KRGM_100_5gb_M_1	f__Actinomycetaceae	156173.0194389604
KRGM_100_5gb_M_1	f__Coriobacteriaceae	132805.84895939374
KRGM_100_5gb_M_1	f__Eggerthellaceae	3503897.309297248
KRGM_100_5gb_M_1	f__QAMH01	373629.86010841816
KRGM_100_5gb_M_1	f__Enterobacteriaceae	1217421.0115647833
KRGM_100_5gb_M_1	f__Acutalibacteraceae	10780971.041233035
KRGM_100_5gb_M_1	f__Ruminococcaceae	6284195.008663782
KRGM_100_5gb_M_1	f__Oscillospiraceae	7603926.83195396
KRGM_100_5gb_M_1	f__Butyricicoccaceae	1507459.0396387666
KRGM_100_5gb_M_1	f__Lachnospiraceae	28016699.934279572
KRGM_100_5gb_M_1	f__CAG-138	148855.01027134812
KRGM_100_5gb_M_1	f__CAG-74	3737858.281769813
KRGM_100_5gb_M_1	f__Christensenellaceae	556559.6287391663
KRGM_100_5gb_M_1	f__Peptostreptococcaceae	861984.0087810274
KRGM_100_5gb_M_1	f__Anaerovoracaceae	1932568.8309496625
KRGM_100_5gb_M_1	f__CAG-508	95202.91787147518
KRGM_100_5gb_M_1	f__UBA1381	126191.26738039174
KRGM_100_5gb_M_1	f__Clostridiaceae	644456.5981754556
KRGM_100_5gb_M_1	f__Rikenellaceae	398312.37679358246
KRGM_100_5gb_M_1	f__Bacteroidaceae	5389013.4732940085
KRGM_100_5gb_M_1	f__Marinifilaceae	686337.0151731503
KRGM_100_5gb_M_1	f__Tannerellaceae	247590.65953090598
KRGM_100_5gb_M_1	f__Veillonellaceae	126839.23649683104
KRGM_100_5gb_M_1	f__Acidaminococcaceae	493567.6425307047
KRGM_100_5gb_M_1	f__Coprobacillaceae	885534.6760405565
KRGM_100_5gb_M_1	f__Erysipelotrichaceae	1543058.3249663094
KRGM_100_5gb_M_1	f__Lactobacillaceae	11460566.43843023
KRGM_100_5gb_M_1	f__Streptococcaceae	825115.8503619409
KRGM_100_5gb_M_1	f__UBA660	152518.16176157925
KRGM_100_5gb_M_1	f__Desulfovibrionaceae	371488.2551665725
KRGM_100_5gb_M_1	g__Bifidobacterium	3128392.5405403343
KRGM_100_5gb_M_1	g__Pauljensenia	1553994.8792271162
KRGM_100_5gb_M_1	g__Actinomyces	2724583.8381774398
KRGM_100_5gb_M_1	g__Rothia	1387049.911384382
KRGM_100_5gb_M_1	g__Collinsella	1990613.1024351816
KRGM_100_5gb_M_1	g__Anaerotardibacter	1475703.4888252106
KRGM_100_5gb_M_1	g__Adlercreutzia	952410.0108360461
KRGM_100_5gb_M_1	g__Eggerthella	274530.4132216371
KRGM_100_5gb_M_1	g__CACZQA01	363530.33206015296
KRGM_100_5gb_M_1	g__Escherichia	512802.8055608301
KRGM_100_5gb_M_1	g__UMGS1484	19658.445550499546
KRGM_100_5gb_M_1	g__UBA737	563163.5494106766
KRGM_100_5gb_M_1	g__Faecalibacterium	8271966.8471450275
KRGM_100_5gb_M_1	g__UBA738	2404441.354516026
KRGM_100_5gb_M_1	g__ER4	4375851.773174447
KRGM_100_5gb_M_1	g__Faecousia	330431.7907707595
KRGM_100_5gb_M_1	g__CAG-170	1629906.1134399495
KRGM_100_5gb_M_1	g__Vescimonas	2616232.0862625064
KRGM_100_5gb_M_1	g__Dysosmobacter	1315427.9119848716
KRGM_100_5gb_M_1	g__CAG-103	452707.0766566683
KRGM_100_5gb_M_1	g__Acetatifactor	4495576.344621623
KRGM_100_5gb_M_1	g__Limivivens	302872.25043039094
KRGM_100_5gb_M_1	g__Eubacterium_I	413132.32868784864
KRGM_100_5gb_M_1	g__Coprococcus_A	101313.24652783248
KRGM_100_5gb_M_1	g__Agathobacter	950262.055479163
KRGM_100_5gb_M_1	g__Schaedlerella	41880.38738656223
KRGM_100_5gb_M_1	g__Lachnospira	5502881.5997119555
KRGM_100_5gb_M_1	g__Marvinbryantia	34894.65237872428
KRGM_100_5gb_M_1	g__Eisenbergiella	165246.28112569277
KRGM_100_5gb_M_1	g__Ruminococcus_B	328443.87236532214
KRGM_100_5gb_M_1	g__CAG-303	188239.4710582401
KRGM_100_5gb_M_1	g__Egerieenecus	501155.5507117685
KRGM_100_5gb_M_1	g__Fimadaptatus	2406565.4436476897
KRGM_100_5gb_M_1	g__Ventricola	3310065.9635638087
KRGM_100_5gb_M_1	g__Intestinibacter	29818.2842782172
KRGM_100_5gb_M_1	g__Lentihominibacter	2971818.273046946
KRGM_100_5gb_M_1	g__UMGS973	718377.1088944183
KRGM_100_5gb_M_1	g__Eubacterium	301891.0260932786
KRGM_100_5gb_M_1	g__CAG-41	54044.539816335615
KRGM_100_5gb_M_1	g__Phocaeicola	14098534.074800862
KRGM_100_5gb_M_1	g__Bacteroides	31370910.250697393
KRGM_100_5gb_M_1	g__Paraprevotella	409759.8127504472
KRGM_100_5gb_M_1	g__Butyricimonas	476702.20437766495
KRGM_100_5gb_M_1	g__Parabacteroides	1059094.1434641222
KRGM_100_5gb_M_1	g__Veillonella	1605361.403554657
KRGM_100_5gb_M_1	g__Succiniclasticum	630710.5041670552
KRGM_100_5gb_M_1	g__Thomasclavelia	87359.13572893964
KRGM_100_5gb_M_1	g__Levilactobacillus	2280696.2862763065
KRGM_100_5gb_M_1	g__Leuconostoc	854408.6223683817
KRGM_100_5gb_M_1	g__Streptococcus	96530128.38925017
KRGM_100_5gb_M_1	g__Enterococcus_B	179581.81779538008
KRGM_100_5gb_M_1	g__CAG-302	7173337.043959381
KRGM_100_5gb_M_1	s__Bifidobacterium longum	4826924.3778914
KRGM_100_5gb_M_1	s__Bifidobacterium pseudocatenulatum	8224942.746806613
KRGM_100_5gb_M_1	s__Pauljensenia sp000411415	12312501.079136696
KRGM_100_5gb_M_1	s__Pauljensenia sp019425105	1224382.716049383
KRGM_100_5gb_M_1	s__Actinomyces sp915069725	1491148.3724594088
KRGM_100_5gb_M_1	s__Actinomyces oris_E	2703625.135975232
KRGM_100_5gb_M_1	s__Rothia mucilaginosa_B	2148064.427389614
KRGM_100_5gb_M_1	s__Rothia sp001808955	3028616.0067986404
KRGM_100_5gb_M_1	s__Rothia dentocariosa	1277178.7248925753
KRGM_100_5gb_M_1	s__Collinsella sp905214105	3065428.1489205444
KRGM_100_5gb_M_1	s__Anaerotardibacter sp900542265	1365275.715814791
KRGM_100_5gb_M_1	s__Anaerotardibacter sp900538545	1287673.923992943
KRGM_100_5gb_M_1	s__Anaerotardibacter sp000435675	987596.4413539215
KRGM_100_5gb_M_1	s__Adlercreutzia equolifaciens	11930734.046134045
KRGM_100_5gb_M_1	s__Adlercreutzia hattorii	3085774.1847854224
KRGM_100_5gb_M_1	s__Eggerthella lenta	7465285.443479997
KRGM_100_5gb_M_1	s__Gordonibacter pamelaeae	2905819.0686686453
KRGM_100_5gb_M_1	s__CACZQA01 sp902783175	1435920.4216881217
KRGM_100_5gb_M_1	s__Escherichia coli	7209667.4896306535
KRGM_100_5gb_M_1	s__Escherichia sp005843885	2700765.33983481
KRGM_100_5gb_M_1	s__Citrobacter portucalensis	7373721.6278372165
KRGM_100_5gb_M_1	s__UMGS1484 sp905193225	2042230.9671206789
KRGM_100_5gb_M_1	s__Ruminococcus_E sp905215855	38138131.59870452
KRGM_100_5gb_M_1	s__Ruminococcus_E bromii_B	203940793.30440786
KRGM_100_5gb_M_1	s__Ruminococcus_E sp003526955	14820894.653889231
KRGM_100_5gb_M_1	s__CAG-217 sp000436335	113926781.88231775
KRGM_100_5gb_M_1	s__UBA1417 sp003531055	4038416.609049019
KRGM_100_5gb_M_1	s__UMGS1071 sp934476545	1255992.426372015
KRGM_100_5gb_M_1	s__Faecalibacterium duncaniae	19373450.64354296
KRGM_100_5gb_M_1	s__Faecalibacterium sp900539945	3873393.972415601
KRGM_100_5gb_M_1	s__Faecalibacterium longum	6968248.189679614
KRGM_100_5gb_M_1	s__Gemmiger sp900539695	42397111.652458034
KRGM_100_5gb_M_1	s__Gemmiger qucibialis	30705096.496013172
KRGM_100_5gb_M_1	s__Ruminococcus_C sp000980705	95115358.23797135
KRGM_100_5gb_M_1	s__Ruminococcus_D bicirculans	57129537.24747231
KRGM_100_5gb_M_1	s__Ruminiclostridium_E siraeum	30522271.399471015
KRGM_100_5gb_M_1	s__Ruthenibacterium lactatiformans	12500276.431606691
KRGM_100_5gb_M_1	s__Ruthenibacterium merdipullorum	948791.984184525
KRGM_100_5gb_M_1	s__UBA3818 sp900557155	838938.1007811482
KRGM_100_5gb_M_1	s__UBA738 sp003522945	1773590.020646569
KRGM_100_5gb_M_1	s__UBA738 sp004557735	1298276.9138725132
KRGM_100_5gb_M_1	s__ER4 sp000765235	14272807.025681915
KRGM_100_5gb_M_1	s__ER4 sp900317525	3211969.5686001386
