sample	taxonomy	base_contribution
KRGM_99_5gb_M_1	d__Archaea	6376365.425632976
KRGM_99_5gb_M_1	d__Bacteria	66942479.350527845
KRGM_99_5gb_M_1	p__Methanobacteriota	328841.71838775516
KRGM_99_5gb_M_1	p__Actinomycetota	13294680.871744512
KRGM_99_5gb_M_1	c__Actinomycetia	570243.700393791
KRGM_99_5gb_M_1	c__Bacilli	3190566.2995134657
KRGM_99_5gb_M_1	c__Negativicutes	282975.29787098314
KRGM_99_5gb_M_1	c__Gammaproteobacteria	2204311.9732242017
KRGM_99_5gb_M_1	o__Methanobacteriales	853136.8483242358
KRGM_99_5gb_M_1	o__Actinomycetales	1352705.38892376
KRGM_99_5gb_M_1	o__Erysipelotrichales	3274793.0253520366
KRGM_99_5gb_M_1	o__Lactobacillales	1286770.0380155642
KRGM_99_5gb_M_1	o__Veillonellales	363859.8869383074
KRGM_99_5gb_M_1	o__Bacteroidales	5834694.696182315
KRGM_99_5gb_M_1	o__Oscillospirales	6909746.582309645
KRGM_99_5gb_M_1	o__Lachnospirales	358747.93196374294
KRGM_99_5gb_M_1	o__Peptostreptococcales	432865.728698655
KRGM_99_5gb_M_1	o__Christensenellales	969212.8150256162
KRGM_99_5gb_M_1	f__Bifidobacteriaceae	15194020.074225323
KRGM_99_5gb_M_1	f__Actinomycetaceae	598663.2411826815
KRGM_99_5gb_M_1	f__Coriobacteriaceae	1261655.5651142404
KRGM_99_5gb_M_1	f__Eggerthellaceae	2664935.981719034
KRGM_99_5gb_M_1	f__Erysipelotrichaceae	136152.2051440861
KRGM_99_5gb_M_1	f__Coprobacillaceae	286496.5128366506
KRGM_99_5gb_M_1	f__Streptococcaceae	123767.37755429112
KRGM_99_5gb_M_1	f__Enterococcaceae	349929.3212612673
KRGM_99_5gb_M_1	f__Lactobacillaceae	736595.9525645139
KRGM_99_5gb_M_1	f__UBA660	471419.77271760866
KRGM_99_5gb_M_1	f__Enterobacteriaceae	1978309.143792773
KRGM_99_5gb_M_1	f__Pasteurellaceae	288065.1313667052
KRGM_99_5gb_M_1	f__Bacteroidaceae	6220651.3549751835
KRGM_99_5gb_M_1	f__Marinifilaceae	686337.0151731503
KRGM_99_5gb_M_1	f__Rikenellaceae	257731.5379252592
KRGM_99_5gb_M_1	f__Tannerellaceae	247590.65953090598
KRGM_99_5gb_M_1	f__Ruminococcaceae	6807877.926052432
KRGM_99_5gb_M_1	f__Oscillospiraceae	12765532.794041913
KRGM_99_5gb_M_1	f__Butyricicoccaceae	826671.0862535172
KRGM_99_5gb_M_1	f__Acutalibacteraceae	3054608.4616826936
KRGM_99_5gb_M_1	f__CAG-272	2313249.2292812862
KRGM_99_5gb_M_1	f__CAG-382	132450.69892453536
KRGM_99_5gb_M_1	f__Lachnospiraceae	19370792.53406609
KRGM_99_5gb_M_1	f__Anaerotignaceae	574786.7782099468
KRGM_99_5gb_M_1	f__Peptostreptococcaceae	1010601.9413294805
KRGM_99_5gb_M_1	f__Anaerovoracaceae	1033699.6072521451
KRGM_99_5gb_M_1	f__CAG-74	4285647.857546424
KRGM_99_5gb_M_1	f__CAG-138	1116412.577035111
KRGM_99_5gb_M_1	f__CAG-508	269741.6006358464
KRGM_99_5gb_M_1	f__UBA1381	277620.7882368618
KRGM_99_5gb_M_1	f__Monoglobaceae	603899.5334780857
KRGM_99_5gb_M_1	g__Actinomyces	1959251.2993635521
KRGM_99_5gb_M_1	g__Pauljensenia	1286902.0093599556
KRGM_99_5gb_M_1	g__Collinsella	95571546.8402491
KRGM_99_5gb_M_1	g__Ellagibacter	427512.7629626875
KRGM_99_5gb_M_1	g__Senegalimassilia	4045256.4297961523
KRGM_99_5gb_M_1	g__Slackia_A	1015600.3886659276
KRGM_99_5gb_M_1	g__Anaerotardibacter	1162116.4974498532
KRGM_99_5gb_M_1	g__Holdemanella	2842605.7077024705
KRGM_99_5gb_M_1	g__Catenibacterium	20061969.486004937
KRGM_99_5gb_M_1	g__Streptococcus	17446684.21460355
KRGM_99_5gb_M_1	g__Enterococcus_B	149651.5148294834
KRGM_99_5gb_M_1	g__Leuconostoc	436697.74032161734
KRGM_99_5gb_M_1	g__CAG-302	292505.0056760136
KRGM_99_5gb_M_1	g__Dialister	2070138.8917464705
KRGM_99_5gb_M_1	g__Haemophilus_D	203923.4112224864
KRGM_99_5gb_M_1	g__Prevotella	198165316.9627141
KRGM_99_5gb_M_1	g__Bacteroides	11477162.28684051
KRGM_99_5gb_M_1	g__Butyricimonas	810393.7474420303
KRGM_99_5gb_M_1	g__Alistipes	820758.9866438777
KRGM_99_5gb_M_1	g__Parabacteroides	2584189.710052458
KRGM_99_5gb_M_1	g__Faecalibacterium	38270935.22318364
KRGM_99_5gb_M_1	g__Angelakisella	123094.2615748718
KRGM_99_5gb_M_1	g__SFJ001	141035.8513456629
KRGM_99_5gb_M_1	g__CAG-103	724331.3226506693
KRGM_99_5gb_M_1	g__Dysosmobacter	2274594.0978071736
KRGM_99_5gb_M_1	g__Vescimonas	3143875.532231415
KRGM_99_5gb_M_1	g__Faecousia	4460829.175405253
KRGM_99_5gb_M_1	g__CAG-170	8480605.246492237
KRGM_99_5gb_M_1	g__ER4	6377571.201328715
KRGM_99_5gb_M_1	g__Limivicinus	344709.2648875267
KRGM_99_5gb_M_1	g__UBA738	971491.4563701116
KRGM_99_5gb_M_1	g__Agathobaculum	1015298.6966400102
KRGM_99_5gb_M_1	g__UMGS911	111992.66154736342
KRGM_99_5gb_M_1	g__UMGS1696	209680.2517242488
KRGM_99_5gb_M_1	g__UMGS1312	394691.0448379189
KRGM_99_5gb_M_1	g__Blautia_A	75145824.79912229
KRGM_99_5gb_M_1	g__Agathobacter	1986911.5705473404
KRGM_99_5gb_M_1	g__UBA3402	247275.23758666395
KRGM_99_5gb_M_1	g__Acetatifactor	2947918.9145059823
KRGM_99_5gb_M_1	g__Lachnospira	3001571.781661067
KRGM_99_5gb_M_1	g__Roseburia	1960500.61048379
KRGM_99_5gb_M_1	g__Limivivens	530026.4382531842
