sample	taxonomy	base_contribution
KRGM_91_5gb_M_1	d__Archaea	3269410.2978563984
KRGM_91_5gb_M_1	d__Bacteria	87796834.28838699
KRGM_91_5gb_M_1	p__Methanobacteriota	131536.68735510207
KRGM_91_5gb_M_1	c__Clostridia	5815193.150261212
KRGM_91_5gb_M_1	c__Actinomycetia	984966.3915892753
KRGM_91_5gb_M_1	c__Bacilli	1766206.3443735256
KRGM_91_5gb_M_1	c__Negativicutes	437325.4603460648
KRGM_91_5gb_M_1	c__Gammaproteobacteria	905342.4175742256
KRGM_91_5gb_M_1	o__Oscillospirales	4793028.439137325
KRGM_91_5gb_M_1	o__Lachnospirales	1304537.934413611
KRGM_91_5gb_M_1	o__Christensenellales	1701506.9419338596
KRGM_91_5gb_M_1	o__Peptostreptococcales	1298597.1860959649
KRGM_91_5gb_M_1	o__Actinomycetales	2468687.334785862
KRGM_91_5gb_M_1	o__Coriobacteriales	872577.0157248531
KRGM_91_5gb_M_1	o__Erysipelotrichales	882568.3330735986
KRGM_91_5gb_M_1	o__Lactobacillales	519222.99779575405
KRGM_91_5gb_M_1	o__Burkholderiales	463161.72025164607
KRGM_91_5gb_M_1	o__Bacteroidales	6396323.062659756
KRGM_91_5gb_M_1	o__Synergistales	283173.2722155024
KRGM_91_5gb_M_1	f__Acutalibacteraceae	11499702.443981905
KRGM_91_5gb_M_1	f__Oscillospiraceae	6672319.902211255
KRGM_91_5gb_M_1	f__Ruminococcaceae	12358916.850372104
KRGM_91_5gb_M_1	f__Butyricicoccaceae	291766.2657365355
KRGM_91_5gb_M_1	f__CAG-272	674697.6918737085
KRGM_91_5gb_M_1	f__Lachnospiraceae	46199505.191980444
KRGM_91_5gb_M_1	f__Anaerotignaceae	699740.4256468918
KRGM_91_5gb_M_1	f__CAG-74	3834527.0304362737
KRGM_91_5gb_M_1	f__QAND01	412783.69940271525
KRGM_91_5gb_M_1	f__Christensenellaceae	822740.3207448546
KRGM_91_5gb_M_1	f__Peptostreptococcaceae	1278114.2199166957
KRGM_91_5gb_M_1	f__Anaerovoracaceae	1910097.1003572245
KRGM_91_5gb_M_1	f__Clostridiaceae	871911.868119734
KRGM_91_5gb_M_1	f__Bifidobacteriaceae	1139551.5055668992
KRGM_91_5gb_M_1	f__Actinomycetaceae	598663.2411826815
KRGM_91_5gb_M_1	f__Coriobacteriaceae	1261655.5651142404
KRGM_91_5gb_M_1	f__Eggerthellaceae	4490910.635859854
KRGM_91_5gb_M_1	f__Coprobacillaceae	1041805.5012241841
KRGM_91_5gb_M_1	f__Erysipelotrichaceae	1429598.154012904
KRGM_91_5gb_M_1	f__Streptococcaceae	577581.0952533586
KRGM_91_5gb_M_1	f__Lactobacillaceae	238310.45524146035
KRGM_91_5gb_M_1	f__Dialisteraceae	127365.53574958915
KRGM_91_5gb_M_1	f__Acidaminococcaceae	236054.08990598918
KRGM_91_5gb_M_1	f__Burkholderiaceae_A	333481.6485269037
KRGM_91_5gb_M_1	f__Bacteroidaceae	3293286.0114574498
KRGM_91_5gb_M_1	f__Rikenellaceae	1593249.5071743298
KRGM_91_5gb_M_1	f__Desulfovibrionaceae	776748.1698937425
KRGM_91_5gb_M_1	g__CAG-177	1795961.34882046
KRGM_91_5gb_M_1	g__UBA737	651157.8540060947
KRGM_91_5gb_M_1	g__UMGS1071	345990.84997731436
KRGM_91_5gb_M_1	g__Vescimonas	3275786.3937236425
KRGM_91_5gb_M_1	g__ER4	6424122.815936954
KRGM_91_5gb_M_1	g__Dysosmobacter	2740474.816635149
KRGM_91_5gb_M_1	g__CAG-103	1471297.999134172
KRGM_91_5gb_M_1	g__Faecousia	2336624.8061646563
KRGM_91_5gb_M_1	g__CAG-170	2113784.4908674345
KRGM_91_5gb_M_1	g__HGM13006	28602.938446863496
KRGM_91_5gb_M_1	g__Lawsonibacter	976614.2822872006
KRGM_91_5gb_M_1	g__UBA738	412883.86895729747
KRGM_91_5gb_M_1	g__Faecalibacterium	85887098.81481911
KRGM_91_5gb_M_1	g__Ruminiclostridium_E	4139712.1376273544
KRGM_91_5gb_M_1	g__Anaerotruncus	523676.6506889452
KRGM_91_5gb_M_1	g__Pseudobutyricicoccus	260191.14983305684
KRGM_91_5gb_M_1	g__Blautia_A	10519008.246693617
KRGM_91_5gb_M_1	g__Acetatifactor	3021616.8873686315
KRGM_91_5gb_M_1	g__Lachnospira	1611955.2160772395
KRGM_91_5gb_M_1	g__Enterocloster	2086012.6344560143
KRGM_91_5gb_M_1	g__Eubacterium_I	55084.31049171316
KRGM_91_5gb_M_1	g__Agathobacter	28795.819863004937
KRGM_91_5gb_M_1	g__Roseburia	378342.22307581914
KRGM_91_5gb_M_1	g__Clostridium_Q	365799.9786154627
KRGM_91_5gb_M_1	g__Choladousia	256715.9755857642
KRGM_91_5gb_M_1	g__Ventrimonas	36673.90683826745
KRGM_91_5gb_M_1	g__CAG-95	619067.9098789344
KRGM_91_5gb_M_1	g__Metalachnospira	114571.53610117795
KRGM_91_5gb_M_1	g__Anaerotignum	510559.99767160596
KRGM_91_5gb_M_1	g__Ventricola	2731607.8340089684
KRGM_91_5gb_M_1	g__Firm-10	435494.2187918609
KRGM_91_5gb_M_1	g__Lentihominibacter	279953.8952870312
KRGM_91_5gb_M_1	g__CAKQOE01	24319.23587581653
KRGM_91_5gb_M_1	g__Zhenpiania	1249443.4563045101
KRGM_91_5gb_M_1	g__Clostridium	2145875.1726480117
KRGM_91_5gb_M_1	g__Pauljensenia	971246.7995169476
KRGM_91_5gb_M_1	g__Collinsella	110279965.87490906
KRGM_91_5gb_M_1	g__Anaerotardibacter	424264.75303724804
KRGM_91_5gb_M_1	g__Raoultibacter	31722.66113345864
KRGM_91_5gb_M_1	g__Eggerthella	196093.15230116935
KRGM_91_5gb_M_1	g__Catenibacterium	3306918.047143671
