sample	taxonomy	base_contribution
KRGM_93_5gb_M_1	d__Archaea	5421941.301414027
KRGM_93_5gb_M_1	d__Bacteria	33784054.99933181
KRGM_93_5gb_M_1	p__Actinomycetota	6895207.367379356
KRGM_93_5gb_M_1	p__Pseudomonadota	226300.6620691363
KRGM_93_5gb_M_1	c__Actinomycetia	570243.700393791
KRGM_93_5gb_M_1	c__Gammaproteobacteria	1338332.269457551
KRGM_93_5gb_M_1	c__Bacilli	2734771.1138686845
KRGM_93_5gb_M_1	c__Clostridia	11339626.643009363
KRGM_93_5gb_M_1	o__Actinomycetales	1149799.5805851961
KRGM_93_5gb_M_1	o__Coriobacteriales	390363.4017716448
KRGM_93_5gb_M_1	o__Burkholderiales	252633.66559180693
KRGM_93_5gb_M_1	o__Erysipelotrichales	789666.4032763777
KRGM_93_5gb_M_1	o__Lactobacillales	2280066.2077117898
KRGM_93_5gb_M_1	o__Lachnospirales	1467605.1762153122
KRGM_93_5gb_M_1	o__Peptostreptococcales	585641.8682393567
KRGM_93_5gb_M_1	o__Oscillospirales	1727436.6455774112
KRGM_93_5gb_M_1	o__Christensenellales	732294.1269082434
KRGM_93_5gb_M_1	o__Bacteroidales	4836244.266889084
KRGM_93_5gb_M_1	o__Veillonellales	363859.8869383074
KRGM_93_5gb_M_1	f__Bifidobacteriaceae	1720499.3319343382
KRGM_93_5gb_M_1	f__Actinomycetaceae	442490.22174372117
KRGM_93_5gb_M_1	f__Eggerthellaceae	3232468.6444925317
KRGM_93_5gb_M_1	f__Coriobacteriaceae	4006309.7769417115
KRGM_93_5gb_M_1	f__Burkholderiaceae_A	181899.08101467477
KRGM_93_5gb_M_1	f__Enterobacteriaceae	1293509.8247875823
KRGM_93_5gb_M_1	f__Coprobacillaceae	885534.6760405565
KRGM_93_5gb_M_1	f__Erysipelotrichaceae	1021141.5385806458
KRGM_93_5gb_M_1	f__Lactobacillaceae	498285.4973230535
KRGM_93_5gb_M_1	f__Streptococcaceae	123767.37755429112
KRGM_93_5gb_M_1	f__Lachnospiraceae	40556565.62924569
KRGM_93_5gb_M_1	f__Anaerotignaceae	999629.1794955597
KRGM_93_5gb_M_1	f__Peptostreptococcaceae	1367284.9794457678
KRGM_93_5gb_M_1	f__Anaerovoracaceae	1146058.2602143348
KRGM_93_5gb_M_1	f__Ruminococcaceae	8064716.927785188
KRGM_93_5gb_M_1	f__Oscillospiraceae	5816248.669474717
KRGM_93_5gb_M_1	f__Acutalibacteraceae	2852465.254659574
KRGM_93_5gb_M_1	f__Butyricicoccaceae	705101.808863294
KRGM_93_5gb_M_1	f__Bacteroidaceae	7019023.721389109
KRGM_93_5gb_M_1	f__Rikenellaceae	398312.37679358246
KRGM_93_5gb_M_1	f__Tannerellaceae	453916.2091399943
KRGM_93_5gb_M_1	g__Bifidobacterium	197065383.84105194
KRGM_93_5gb_M_1	g__Eggerthella	313749.0436818709
KRGM_93_5gb_M_1	g__Anaerotardibacter	276694.40415472694
KRGM_93_5gb_M_1	g__Gordonibacter	210540.65315253934
KRGM_93_5gb_M_1	g__Collinsella	116163333.48877305
KRGM_93_5gb_M_1	g__Escherichia	1585026.8535516567
KRGM_93_5gb_M_1	g__Thomasclavelia	320316.83100611204
KRGM_93_5gb_M_1	g__Streptococcus	14026970.289910132
KRGM_93_5gb_M_1	g__Schaedlerella	293162.71170593565
KRGM_93_5gb_M_1	g__Eubacterium_G	299626.87399997516
KRGM_93_5gb_M_1	g__Roseburia	171973.737761736
KRGM_93_5gb_M_1	g__RUG115	185604.31375051782
KRGM_93_5gb_M_1	g__Mediterraneibacter	30314.540669088
KRGM_93_5gb_M_1	g__Acetatifactor	1252865.5386650425
KRGM_93_5gb_M_1	g__Lachnospira	444677.30098682473
KRGM_93_5gb_M_1	g__Ventrimonas	550108.6025740118
KRGM_93_5gb_M_1	g__Copromonas	532869.4405932564
KRGM_93_5gb_M_1	g__Anaerotignum	127639.99941790149
KRGM_93_5gb_M_1	g__Metalachnospira	779086.4454880101
KRGM_93_5gb_M_1	g__Romboutsia	851961.2345638468
KRGM_93_5gb_M_1	g__Lentihominibacter	1227490.1562585211
KRGM_93_5gb_M_1	g__Faecalibacterium	55233702.68188611
KRGM_93_5gb_M_1	g__Ruminococcus_D	116558.62671843954
KRGM_93_5gb_M_1	g__Gemmiger	1070780.3288963211
KRGM_93_5gb_M_1	g__Massiliimalia	441810.1623382894
KRGM_93_5gb_M_1	g__HGM13006	4862499.535966794
KRGM_93_5gb_M_1	g__Dysosmobacter	2110165.6088090646
KRGM_93_5gb_M_1	g__Lawsonibacter	840973.4097473116
KRGM_93_5gb_M_1	g__Vescimonas	285806.8665664923
KRGM_93_5gb_M_1	g__ER4	512067.76069062675
KRGM_93_5gb_M_1	g__Faecousia	141613.62461603977
KRGM_93_5gb_M_1	g__UMGS1071	57665.141662885726
KRGM_93_5gb_M_1	g__CAJFUH01	140412.42844782514
KRGM_93_5gb_M_1	g__Clostridium_A	33464.70854214267
KRGM_93_5gb_M_1	g__Agathobaculum	272397.2112936613
KRGM_93_5gb_M_1	g__Ventricola	64273.125506093376
KRGM_93_5gb_M_1	g__Clostridium	3514795.541406226
KRGM_93_5gb_M_1	g__CAG-41	216178.15926534246
KRGM_93_5gb_M_1	g__Bacteroides	64476147.2469618
KRGM_93_5gb_M_1	g__Alistipes	1641517.9732877554
KRGM_93_5gb_M_1	g__Veillonella	31741449.52344777
KRGM_93_5gb_M_1	s__Bifidobacterium adolescentis	104774182.14733776
KRGM_93_5gb_M_1	s__Bifidobacterium bifidum	44949758.619033374
KRGM_93_5gb_M_1	s__Bifidobacterium kashiwanohense_A	120587989.6348153
KRGM_93_5gb_M_1	s__Bifidobacterium pseudocatenulatum	472143788.6523418
KRGM_93_5gb_M_1	s__Eggerthella lenta	19315520.103761353
KRGM_93_5gb_M_1	s__Anaerotardibacter sp900553605	2470907.826475309
KRGM_93_5gb_M_1	s__Anaerotardibacter sp000436075	17643733.98583882
KRGM_93_5gb_M_1	s__Gordonibacter pamelaeae	4727377.29081914
KRGM_93_5gb_M_1	s__Sutterella wadsworthensis	1334144.5900571642
KRGM_93_5gb_M_1	s__Escherichia fergusonii	54761638.38716108
KRGM_93_5gb_M_1	s__Escherichia coli	83234368.121667
KRGM_93_5gb_M_1	s__Escherichia sp005843885	32867804.60742363
KRGM_93_5gb_M_1	s__Escherichia coli_E	20901996.5
KRGM_93_5gb_M_1	s__Faecalibacillus intestinalis	102154043.29539834
KRGM_93_5gb_M_1	s__Ligilactobacillus ruminis	31356384.197188318
KRGM_93_5gb_M_1	s__Streptococcus salivarius	48090638.790906385
KRGM_93_5gb_M_1	s__Streptococcus vestibularis	14266068.5985986
KRGM_93_5gb_M_1	s__Streptococcus sp001556435	24366483.726038333
KRGM_93_5gb_M_1	s__Granulicatella sp916050055	3335330.581224274
